Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
13.4759	UL	1347	5	0	12	1	3	0	3	1972	18	1	0	11.14	255	0	3.24833e-09
13.4781	DL	1347	8	0	1	1	3	0	6	4030	28	1	0	24.7903	15	0	0
13.4789	UL	1347	8	0	12	1	3	0	6	4030	28	1	0	22.6947	255	0	0
13.4789	UL	1347	8	0	12	1	3	0	6	4030	28	1	0	22.6947	255	0	0
13.4829	UL	1348	2	0	12	1	3	0	3	1972	18	1	0	11.1382	255	0	3.45238e-09
13.4829	UL	1348	2	0	12	1	3	0	3	1972	18	1	0	11.1382	255	0	3.45238e-09
13.4841	DL	1348	4	0	1	1	3	0	6	4030	28	1	0	24.7856	15	0	0
13.4869	UL	1348	6	0	12	1	3	0	6	4030	28	1	0	22.8519	255	0	0
13.4869	UL	1348	6	0	12	1	3	0	6	4030	28	1	0	22.8519	255	0	0
13.4909	UL	1349	0	0	11	1	3	0	3	1972	18	1	0	11.1351	255	0	3.64244e-09
13.4909	UL	1349	0	0	11	1	3	0	3	1972	18	1	0	11.1351	255	0	3.64244e-09
13.4921	DL	1349	2	0	1	1	3	0	6	4030	28	1	0	24.7795	15	0	0
13.4929	UL	1349	2	0	11	2	3	0	6	8060	28	1	0	22.855	255	0	0
13.4929	UL	1349	2	0	11	2	3	0	6	8060	28	1	0	22.855	255	0	0
13.4979	UL	1349	7	0	12	1	3	0	3	1972	18	1	0	11.1314	255	0	4.51175e-09
13.4979	UL	1349	7	0	12	1	3	0	3	1972	18	1	0	11.1314	255	0	4.51175e-09
13.4981	DL	1349	8	0	1	1	3	0	6	4030	28	1	0	24.7752	15	0	0
13.4989	UL	1349	8	0	12	1	3	0	6	4030	28	1	0	22.7773	255	0	0
13.4989	UL	1349	8	0	12	1	3	0	6	4030	28	1	0	22.7773	255	0	0
13.5041	DL	1350	4	0	1	1	3	0	6	4030	28	1	0	24.7698	15	0	0
13.5049	UL	1350	4	0	12	1	3	0	6	4030	28	1	0	22.8618	255	0	0
13.5049	UL	1350	4	0	12	1	3	0	6	4030	28	1	0	22.8618	255	0	0
13.5059	UL	1350	5	0	11	1	3	0	3	1972	18	1	0	11.1246	255	0	5.49574e-09
13.5059	UL	1350	5	0	11	1	3	0	3	1972	18	1	0	11.1246	255	0	5.49574e-09
13.5079	UL	1350	7	0	12	1	1	0	4	114	0	1	0	-9.09468	255	1	0.999999
13.5079	UL	1350	7	0	12	1	1	0	4	114	0	1	0	-9.09468	255	1	0.999999
13.5101	DL	1351	0	0	1	1	3	0	6	4030	28	1	0	24.766	15	0	0
13.5109	UL	1351	0	0	11	2	3	0	6	8060	28	1	0	22.8664	255	0	0
13.5109	UL	1351	0	0	11	2	3	0	6	8060	28	1	0	22.8664	255	0	0
13.5129	UL	1351	2	0	11	1	1	0	4	114	0	1	1	-9.09475	255	0	1.14315e-05
13.5129	UL	1351	2	0	11	1	1	0	4	114	0	1	1	-9.09475	255	0	1.14315e-05
13.5129	UL	1351	2	0	12	1	3	0	3	1972	18	1	0	11.0619	255	0	4.31533e-08
13.5129	UL	1351	2	0	12	1	3	0	3	1972	18	1	0	11.0619	255	0	4.31533e-08
13.5161	DL	1351	6	0	1	1	3	0	6	4030	28	1	0	24.7626	15	0	0
13.5169	UL	1351	6	0	12	1	3	0	6	4030	28	1	0	22.8714	255	0	0
13.5169	UL	1351	6	0	12	1	3	0	6	4030	28	1	0	22.8714	255	0	0
13.5171	DL	1351	7	0	1	1	1	0	4	114	0	1	0	-19.3714	0	1	1
13.5181	DL	1351	8	0	1	1	1	0	4	114	0	1	0	-19.3714	0	1	1
13.5209	UL	1352	0	0	12	1	3	0	3	1972	18	1	0	11.112	255	0	7.99283e-09
13.5209	UL	1352	0	0	12	1	3	0	3	1972	18	1	0	11.112	255	0	7.99283e-09
13.5221	DL	1352	2	0	1	1	1	0	4	114	0	1	1	-19.3785	0	1	1
13.5221	DL	1352	2	0	1	1	3	0	6	4030	28	1	0	24.692	15	0	0
13.5231	DL	1352	3	0	1	1	1	0	4	114	0	1	1	-19.3715	0	1	1
13.5249	UL	1352	4	0	12	1	3	0	6	4030	28	1	0	22.8783	255	0	0
13.5249	UL	1352	4	0	12	1	3	0	6	4030	28	1	0	22.8783	255	0	0
13.5261	DL	1352	6	0	1	1	1	0	5	114	0	1	0	-12.541	0	1	1
13.5271	DL	1352	7	0	1	1	1	0	4	114	0	1	2	-19.3716	0	1	1
13.5279	UL	1352	7	0	12	1	3	0	3	1972	18	1	0	11.1051	255	0	1.02238e-08
13.5279	UL	1352	7	0	12	1	3	0	3	1972	18	1	0	11.1051	255	0	1.02238e-08
13.5281	DL	1352	8	0	1	1	1	0	4	114	0	1	2	-19.3716	0	1	1
13.5301	DL	1353	0	0	1	1	3	0	6	4030	28	1	0	24.7561	15	0	0
13.5309	UL	1353	0	0	12	1	3	0	6	4030	28	1	0	22.8836	255	0	0
13.5309	UL	1353	0	0	12	1	3	0	6	4030	28	1	0	22.8836	255	0	0
13.5311	DL	1353	1	0	1	1	1	0	5	114	0	1	1	-12.5357	0	1	1
13.5321	DL	1353	2	0	1	1	1	0	4	114	0	1	3	-19.3716	0	1	1
13.5331	DL	1353	3	0	1	1	1	0	4	114	0	1	3	-19.3717	0	1	1
13.5349	UL	1353	4	0	12	1	3	0	3	1972	18	1	0	11.0977	255	0	1.35537e-08
13.5349	UL	1353	4	0	12	1	3	0	3	1972	18	1	0	11.0977	255	0	1.35537e-08
13.5361	DL	1353	6	0	1	1	1	0	5	114	0	1	2	-12.5325	0	1	0.810112
13.5361	DL	1353	6	0	1	1	3	0	6	4030	28	1	0	24.753	15	0	0
13.5379	UL	1353	7	0	12	1	3	0	6	4030	28	1	0	22.8899	255	0	0
13.5379	UL	1353	7	0	12	1	3	0	6	4030	28	1	0	22.8899	255	0	0
13.5411	DL	1354	1	0	1	1	1	0	5	114	0	1	3	-12.5273	0	0	0
13.5429	UL	1354	2	0	12	1	3	0	3	1972	18	1	0	11.0886	255	0	1.83126e-08
13.5429	UL	1354	2	0	12	1	3	0	3	1972	18	1	0	11.0886	255	0	1.83126e-08
13.5431	DL	1354	3	0	1	1	3	0	6	4030	28	1	0	24.7525	15	0	0
13.5439	UL	1354	3	0	12	1	3	0	6	4030	28	1	0	22.8952	255	0	0
13.5439	UL	1354	3	0	12	1	3	0	6	4030	28	1	0	22.8952	255	0	0
13.5491	DL	1354	9	0	1	1	3	0	6	4030	28	1	0	24.7516	15	0	0
13.5498	UL	1354	9	0	10	1	3	0	3	1972	18	1	0	11.0804	255	0	2.4519e-08
13.5498	UL	1354	9	0	10	1	3	0	3	1972	18	1	0	11.0804	255	0	2.4519e-08
13.5499	UL	1354	9	0	11	2	3	0	6	8060	28	1	0	22.874	255	0	0
13.5499	UL	1354	9	0	11	2	3	0	6	8060	28	1	0	22.874	255	0	0
13.5499	UL	1354	9	0	12	1	1	0	5	114	0	1	0	-10.3663	255	1	1
13.5499	UL	1354	9	0	12	1	1	0	5	114	0	1	0	-10.3663	255	1	1
13.5549	UL	1355	4	0	12	1	1	0	5	114	0	1	1	-10.3663	255	1	0.556485
13.5549	UL	1355	4	0	12	1	1	0	5	114	0	1	1	-10.3663	255	1	0.556485
13.5551	DL	1355	5	0	1	1	3	0	6	4030	28	1	0	24.7514	15	0	0
13.5579	UL	1355	7	0	11	1	3	0	3	1972	18	1	0	11.0705	255	0	3.33963e-08
13.5579	UL	1355	7	0	11	1	3	0	3	1972	18	1	0	11.0705	255	0	3.33963e-08
13.5579	UL	1355	7	0	12	1	3	0	6	4030	28	1	0	22.9068	255	0	0
13.5579	UL	1355	7	0	12	1	3	0	6	4030	28	1	0	22.9068	255	0	0
13.5599	UL	1355	9	0	12	1	1	0	5	114	0	1	2	-10.3694	255	0	7.90096e-12
13.5599	UL	1355	9	0	12	1	1	0	5	114	0	1	2	-10.3694	255	0	7.90096e-12
13.5631	DL	1356	3	0	1	1	3	0	6	4030	28	1	0	24.7519	15	0	0
13.5639	UL	1356	3	0	12	1	3	0	6	4030	28	1	0	22.9113	255	0	0
13.5639	UL	1356	3	0	12	1	3	0	6	4030	28	1	0	22.9113	255	0	0
13.5649	UL	1356	4	0	12	1	3	0	3	1972	18	1	0	11.0616	255	0	4.25577e-08
13.5649	UL	1356	4	0	12	1	3	0	3	1972	18	1	0	11.0616	255	0	4.25577e-08
13.5659	UL	1356	5	0	1	12	1	0	5	1404	0	1	0	-10.3682	255	1	1
13.5659	UL	1356	5	0	1	12	1	0	5	1404	0	1	0	-10.3682	255	1	1
13.5669	UL	1356	6	0	12	1	1	0	5	114	0	1	0	-10.3686	255	1	1
13.5691	DL	1356	9	0	1	1	3	0	6	4030	28	1	0	24.753	15	0	0
13.5699	UL	1356	9	0	12	1	3	0	6	4030	28	1	0	22.9155	255	0	0
13.5699	UL	1356	9	0	12	1	3	0	6	4030	28	1	0	22.9155	255	0	0
13.5709	UL	1357	0	0	1	12	1	0	5	1404	0	1	1	-10.3732	255	0	0.280995
13.5709	UL	1357	0	0	1	12	1	0	5	1404	0	1	1	-10.3732	255	0	0.280995
13.5719	UL	1357	1	0	12	1	1	0	5	114	0	1	1	-10.3696	255	1	0.559993
13.5729	UL	1357	2	0	12	1	3	0	3	1972	18	1	0	11.0515	255	0	6.18791e-08
13.5729	UL	1357	2	0	12	1	3	0	3	1972	18	1	0	11.0515	255	0	6.18791e-08
13.5751	DL	1357	5	0	1	1	3	0	6	4030	28	1	0	24.7546	15	0	0
13.5759	UL	1357	5	0	12	1	3	0	6	4030	28	1	0	22.9192	255	0	0
13.5759	UL	1357	5	0	12	1	3	0	6	4030	28	1	0	22.9192	255	0	0
13.5761	DL	1357	6	0	1	1	1	0	5	114	0	1	0	-12.5269	0	1	1
13.5769	UL	1357	6	0	12	1	1	0	5	114	0	1	2	-10.3706	255	0	8.542e-12
13.5799	UL	1357	9	0	12	1	3	0	3	1972	18	1	0	11.0427	255	0	8.23839e-08
13.5799	UL	1357	9	0	12	1	3	0	3	1972	18	1	0	11.0427	255	0	8.23839e-08
13.5811	DL	1358	1	0	1	1	1	0	5	114	0	1	1	-12.5323	0	1	1
13.5811	DL	1358	1	0	1	1	3	0	6	4030	28	1	0	24.7552	15	0	0
13.5839	UL	1358	3	0	12	1	3	0	6	4030	28	1	0	22.9233	255	0	0
13.5839	UL	1358	3	0	12	1	3	0	6	4030	28	1	0	22.9233	255	0	0
13.5861	DL	1358	6	0	1	1	1	0	5	114	0	1	2	-12.5353	0	1	0.806128
13.5879	UL	1358	7	0	12	1	3	0	3	1972	18	1	0	11.033	255	0	1.06822e-07
13.5879	UL	1358	7	0	12	1	3	0	3	1972	18	1	0	11.033	255	0	1.06822e-07
13.5891	DL	1358	9	0	1	1	3	0	6	4030	28	1	0	24.7605	15	0	0
13.5899	UL	1358	9	0	12	1	3	0	6	4030	28	1	0	22.9258	255	0	0
13.5899	UL	1358	9	0	12	1	3	0	6	4030	28	1	0	22.9258	255	0	0
13.5911	DL	1359	1	0	1	1	1	0	5	114	0	1	3	-12.5406	0	0	0
13.5949	UL	1359	4	0	12	1	3	0	3	1972	18	1	0	11.0248	255	0	1.38183e-07
13.5949	UL	1359	4	0	12	1	3	0	3	1972	18	1	0	11.0248	255	0	1.38183e-07
13.5951	DL	1359	5	0	1	1	3	0	6	4030	28	1	0	24.7639	15	0	0
13.5959	UL	1359	5	0	12	1	3	0	6	4030	28	1	0	22.9278	255	0	0
13.5959	UL	1359	5	0	12	1	3	0	6	4030	28	1	0	22.9278	255	0	0
13.5999	UL	1359	9	0	12	1	1	0	5	114	0	1	0	-10.3754	255	1	1
13.5999	UL	1359	9	0	12	1	1	0	5	114	0	1	0	-10.3754	255	1	1
13.6011	DL	1360	1	0	1	1	3	0	6	4030	28	1	0	24.7663	15	0	0
13.6019	UL	1360	1	0	12	1	3	0	6	4030	28	1	0	22.9276	255	0	0
13.6019	UL	1360	1	0	12	1	3	0	6	4030	28	1	0	22.9276	255	0	0
13.6029	UL	1360	2	0	12	1	3	0	3	1972	18	1	0	11.0147	255	0	1.93123e-07
13.6029	UL	1360	2	0	12	1	3	0	3	1972	18	1	0	11.0147	255	0	1.93123e-07
13.6049	UL	1360	4	0	12	1	1	0	5	114	0	1	1	-10.3768	255	1	0.570451
13.6049	UL	1360	4	0	12	1	1	0	5	114	0	1	1	-10.3768	255	1	0.570451
13.6071	DL	1360	7	0	1	1	3	0	6	4030	28	1	0	24.7705	15	0	0
13.6099	UL	1360	9	0	11	1	3	0	3	1972	18	1	0	11.0075	255	0	2.41118e-07
13.6099	UL	1360	9	0	11	1	3	0	3	1972	18	1	0	11.0075	255	0	2.41118e-07
13.6099	UL	1360	9	0	12	1	1	0	5	114	0	1	2	-10.3783	255	0	1.11826e-11
13.6099	UL	1360	9	0	12	1	1	0	5	114	0	1	2	-10.3783	255	0	1.11826e-11
13.6099	UL	1360	9	0	12	1	3	0	6	4030	28	1	0	22.8799	255	0	0
13.6099	UL	1360	9	0	12	1	3	0	6	4030	28	1	0	22.8799	255	0	0
13.6151	DL	1361	5	0	1	1	3	0	6	4030	28	1	0	21.6396	15	0	1.43752e-10
13.6159	UL	1361	5	0	1	12	1	0	5	1404	0	1	0	-10.5178	255	1	1
13.6159	UL	1361	5	0	1	12	1	0	5	1404	0	1	0	-10.5178	255	1	1
13.6159	UL	1361	5	0	12	1	3	0	6	4030	28	1	0	22.8805	255	0	0
13.6159	UL	1361	5	0	12	1	3	0	6	4030	28	1	0	22.8805	255	0	0
13.6169	UL	1361	6	0	12	1	1	0	5	114	0	1	0	-10.3798	255	1	1
13.6179	UL	1361	7	0	12	1	3	0	3	1972	18	1	0	11	255	0	2.9203e-07
13.6179	UL	1361	7	0	12	1	3	0	3	1972	18	1	0	11	255	0	2.9203e-07
13.6209	UL	1362	0	0	1	12	1	0	5	1404	0	1	1	-10.3801	255	1	0.562245
13.6209	UL	1362	0	0	1	12	1	0	5	1404	0	1	1	-10.3801	255	1	0.562245
13.6211	DL	1362	1	0	1	1	3	0	6	4030	28	1	0	24.7816	15	0	0
13.6219	UL	1362	1	0	12	1	1	0	5	114	0	1	1	-10.3809	255	0	0.571901
13.6219	UL	1362	1	0	12	1	3	0	6	4030	28	1	0	22.8809	255	0	0
13.6219	UL	1362	1	0	12	1	3	0	6	4030	28	1	0	22.8809	255	0	0
13.6249	UL	1362	4	0	12	1	3	0	3	1972	18	1	0	10.9942	255	0	3.67888e-07
13.6249	UL	1362	4	0	12	1	3	0	3	1972	18	1	0	10.9942	255	0	3.67888e-07
13.6269	UL	1362	6	0	1	12	1	0	5	1404	0	1	2	-10.3814	255	0	0
13.6269	UL	1362	6	0	1	12	1	0	5	1404	0	1	2	-10.3814	255	0	0
13.6271	DL	1362	7	0	1	1	3	0	6	4030	28	1	0	24.7868	15	0	0
13.6279	UL	1362	7	0	12	1	3	0	6	4030	28	1	0	22.9262	255	0	0
13.6279	UL	1362	7	0	12	1	3	0	6	4030	28	1	0	22.9262	255	0	0
13.6321	DL	1363	2	0	1	1	1	0	5	114	0	1	0	-12.5923	0	1	1
13.6329	UL	1363	2	0	12	1	3	0	3	1972	18	1	0	10.9886	255	0	4.0711e-07
13.6329	UL	1363	2	0	12	1	3	0	3	1972	18	1	0	10.9886	255	0	4.0711e-07
13.6331	DL	1363	3	0	1	1	3	0	6	4030	28	1	0	24.7921	15	0	0
13.6359	UL	1363	5	0	12	1	3	0	6	4030	28	1	0	22.9235	255	0	0
13.6359	UL	1363	5	0	12	1	3	0	6	4030	28	1	0	22.9235	255	0	0
13.6371	DL	1363	7	0	1	1	1	0	5	114	0	1	1	-12.5972	0	1	1
13.6399	UL	1363	9	0	11	1	3	0	3	1972	18	1	0	10.9846	255	0	4.90241e-07
13.6399	UL	1363	9	0	11	1	3	0	3	1972	18	1	0	10.9846	255	0	4.90241e-07
13.6411	DL	1364	1	0	1	1	3	0	6	4030	28	1	0	24.7993	15	0	0
13.6419	UL	1364	1	0	12	1	3	0	6	4030	28	1	0	22.921	255	0	0
13.6419	UL	1364	1	0	12	1	3	0	6	4030	28	1	0	22.921	255	0	0
13.6421	DL	1364	2	0	1	1	1	0	5	114	0	1	2	-12.6013	0	1	0.851106
13.6469	UL	1364	6	0	12	1	3	0	3	1972	18	1	0	10.9815	255	0	5.50954e-07
13.6469	UL	1364	6	0	12	1	3	0	3	1972	18	1	0	10.9815	255	0	5.50954e-07
13.6471	DL	1364	7	0	1	1	1	0	5	114	0	1	3	-12.6059	0	0	0
13.6471	DL	1364	7	0	1	1	3	0	6	4030	28	1	0	24.8041	15	0	0
13.6479	UL	1364	7	0	12	1	3	0	6	4030	28	1	0	22.9179	255	0	0
13.6479	UL	1364	7	0	12	1	3	0	6	4030	28	1	0	22.9179	255	0	0
13.6531	DL	1365	3	0	1	1	3	0	6	4030	28	1	0	24.8102	15	0	0
13.6539	UL	1365	3	0	12	1	3	0	6	4030	28	1	0	22.9145	255	0	0
13.6539	UL	1365	3	0	12	1	3	0	6	4030	28	1	0	22.9145	255	0	0
13.6549	UL	1365	4	0	12	1	3	0	3	1972	18	1	0	10.9791	255	0	5.69469e-07
13.6549	UL	1365	4	0	12	1	3	0	3	1972	18	1	0	10.9791	255	0	5.69469e-07
13.6559	UL	1365	5	0	12	1	1	0	5	114	0	1	0	-10.3881	255	1	1
13.6559	UL	1365	5	0	12	1	1	0	5	114	0	1	0	-10.3881	255	1	1
13.6591	DL	1365	9	0	1	1	3	0	6	4030	28	1	0	24.8155	15	0	0
13.6599	UL	1365	9	0	12	1	3	0	6	4030	28	1	0	22.9108	255	0	0
13.6599	UL	1365	9	0	12	1	3	0	6	4030	28	1	0	22.9108	255	0	0
13.6609	UL	1366	0	0	12	1	1	0	5	114	0	1	1	-10.3892	255	1	0.578158
13.6609	UL	1366	0	0	12	1	1	0	5	114	0	1	1	-10.3892	255	1	0.578158
13.6619	UL	1366	1	0	12	1	3	0	3	1972	18	1	0	10.7232	255	0	0.000454701
13.6619	UL	1366	1	0	12	1	3	0	3	1972	18	1	0	10.7232	255	0	0.000454701
13.6651	DL	1366	5	0	1	1	3	0	6	4030	28	1	0	24.8206	15	0	0
13.6659	UL	1366	5	0	11	1	3	0	6	4030	28	1	0	22.9069	255	0	0
13.6659	UL	1366	5	0	11	1	3	0	6	4030	28	1	0	22.9069	255	0	0
13.6659	UL	1366	5	0	12	1	1	0	5	114	0	1	2	-10.3915	255	0	1.41507e-11
13.6659	UL	1366	5	0	12	1	1	0	5	114	0	1	2	-10.3915	255	0	1.41507e-11
13.6699	UL	1366	9	0	12	1	3	0	3	1972	18	1	0	10.9781	255	0	5.77929e-07
13.6699	UL	1366	9	0	12	1	3	0	3	1972	18	1	0	10.9781	255	0	5.77929e-07
13.6701	DL	1367	0	0	1	1	3	0	6	4030	28	1	0	24.8247	15	0	0
13.6709	UL	1367	0	0	12	1	3	0	6	4030	28	1	0	22.9034	255	0	0
13.6709	UL	1367	0	0	12	1	3	0	6	4030	28	1	0	22.9034	255	0	0
13.6719	UL	1367	1	0	1	12	1	0	5	1404	0	1	0	-10.3914	255	1	1
13.6719	UL	1367	1	0	1	12	1	0	5	1404	0	1	0	-10.3914	255	1	1
13.6729	UL	1367	2	0	1	11	1	0	5	1286	0	1	0	-10.3917	255	1	1
13.6729	UL	1367	2	0	1	11	1	0	5	1286	0	1	0	-10.3917	255	1	1
13.6739	UL	1367	3	0	2	11	1	0	5	1286	0	1	0	-10.3919	255	1	1
13.6739	UL	1367	3	0	2	11	1	0	5	1286	0	1	0	-10.3919	255	1	1
13.6761	DL	1367	6	0	1	1	3	0	6	4030	28	1	0	21.7247	15	0	5.56315e-11
13.6769	UL	1367	6	0	11	1	3	0	3	1972	18	1	0	10.9355	255	0	1.99681e-06
13.6769	UL	1367	6	0	11	1	3	0	3	1972	18	1	0	10.9355	255	0	1.99681e-06
13.6769	UL	1367	6	0	1	12	1	0	5	1404	0	1	1	-10.5312	255	0	0.615834
13.6769	UL	1367	6	0	1	12	1	0	5	1404	0	1	1	-10.5312	255	0	0.615834
13.6769	UL	1367	6	0	12	1	3	0	6	4030	28	1	0	22.8572	255	0	0
13.6769	UL	1367	6	0	12	1	3	0	6	4030	28	1	0	22.8572	255	0	0
13.6779	UL	1367	7	0	2	11	1	0	5	1286	0	1	1	-10.3927	255	0	0.363686
13.6779	UL	1367	7	0	2	11	1	0	5	1286	0	1	1	-10.3927	255	0	0.363686
13.6789	UL	1367	8	0	1	11	1	0	5	1286	0	1	1	-10.3929	255	0	0.361243
13.6789	UL	1367	8	0	1	11	1	0	5	1286	0	1	1	-10.3929	255	0	0.361243
13.6821	DL	1368	2	0	1	1	1	0	5	114	0	1	0	-12.6005	0	1	1
13.6821	DL	1368	2	0	1	1	3	0	6	4030	28	1	0	24.8331	15	0	0
13.6829	UL	1368	2	0	12	1	3	0	6	4030	28	1	0	22.8949	255	0	0
13.6829	UL	1368	2	0	12	1	3	0	6	4030	28	1	0	22.8949	255	0	0
13.6831	DL	1368	3	0	1	1	1	0	5	114	0	1	0	-12.5985	0	1	1
13.6849	UL	1368	4	0	12	1	3	0	3	1972	18	1	0	10.9816	255	0	5.21185e-07
13.6849	UL	1368	4	0	12	1	3	0	3	1972	18	1	0	10.9816	255	0	5.21185e-07
13.6871	DL	1368	7	0	1	1	1	0	5	114	0	1	1	-12.5949	0	1	1
13.6881	DL	1368	8	0	1	1	1	0	5	114	0	1	1	-12.595	0	1	1
13.6881	DL	1368	8	0	1	1	3	0	6	4030	28	1	0	24.8371	15	0	0
13.6889	UL	1368	8	0	11	2	3	0	6	8060	28	1	0	22.8908	255	0	0
13.6889	UL	1368	8	0	11	2	3	0	6	8060	28	1	0	22.8908	255	0	0
13.6919	UL	1369	1	0	12	1	3	0	3	1972	18	1	0	10.9847	255	0	5.07549e-07
13.6919	UL	1369	1	0	12	1	3	0	3	1972	18	1	0	10.9847	255	0	5.07549e-07
13.6921	DL	1369	2	0	1	1	1	0	5	114	0	1	2	-12.5897	0	1	0.848662
13.6931	DL	1369	3	0	1	1	1	0	5	114	0	1	2	-12.5886	0	1	0.847782
13.6941	DL	1369	4	0	1	1	3	0	6	4030	28	1	0	24.8414	15	0	0
13.6971	DL	1369	7	0	1	1	1	0	5	114	0	1	3	-12.584	0	0	0
13.6979	UL	1369	7	0	12	1	3	0	6	4030	28	1	0	22.8847	255	0	0
13.6979	UL	1369	7	0	12	1	3	0	6	4030	28	1	0	22.8847	255	0	0
13.6981	DL	1369	8	0	1	1	1	0	5	114	0	1	3	-12.5828	0	0	0
13.6999	UL	1369	9	0	12	1	3	0	3	1972	18	1	0	10.752	255	0	0.000215183
13.6999	UL	1369	9	0	12	1	3	0	3	1972	18	1	0	10.752	255	0	0.000215183
13.7031	DL	1370	3	0	1	1	3	0	6	4030	28	1	0	24.8445	15	0	0
13.7039	UL	1370	3	0	11	2	3	0	6	8060	28	1	0	22.8796	255	0	0
13.7039	UL	1370	3	0	11	2	3	0	6	8060	28	1	0	22.8796	255	0	0
13.7069	UL	1370	6	0	12	1	3	0	3	1972	18	1	0	10.9558	255	0	1.12499e-06
13.7069	UL	1370	6	0	12	1	3	0	3	1972	18	1	0	10.9558	255	0	1.12499e-06
13.7069	UL	1370	6	0	12	1	1	0	5	114	0	1	0	-10.3994	255	1	1
13.7069	UL	1370	6	0	12	1	1	0	5	114	0	1	0	-10.3994	255	1	1
13.7091	DL	1370	9	0	1	1	3	0	6	4030	28	1	0	24.847	15	0	0
13.7119	UL	1371	1	0	12	1	1	0	5	114	0	1	1	-10.4006	255	1	0.605251
13.7119	UL	1371	1	0	12	1	1	0	5	114	0	1	1	-10.4006	255	1	0.605251
13.7119	UL	1371	1	0	12	1	3	0	6	4030	28	1	0	22.8306	255	0	0
13.7119	UL	1371	1	0	12	1	3	0	6	4030	28	1	0	22.8306	255	0	0
13.7149	UL	1371	4	0	12	1	3	0	3	1972	18	1	0	10.9998	255	0	2.96276e-07
13.7149	UL	1371	4	0	12	1	3	0	3	1972	18	1	0	10.9998	255	0	2.96276e-07
13.7169	UL	1371	6	0	12	1	1	0	5	114	0	1	2	-10.4011	255	0	2.50059e-11
13.7169	UL	1371	6	0	12	1	1	0	5	114	0	1	2	-10.4011	255	0	2.50059e-11
13.7171	DL	1371	7	0	1	1	3	0	6	4030	28	1	0	24.8495	15	0	0
13.7179	UL	1371	7	0	12	1	3	0	6	4030	28	1	0	22.8719	255	0	0
13.7179	UL	1371	7	0	12	1	3	0	6	4030	28	1	0	22.8719	255	0	0
13.7219	UL	1372	1	0	12	1	3	0	3	1972	18	1	0	11.0064	255	0	2.49891e-07
13.7219	UL	1372	1	0	12	1	3	0	3	1972	18	1	0	11.0064	255	0	2.49891e-07
13.7229	UL	1372	2	0	1	12	1	0	5	1404	0	1	0	-10.4021	255	1	1
13.7229	UL	1372	2	0	1	12	1	0	5	1404	0	1	0	-10.4021	255	1	1
13.7231	DL	1372	3	0	1	1	3	0	6	4030	28	1	0	24.8507	15	0	0
13.7239	UL	1372	3	0	11	2	3	0	6	8060	28	1	0	22.8468	255	0	0
13.7239	UL	1372	3	0	11	2	3	0	6	8060	28	1	0	22.8468	255	0	0
13.7239	UL	1372	3	0	12	1	1	0	5	114	0	1	0	-10.4031	255	1	1
13.7279	UL	1372	7	0	1	12	1	0	5	1404	0	1	1	-10.403	255	1	0.390015
13.7279	UL	1372	7	0	1	12	1	0	5	1404	0	1	1	-10.403	255	1	0.390015
13.7289	UL	1372	8	0	12	1	1	0	5	114	0	1	1	-10.4033	255	1	0.599336
13.7291	DL	1372	9	0	1	1	3	0	6	4030	28	1	0	24.8514	15	0	0
13.7299	UL	1372	9	0	12	1	3	0	3	1972	18	1	0	11.0146	255	0	1.95456e-07
13.7299	UL	1372	9	0	12	1	3	0	3	1972	18	1	0	11.0146	255	0	1.95456e-07
13.7319	UL	1373	1	0	12	1	3	0	6	4030	28	1	0	22.8662	255	0	0
13.7319	UL	1373	1	0	12	1	3	0	6	4030	28	1	0	22.8662	255	0	0
13.7329	UL	1373	2	0	1	12	1	0	5	1404	0	1	2	-10.4039	255	0	0
13.7329	UL	1373	2	0	1	12	1	0	5	1404	0	1	2	-10.4039	255	0	0
13.7339	UL	1373	3	0	12	1	1	0	5	114	0	1	2	-10.4042	255	0	2.27687e-11
13.7369	UL	1373	6	0	12	1	3	0	3	1972	18	1	0	11.0224	255	0	1.56709e-07
13.7369	UL	1373	6	0	12	1	3	0	3	1972	18	1	0	11.0224	255	0	1.56709e-07
13.7371	DL	1373	7	0	1	1	3	0	6	4030	28	1	0	24.8514	15	0	0
13.7379	UL	1373	7	0	12	1	3	0	6	4030	28	1	0	22.8644	255	0	0
13.7379	UL	1373	7	0	12	1	3	0	6	4030	28	1	0	22.8644	255	0	0
13.7381	DL	1373	8	0	1	1	1	0	5	114	0	1	0	-12.5354	0	1	1
13.7431	DL	1374	3	0	1	1	1	0	5	114	0	1	1	-12.5328	0	1	1
13.7431	DL	1374	3	0	1	1	3	0	6	4030	28	1	0	24.8499	15	0	0
13.7439	UL	1374	3	0	11	2	3	0	6	8060	28	1	0	22.8629	255	0	0
13.7439	UL	1374	3	0	11	2	3	0	6	8060	28	1	0	22.8629	255	0	0
13.7449	UL	1374	4	0	12	1	3	0	3	1972	18	1	0	11.0317	255	0	1.14365e-07
13.7449	UL	1374	4	0	12	1	3	0	3	1972	18	1	0	11.0317	255	0	1.14365e-07
13.7481	DL	1374	8	0	1	1	1	0	5	114	0	1	2	-12.5286	0	1	0.806679
13.7491	DL	1374	9	0	1	1	3	0	6	4030	28	1	0	24.8496	15	0	0
