time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.72303	3	2	3	1454	0.00878571
1.72303	3	2	3	1454	0.00878571
1.72603	3	3	3	1430	0.0140286
1.72896	3	2	3	1454	0.0147143
1.72896	3	2	3	1454	0.0147143
1.72896	3	2	3	1454	0.00871428
1.73203	3	3	3	1430	0.0125619
1.73303	1	5	3	1430	0.0255619
1.73396	1	5	3	1430	0.0190238
1.73403	3	2	3	1454	0.0137857
1.73403	3	2	3	1454	0.0137857
1.73403	3	2	3	1454	0.0137857
1.73403	3	2	3	1454	0.0137857
1.73403	3	2	3	1454	0.00578571
1.73403	3	2	3	1454	0.00578571
1.73803	3	3	3	1430	0.0110952
1.74203	3	2	3	1454	0.00878571
1.74203	3	2	3	1454	0.00878571
1.74403	1	5	3	1430	0.0216286
1.74403	3	3	3	1430	0.00962856
1.74503	1	5	3	1430	0.0151619
1.74803	3	2	3	1454	0.00878571
1.74803	3	2	3	1454	0.00878571
1.75403	3	2	3	1454	0.0147857
1.75403	3	2	3	1454	0.0147857
1.75403	3	2	3	1454	0.0147857
1.75403	3	2	3	1454	0.0147857
1.75403	3	2	3	1454	0.0147857
1.75403	3	2	3	1454	0.00678571
1.75603	3	3	3	1430	0.0141619
1.76003	3	2	3	1454	0.0127857
1.76003	3	2	3	1454	0.00678571
1.76003	3	2	3	1454	0.00678571
1.76203	3	3	3	1430	0.0126952
1.76603	3	2	3	1454	0.0127857
1.76603	3	2	3	1454	0.00678571
1.76803	3	3	3	1430	0.0112286
1.77203	3	2	3	1454	0.0127857
1.77203	3	2	3	1454	0.0127857
1.77203	3	2	3	1454	0.0127857
1.77203	3	2	3	1454	0.0127857
1.77203	3	2	3	1454	0.00678571
1.77203	3	2	3	1454	0.00678571
1.77403	3	3	3	1430	0.00976189
1.77803	3	2	3	1454	0.0127857
1.78596	3	2	3	1454	0.00871428
1.78596	3	2	3	1454	0.00871428
1.78603	3	3	3	1430	0.0142952
1.79103	3	2	3	1454	0.0137857
1.79103	3	2	3	1454	0.0137857
1.79103	3	2	3	1454	0.0137857
1.79103	3	2	3	1454	0.0137857
1.79103	3	2	3	1454	0.00778571
1.79103	3	2	3	1454	0.00778571
1.79203	3	3	3	1430	0.0128286
1.79803	3	3	3	1430	0.0113619
1.79903	3	2	3	1454	0.00878571
1.80403	3	3	3	1430	0.00989522
1.80496	3	2	3	1454	0.00871428
1.80496	3	2	3	1454	0.00871428
1.81003	3	2	3	1454	0.0137857
1.81003	3	2	3	1454	0.0137857
1.81003	3	2	3	1454	0.0137857
1.81003	3	2	3	1454	0.0137857
1.81003	3	2	3	1454	0.00578571
1.81003	3	2	3	1454	0.00578571
1.81703	3	3	3	1430	0.0154286
1.81803	3	2	3	1454	0.00878571
1.81803	3	2	3	1454	0.00878571
1.82003	1	1	3	1454	0.114786
1.82003	1	1	3	1454	0.113786
1.82003	1	1	3	1454	0.0997857
1.82003	1	1	3	1454	0.0767857
1.82303	3	3	3	1430	0.0139619
1.82403	3	2	3	1454	0.00878571
1.82403	3	2	3	1454	0.00878571
1.82903	3	3	3	1430	0.0124952
1.83003	3	2	3	1454	0.0147857
1.83003	3	2	3	1454	0.0147857
1.83003	3	2	3	1454	0.0147857
1.83003	3	2	3	1454	0.0147857
1.83003	3	2	3	1454	0.00678571
1.83003	3	2	3	1454	0.00678571
1.83503	3	3	3	1430	0.0110286
1.83803	3	2	3	1454	0.00878571
1.83803	3	2	3	1454	0.00878571
1.84103	3	3	3	1430	0.00956189
1.84396	3	2	3	1454	0.00871428
1.84396	3	2	3	1454	0.00871428
1.84703	1	5	3	1430	0.102229
1.84703	1	5	3	1430	0.0947619
1.84703	1	5	3	1430	0.0872952
1.84703	1	5	3	1430	0.0798286
1.84703	1	5	3	1430	0.0723619
1.84703	1	5	3	1430	0.0648952
1.84703	1	5	3	1430	0.0574286
1.84703	1	5	3	1430	0.0499619
1.84703	1	5	3	1430	0.0424952
1.84703	1	5	3	1430	0.0350286
1.84703	1	5	3	1430	0.0275619
1.84703	1	5	3	1430	0.0200952
1.84803	1	5	3	1430	0.0136286
1.84903	3	2	3	1454	0.0137857
1.84903	3	2	3	1454	0.0137857
1.84903	3	2	3	1454	0.0137857
1.84903	3	2	3	1454	0.0137857
1.84903	3	2	3	1454	0.00578571
1.84903	3	2	3	1454	0.00578571
1.85303	3	3	3	1430	0.0140952
1.85503	1	5	3	1430	0.0131619
1.85503	3	2	3	1454	0.0117857
1.85503	3	2	3	1454	0.00678571
1.85503	3	2	3	1454	0.00678571
1.85903	3	3	3	1430	0.0126286
1.86303	3	2	3	1454	0.00878571
1.86303	3	2	3	1454	0.00878571
1.86496	1	1	3	1454	0.0345714
1.86503	3	3	3	1430	0.0111619
1.86603	1	1	3	1454	0.0356429
1.86696	1	1	3	1454	0.0365714
1.86696	1	1	3	1454	0.0365714
1.86903	3	2	3	1454	0.0147857
1.86903	3	2	3	1454	0.0147857
1.86903	3	2	3	1454	0.0147857
1.86903	3	2	3	1454	0.0147857
1.86903	3	2	3	1454	0.00878571
1.86903	3	2	3	1454	0.00878571
1.87103	3	3	3	1430	0.00969522
1.87503	1	5	3	1430	0.0256952
1.87696	3	2	3	1454	0.00871428
1.87696	3	2	3	1454	0.00871428
1.87803	1	5	3	1430	0.0212286
1.88296	3	2	3	1454	0.00871428
1.88296	3	2	3	1454	0.00871428
1.88303	3	3	3	1430	0.0142286
1.88803	3	2	3	1454	0.0137857
1.88803	3	2	3	1454	0.0137857
1.88803	3	2	3	1454	0.0137857
1.88803	3	2	3	1454	0.0137857
1.88803	3	2	3	1454	0.0137857
1.88803	3	2	3	1454	0.00678571
1.88896	3	3	3	1430	0.0126905
1.89389	3	2	3	1454	0.0126429
1.89389	3	2	3	1454	0.00664285
1.89389	3	2	3	1454	0.00664285
1.89403	3	3	3	1430	0.0102952
1.90203	3	2	3	1454	0.00878571
1.90203	3	2	3	1454	0.00878571
1.90603	3	3	3	1430	0.0148286
1.90803	3	2	3	1454	0.0147857
1.90803	3	2	3	1454	0.0147857
1.90803	3	2	3	1454	0.0147857
1.90803	3	2	3	1454	0.0147857
1.90803	3	2	3	1454	0.00978571
1.91203	3	3	3	1430	0.0133619
1.91403	1	1	3	1454	0.0377857
1.91603	3	2	3	1454	0.00878571
1.91603	3	2	3	1454	0.00878571
1.91803	3	3	3	1430	0.0118952
1.91903	1	1	3	1454	0.0357143
1.92203	1	1	3	1454	0.0387143
1.92203	3	2	3	1454	0.0147857
1.92203	3	2	3	1454	0.00878571
1.92203	3	2	3	1454	0.00878571
1.92396	3	3	3	1430	0.0103571
1.92789	1	1	3	1454	0.0445714
1.92803	3	2	3	1454	0.0147857
1.92803	3	2	3	1454	0.0147857
1.92803	3	2	3	1454	0.00678571
1.92903	3	3	3	1430	0.00796188
1.93403	3	2	3	1454	0.0127857
1.93403	3	2	3	1454	0.0127857
1.93403	3	2	3	1454	0.00678571
1.94003	3	2	3	1454	0.0127857
1.94003	3	2	3	1454	0.00678571
1.94203	3	3	3	1430	0.0134952
1.94603	1	1	3	1454	0.0217857
1.94603	3	2	3	1454	0.0127857
1.94603	3	2	3	1454	0.0127857
1.94603	3	2	3	1454	0.00678571
1.94803	3	3	3	1430	0.0120285
1.95203	3	2	3	1454	0.0127857
1.95203	3	2	3	1454	0.0127857
1.95203	3	2	3	1454	0.00678571
1.95403	3	3	3	1430	0.0105619
1.95803	3	2	3	1454	0.0127857
1.95803	3	2	3	1454	0.0127857
1.95803	3	2	3	1454	0.00678571
1.96003	3	3	3	1430	0.00909521
1.96403	3	2	3	1454	0.0127857
1.96403	3	2	3	1454	0.00678571
1.97003	3	2	3	1454	0.0127857
1.97003	3	2	3	1454	0.0127857
1.97003	3	2	3	1454	0.0127857
1.97603	3	2	3	1454	0.0127857
1.97603	3	2	3	1454	0.0127857
1.97603	3	2	3	1454	0.00678571
1.97803	3	3	3	1430	0.0196285
1.97803	3	3	3	1430	0.0121619
1.98103	1	5	3	1430	0.109295
1.98103	1	5	3	1430	0.101829
1.98103	1	5	3	1430	0.0943619
1.98103	1	5	3	1430	0.0868952
1.98103	1	5	3	1430	0.0794286
1.98103	1	5	3	1430	0.0719619
1.98103	1	5	3	1430	0.0644952
1.98103	1	5	3	1430	0.0570286
1.98103	1	5	3	1430	0.0495619
1.98103	1	5	3	1430	0.0420952
1.98103	1	5	3	1430	0.0346286
1.98103	1	5	3	1430	0.0271619
1.98103	1	5	3	1430	0.0196952
1.98203	3	2	3	1454	0.0127857
1.98203	3	2	3	1454	0.00678571
1.98203	3	2	3	1454	0.00678571
1.98403	1	5	3	1430	0.0152286
1.98403	3	3	3	1430	0.0106952
1.98803	3	2	3	1454	0.0127857
1.98803	3	2	3	1454	0.0127857
1.99003	3	3	3	1430	0.00922855
1.99203	1	5	3	1430	0.0157619
1.99403	1	5	3	1430	0.0102952
1.99403	3	2	3	1454	0.0127857
1.99403	3	2	3	1454	0.0127857
1.99403	3	2	3	1454	0.00678571
2.00003	3	2	3	1454	0.0127857
2.00003	3	2	3	1454	0.0127857
2.00003	3	2	3	1454	0.0127857
2.00003	3	2	3	1454	0.0127857
2.00003	3	2	3	1454	0.00678571
2.00003	3	2	3	1454	0.00678571
2.00781	3	2	3	1454	0.00857142
2.00781	3	2	3	1454	0.00857142
2.00796	3	3	3	1430	0.0196905
2.00796	3	3	3	1430	0.0122238
2.00803	3	4	3	58	0.00802856
2.01103	1	5	3	1430	0.0198286
2.01103	1	5	3	1430	0.0123619
2.01303	3	3	3	1430	0.00982855
2.01403	3	2	3	1454	0.00878571
2.01403	3	2	3	1454	0.00878571
2.02003	3	2	3	1454	0.0147857
2.02003	3	2	3	1454	0.0147857
2.02003	3	2	3	1454	0.0147857
2.02003	3	2	3	1454	0.0147857
2.02003	3	2	3	1454	0.00778571
2.02003	3	2	3	1454	0.00778571
2.02203	3	4	3	54	0.00878571
2.02203	1	5	3	1430	0.0158952
2.02503	3	3	3	1430	0.0143619
2.02724	3	2	3	1454	0.008
2.02724	3	2	3	1454	0.008
2.02803	3	4	3	1454	0.0147857
2.02803	3	4	3	1454	0.0147857
2.02803	3	4	3	1454	0.0147857
2.02803	3	4	3	1454	0.0147857
2.02803	3	4	3	1454	0.0147857
2.02903	3	4	3	1454	0.0157857
2.02903	3	4	3	1454	0.0157857
2.03103	3	3	3	1430	0.0128952
2.03203	1	5	3	1430	0.0184285
2.03303	1	5	3	1430	0.0119619
2.03367	3	2	3	1454	0.00842857
2.03367	3	2	3	1454	0.00842857
2.03703	3	3	3	1430	0.0114285
2.03903	3	2	3	1454	0.0137857
2.03903	3	2	3	1454	0.0137857
2.03903	3	2	3	1454	0.0137857
2.03903	3	2	3	1454	0.0137857
2.03903	3	2	3	1454	0.0137857
2.03903	3	2	3	1454	0.00678571
2.04303	3	3	3	1430	0.00996188
2.04403	1	5	3	1430	0.0154952
2.04496	3	2	3	1454	0.0127143
2.04496	3	2	3	1454	0.00671428
2.04496	3	2	3	1454	0.00671428
2.05003	1	5	3	1430	0.0140285
2.05303	3	4	3	1454	0.0197857
2.05303	3	4	3	1454	0.0197857
2.05303	3	4	3	1454	0.0197857
2.05303	3	4	3	1454	0.0197857
2.05303	3	4	3	1454	0.0197857
2.0536	3	2	3	1454	0.00935714
2.0536	3	2	3	1454	0.00935714
