time(s)	cellId	rnti	lcid	packetSize	delay(s)
2.67024	3	1	3	62	0.00821042
2.67024	3	1	3	62	0.00820923
2.67024	3	1	3	62	0.00820803
2.67024	3	1	3	62	0.00820684
2.67024	3	1	3	62	0.00721162
2.67724	3	2	3	62	0.00321162
2.67724	3	2	3	62	0.00321042
2.68324	3	2	3	62	0.00321162
2.68324	3	2	3	62	0.00321042
2.68631	1	4	3	62	0.0482819
2.68631	1	4	3	62	0.0435688
2.68631	1	4	3	62	0.035283
2.68631	1	4	3	62	0.0335688
2.68631	1	4	3	62	0.013283
2.68639	1	3	3	62	0.014783
2.68639	1	3	3	62	0.0135688
2.68639	1	3	3	62	0.0119259
2.68639	1	3	3	54	0.0109973
2.68646	1	2	3	54	0.0121402
2.68646	1	2	3	54	0.00806877
2.68646	1	2	3	54	0.00485448
2.6866	1	1	3	54	0.0305688
2.6866	1	1	3	54	0.0205688
2.6866	1	1	3	54	0.00956761
2.68924	3	2	3	62	0.00321162
2.68924	3	2	3	62	0.00321042
2.68924	3	2	3	62	0.00320923
2.68931	3	1	3	62	0.00235447
2.68931	3	1	3	62	0.00235328
2.68931	3	1	3	62	0.00235208
2.68931	3	1	3	54	0.0023509
2.69124	3	1	3	54	0.00321163
2.69524	3	2	3	62	0.00321162
2.69524	3	2	3	62	0.00321042
2.69524	3	2	3	62	0.00320923
2.69624	1	4	3	62	0.0186402
2.69624	1	4	3	62	0.0144259
2.70124	3	2	3	62	0.00321162
2.70124	3	2	3	62	0.00321042
2.70124	3	2	3	54	0.00320924
2.70724	3	2	3	54	0.00321044
2.70924	3	1	3	62	0.00321162
2.70924	3	1	3	62	0.00321042
2.70924	3	1	3	62	0.00320923
2.70924	3	1	3	62	0.00320803
2.71324	3	2	3	54	0.00321044
2.71924	3	2	3	54	0.00321044
2.71924	3	2	3	54	0.00320805
2.72524	3	2	3	54	0.00321044
2.73124	3	2	3	54	0.00321163
2.73324	1	4	3	54	0.0245688
2.73324	1	4	3	54	0.0165688
2.73331	1	3	3	54	0.0297116
2.73331	1	3	3	54	0.0257104
2.73339	1	2	3	54	0.0299259
2.73339	1	2	3	54	0.0237831
2.73339	1	2	3	54	0.0198545
2.73424	1	4	3	54	0.00985448
2.73524	1	4	3	54	0.00321044
2.73724	3	2	3	54	0.00321163
2.73724	3	2	3	54	0.00320924
2.73824	1	1	3	54	0.0432105
2.74224	1	1	3	54	0.0352105
2.74224	1	1	3	54	0.0162116
2.74324	3	2	3	54	0.00320928
2.74924	3	1	3	62	0.0132116
2.74924	3	1	3	62	0.0132104
2.74924	3	1	3	62	0.0132092
2.74924	3	1	3	54	0.013208
2.74931	3	2	3	54	0.00328306
2.74931	3	2	3	54	0.00328067
2.75524	3	2	3	54	0.00321044
2.76124	3	2	3	54	0.00321044
2.76724	3	2	3	54	0.00321163
2.76724	3	2	3	54	0.00320924
2.76724	3	2	3	54	0.00320685
2.77224	1	1	3	54	0.0352116
2.77231	1	4	3	62	0.019283
2.77231	1	4	3	62	0.0154973
2.77239	1	3	3	54	0.0228545
2.77239	1	3	3	54	0.0206402
2.77246	1	2	3	54	0.0219259
2.77246	1	2	3	54	0.0179973
2.77246	1	2	3	54	0.0159973
2.77246	1	2	3	54	0.0117116
2.77424	1	4	3	62	0.013283
2.77424	1	4	3	62	0.00964019
2.77624	1	4	3	62	0.00521162
2.77624	3	2	3	54	0.00321163
2.78024	3	1	3	54	0.00821044
2.78024	3	1	3	54	0.00820805
2.78224	1	1	3	54	0.0132116
2.78224	3	2	3	54	0.00321044
2.78224	3	2	3	54	0.00320805
2.78224	3	2	3	54	0.00320566
2.79024	3	2	3	62	0.00321042
2.79024	3	2	3	62	0.00320923
2.79624	3	2	3	62	0.00321162
2.79624	3	2	3	62	0.00321042
2.80024	3	1	3	54	0.00321163
2.80024	3	1	3	54	0.00320924
2.80224	3	2	3	62	0.00321162
2.80224	3	2	3	62	0.00321042
2.80224	3	2	3	62	0.00320923
2.80224	3	2	3	62	0.00320803
2.80224	3	2	3	62	0.00320684
2.80224	3	2	3	62	0.00320564
2.80824	3	2	3	62	0.00321162
2.80824	3	2	3	54	0.00321044
2.81424	1	1	3	54	0.0352116
2.81424	3	2	3	54	0.00321163
2.81431	1	4	3	62	0.012283
2.81439	1	3	3	54	0.0269259
2.81439	1	3	3	54	0.0235688
2.81446	1	2	3	54	0.0228545
2.81446	1	2	3	54	0.0180688
2.81446	1	2	3	54	0.0148545
2.81624	1	4	3	62	0.0116402
2.81624	1	4	3	54	0.00321163
2.81824	3	1	3	54	0.00235449
2.81824	3	1	3	54	0.0023521
2.82024	3	2	3	54	0.00321163
2.82024	3	2	3	54	0.00320924
2.82024	3	2	3	54	0.00320685
2.82024	3	2	3	62	0.00320564
2.82324	1	1	3	54	0.0342116
2.83424	3	2	3	62	0.00321162
2.83424	3	2	3	62	0.00321042
2.84024	3	2	3	62	0.00321162
2.84024	3	2	3	62	0.00321042
2.84024	3	2	3	62	0.00320923
2.84024	3	2	3	62	0.00320803
2.84024	3	2	3	62	0.00320684
2.84324	3	1	3	54	0.00321163
2.84324	3	1	3	54	0.00320924
2.84324	3	1	3	54	0.00320685
2.84824	3	2	3	62	0.00321042
2.84824	3	2	3	54	0.00320924
2.85224	1	4	3	54	0.0163545
2.85224	1	4	3	54	0.00656877
2.85231	1	3	3	54	0.0215688
2.85231	1	3	3	54	0.0187116
2.85231	1	3	3	54	0.0158545
2.85239	1	2	3	62	0.0209259
2.85239	1	2	3	62	0.0169973
2.85239	1	2	3	62	0.0148545
2.85239	1	2	3	62	0.0119259
2.85239	1	2	3	62	0.00978304
2.85239	1	2	3	62	0.00878304
2.85324	1	2	3	62	0.00878304
2.85324	3	2	3	54	0.00228187
2.85924	3	2	3	54	0.00321044
2.85924	3	2	3	54	0.00320805
2.86224	1	1	3	54	0.0562116
2.86224	1	1	3	54	0.0432831
2.86224	3	1	3	54	0.00320924
2.86224	3	1	3	54	0.00320685
2.86224	3	1	3	54	0.00320446
2.86324	1	1	3	54	0.0282116
2.86724	3	2	3	54	0.00321163
2.87324	3	2	3	54	0.00320928
2.87924	3	2	3	54	0.00321044
2.88524	3	2	3	54	0.00321163
2.88524	3	2	3	54	0.00320924
2.88724	1	1	3	54	0.0322116
2.88724	3	1	3	54	0.00321044
2.88724	3	1	3	54	0.00320805
2.88724	3	1	3	54	0.00320566
2.88731	1	4	3	54	0.0132831
2.88731	1	4	3	54	0.00435329
2.88739	1	3	3	54	0.0166402
2.88739	1	3	3	54	0.0156402
2.88739	1	3	3	54	0.0134259
2.88746	1	2	3	62	0.0169973
2.88746	1	2	3	62	0.0159973
2.88746	1	2	3	62	0.0149259
2.88746	1	2	3	54	0.0138545
2.88746	1	2	3	54	0.0110688
2.89324	3	2	3	54	0.00321044
2.89924	3	2	3	54	0.00321044
2.90524	3	2	3	54	0.00321163
2.90524	3	2	3	54	0.00320924
2.91124	3	2	3	54	0.00321044
2.91724	3	1	3	54	0.00821163
2.91724	3	1	3	54	0.00820924
2.91724	3	1	3	54	0.00820685
2.91924	3	2	3	54	0.00321163
2.92524	3	2	3	54	0.00321044
2.92524	3	2	3	54	0.00320805
2.93124	3	2	3	54	0.00321044
2.93224	1	1	3	54	0.0412116
2.93231	1	4	3	54	0.0207116
2.93231	1	4	3	54	0.0155688
2.93239	1	3	3	54	0.0294961
2.93239	1	3	3	54	0.0274259
2.93239	1	3	3	54	0.0255688
2.93246	1	2	3	62	0.0299259
2.93246	1	2	3	62	0.0277116
2.93246	1	2	3	62	0.0268545
2.93624	3	1	3	54	0.00321163
2.93624	3	1	3	54	0.00320924
2.93624	3	1	3	54	0.00320685
2.93624	3	1	3	54	0.00228306
2.93724	3	2	3	54	0.00321163
2.93724	3	2	3	54	0.00320924
2.93931	1	1	3	54	0.0382819
2.93931	1	1	3	54	0.0203545
2.93931	1	1	3	54	0.0092819
2.94224	3	2	3	54	0.00228187
2.94824	3	2	3	54	0.00321044
2.95424	3	2	3	54	0.00321163
2.95424	3	2	3	54	0.00320924
2.96024	3	2	3	54	0.00321044
2.96624	3	1	3	54	0.00821044
2.96624	3	1	3	54	0.00820805
2.96624	3	1	3	54	0.00820566
2.96631	3	2	3	54	0.00328306
2.97024	1	4	3	54	0.0175688
2.97024	1	4	3	54	0.00856877
2.97031	1	3	3	54	0.0224973
2.97031	1	3	3	54	0.0207116
2.97031	1	3	3	54	0.0158545
2.97039	1	2	3	62	0.0219259
2.97039	1	2	3	62	0.0180688
2.97039	1	2	3	62	0.0149259
2.97039	1	2	3	62	0.0129259
2.97053	1	1	3	62	0.0184962
2.97053	1	1	3	62	0.00849733
2.97224	3	2	3	54	0.00321163
2.97224	3	2	3	54	0.00320924
2.97224	3	2	3	54	0.00320685
2.98024	3	2	3	54	0.00328306
2.98224	1	1	3	62	0.0112105
2.98524	3	2	3	54	0.00228306
2.99024	3	1	3	62	0.00821162
2.99024	3	1	3	62	0.00820923
2.99024	3	1	3	62	0.00820803
2.99024	3	1	3	62	0.00820684
2.99024	3	1	3	62	0.00820564
2.99024	3	1	3	62	0.00820445
2.99024	3	1	3	62	0.00735447
2.99124	3	2	3	54	0.00321163
2.99124	3	2	3	54	0.00320924
2.99124	3	2	3	54	0.00320685
2.99724	3	2	3	54	0.00321163
2.99724	3	2	3	54	0.00320924
3.00524	3	2	3	54	0.00321044
3.00931	1	4	3	54	0.0253545
3.00931	1	4	3	54	0.0086402
3.00931	1	4	3	54	0.00271163
3.00939	1	3	3	54	0.0196402
3.00939	1	3	3	54	0.0149259
3.00939	1	3	3	54	0.0116402
3.00939	1	3	3	54	0.00978306
3.01024	3	2	3	54	0.00228187
3.01024	3	2	3	54	0.00227947
3.01024	3	2	3	54	0.00227709
3.01431	1	1	3	62	0.0353545
3.01431	1	1	3	62	0.0322819
3.01431	1	1	3	62	0.0312819
3.01531	3	1	3	62	0.00328305
3.01531	3	1	3	62	0.00328185
3.01531	3	1	3	62	0.00328066
3.01531	3	1	3	54	0.00327948
3.01531	3	1	3	54	0.00327709
3.01624	1	2	3	62	0.0267116
3.01624	1	2	3	54	0.0207831
3.01624	1	2	3	54	0.0159259
3.01624	3	2	3	62	0.00321042
3.01624	3	2	3	62	0.00320923
3.01739	1	1	3	62	0.0283533
3.01739	1	1	3	70	0.0263545
3.01739	1	1	3	70	0.0253545
3.01739	1	1	3	70	0.0243545
3.02424	3	2	3	62	0.00321162
3.02424	3	2	3	62	0.00320923
3.03024	3	2	3	62	0.00321162
3.03024	3	2	3	62	0.00321042
3.03024	3	2	3	62	0.00320923
3.03024	3	2	3	62	0.00320803
3.03024	3	2	3	62	0.00320684
3.03024	3	2	3	62	0.00320564
3.03431	3	1	3	62	0.00328305
3.03431	3	1	3	62	0.00328185
3.03431	3	1	3	62	0.00328066
3.03624	3	2	3	62	0.00321162
3.03624	3	2	3	54	0.00321044
3.03624	3	2	3	62	0.00320923
3.04224	3	2	3	62	0.00321162
3.04224	3	2	3	62	0.00321042
3.04824	3	2	3	62	0.00321162
3.04824	3	2	3	62	0.00321042
3.04824	3	2	3	62	0.00320923
3.04824	3	2	3	62	0.00320803
3.04824	3	2	3	62	0.00320684
3.04824	3	2	3	70	0.00320563
3.05224	1	4	3	54	0.0205688
3.05224	1	4	3	54	0.0106402
3.05231	1	3	3	54	0.0277819
3.05231	1	3	3	54	0.0257116
3.05231	1	3	3	54	0.0225688
3.05239	1	2	3	54	0.0167831
3.05239	1	2	3	54	0.0137831
3.05424	3	2	3	70	0.0032116
3.05424	3	2	3	70	0.00321041
3.05424	3	2	3	62	0.00320923
3.05524	1	4	3	54	0.00756877
3.06324	3	1	3	62	0.00821162
3.06324	3	1	3	62	0.00821042
3.06324	3	1	3	62	0.00820923
3.06324	3	1	3	62	0.00820803
3.06331	3	2	3	62	0.00328305
3.06331	3	2	3	62	0.00328185
3.06924	3	2	3	62	0.00321162
3.06924	3	2	3	62	0.00321042
3.06924	3	2	3	54	0.00320924
3.06924	3	2	3	54	0.00320685
3.07624	3	2	3	54	0.00228306
3.07624	3	2	3	62	0.00228185
3.08224	3	2	3	62	0.00228305
3.08224	3	2	3	62	0.00228185
3.08724	3	1	3	62	0.00321162
3.08724	3	1	3	54	0.00321044
3.08724	3	1	3	54	0.00320805
3.08824	3	2	3	62	0.00321042
3.08824	3	2	3	62	0.00320923
3.08824	3	2	3	62	0.00320803
3.08831	1	1	3	62	0.0672819
3.08831	1	1	3	62	0.047283
3.08831	1	1	3	62	0.040283
3.08839	1	3	3	62	0.0196402
3.08839	1	3	3	62	0.0186402
3.08839	1	3	3	62	0.015783
3.08839	1	3	3	62	0.014783
3.08839	1	3	3	62	0.0138545
3.08839	1	3	3	62	0.012783
3.08924	1	1	3	62	0.0352116
3.08939	1	4	3	54	0.0155688
3.08939	1	4	3	54	0.00756877
3.08939	1	4	3	54	0.00435449
3.08946	1	2	3	54	0.0199259
3.08946	1	2	3	54	0.0130688
3.09239	1	1	3	62	0.0313545
3.09239	1	1	3	62	0.0283545
3.09239	1	1	3	62	0.0243533
3.09239	1	1	3	62	0.0203545
3.09324	3	2	3	62	0.00228305
3.09324	3	2	3	62	0.00228185
3.09424	1	3	3	62	0.00264019
3.09824	3	4	3	62	0.00321162
3.10224	3	2	3	54	0.00321163
3.10824	3	2	3	54	0.00321163
3.10824	3	2	3	54	0.00320924
3.11124	3	1	3	54	0.00821044
3.11124	3	1	3	54	0.00820805
3.11624	3	2	3	54	0.00321044
3.12224	3	2	3	54	0.00321044
3.12324	3	4	3	54	0.00321163
3.12324	3	4	3	62	0.00321042
3.12524	1	4	3	54	0.0182831
3.12524	1	4	3	54	0.0114973
3.12531	1	2	3	54	0.0198545
3.12531	1	2	3	54	0.0168545
3.12624	1	3	3	62	0.0222116
3.12624	1	3	3	62	0.0222104
3.12624	1	3	3	62	0.0222092
3.12624	1	3	3	54	0.022208
3.12624	1	3	3	54	0.0204973
3.12631	1	1	3	70	0.00828303
3.12824	3	2	3	54	0.00321044
3.13124	3	1	3	54	0.00321163
3.13124	3	1	3	54	0.00320924
3.13424	3	2	3	54	0.00321163
3.13424	3	2	3	54	0.00320924
3.14224	3	2	3	54	0.00278186
3.14324	3	4	3	62	0.00321162
3.14324	3	4	3	54	0.00321044
3.14824	3	2	3	54	0.00321044
3.14824	3	2	3	54	0.00320805
3.15524	3	2	3	54	0.00278306
3.15624	3	1	3	54	0.00321163
3.15624	3	1	3	54	0.00320924
3.15931	1	4	3	54	0.0417116
3.15931	1	4	3	54	0.0350688
3.15931	1	4	3	54	0.0092819
3.15931	1	4	3	54	0.00271163
3.15939	1	3	3	62	0.0176402
3.15939	1	3	3	62	0.016783
3.15939	1	3	3	62	0.0129259
3.15946	1	2	3	54	0.0159973
3.15946	1	2	3	54	0.00885448
3.15946	1	2	3	54	0.00406877
3.15974	1	1	3	70	0.0327104
3.15974	1	1	3	70	0.0247116
3.15974	1	1	3	70	0.0227116
3.15974	1	1	3	70	0.0207819
3.15974	1	1	3	70	0.0137116
3.15974	1	1	3	70	0.0047116
3.16224	3	2	3	54	0.00321163
3.16324	3	4	3	54	0.00321048
3.16324	3	4	3	54	0.00320809
3.16724	1	1	3	70	0.00828303
3.16824	3	2	3	54	0.00321163
3.16824	3	2	3	54	0.00320924
3.17324	3	2	3	54	0.00228187
3.18024	3	1	3	54	0.00821048
3.18024	3	1	3	54	0.00820809
3.18024	3	1	3	54	0.0082057
3.18124	3	2	3	54	0.00228306
3.18324	3	4	3	54	0.00321163
3.18324	3	4	3	54	0.00320924
3.18424	3	4	3	54	0.00321163
3.18724	3	2	3	54	0.00321163
3.18724	3	2	3	54	0.00320924
3.18724	3	2	3	54	0.00320685
3.19524	3	2	3	54	0.00321044
3.19731	1	3	3	62	0.0207116
3.19731	1	3	3	62	0.0174973
3.19731	1	3	3	62	0.0165688
3.19731	1	3	3	62	0.0154973
3.19739	1	2	3	54	0.0157831
3.19739	1	2	3	54	0.0109973
3.20124	3	2	3	54	0.00321044
3.20324	1	4	3	54	0.0186402
3.20324	1	4	3	54	0.0114259
3.20324	3	4	3	54	0.00321163
3.20324	3	4	3	54	0.00320924
3.20324	3	4	3	54	0.00320685
3.20424	1	4	3	54	0.00321044
3.20424	3	1	3	54	0.00320924
3.20424	3	1	3	54	0.00320566
3.20424	3	1	3	54	0.00320327
3.20524	3	4	3	54	0.00321044
3.20724	3	2	3	54	0.00321044
3.20724	3	2	3	54	0.00320805
3.20724	3	2	3	54	0.00320566
3.21524	1	2	3	54	0.0105688
3.21524	1	2	3	54	0.00428187
3.21524	1	2	3	54	0.0026402
3.21524	3	2	3	54	0.00321044
3.22124	3	2	3	54	0.00321044
3.22724	3	2	3	54	0.00321163
3.22724	3	2	3	54	0.00320924
3.22724	3	2	3	54	0.00320685
3.22824	3	4	3	54	0.00321044
3.22824	3	4	3	54	0.00320805
3.22824	3	4	3	54	0.00271163
3.23424	3	1	3	54	0.00821044
3.23424	3	1	3	54	0.00820805
3.23431	3	2	3	54	0.00249734
3.23524	3	1	3	54	0.00821044
3.23731	1	4	3	62	0.0164259
3.23731	1	4	3	62	0.015283
3.23731	1	4	3	62	0.0144259
3.23739	1	3	3	62	0.0179973
3.23739	1	3	3	54	0.0168545
3.23739	1	3	3	54	0.0159973
3.23746	1	2	3	54	0.00685448
3.23746	1	2	3	54	0.00485448
3.23746	1	2	3	54	0.00285448
3.23831	1	4	3	62	0.0144259
3.23831	1	4	3	62	0.0124259
3.23831	1	4	3	62	0.0114259
3.23831	1	4	3	62	0.0104259
3.24024	3	2	3	54	0.00228306
3.24624	3	2	3	54	0.00321163
3.24624	3	2	3	54	0.00320924
3.24624	3	2	3	54	0.00320685
3.24824	3	4	3	62	0.00321162
3.24824	3	4	3	62	0.00321042
3.24824	3	4	3	62	0.00320923
3.24824	3	4	3	62	0.00320803
3.24824	3	4	3	62	0.00320684
3.24924	3	4	3	62	0.00321162
3.25224	3	2	3	54	0.00321163
3.25224	3	2	3	54	0.00320924
3.25231	3	1	3	54	0.00235449
3.25231	3	1	3	54	0.0023521
3.25231	3	1	3	54	0.00234971
3.26024	3	2	3	54	0.00321044
3.26624	3	2	3	54	0.00321044
3.26624	3	2	3	54	0.00320805
3.26624	3	2	3	54	0.00320566
3.27224	3	2	3	62	0.00321042
3.27224	3	2	3	62	0.00320923
3.27231	1	4	3	62	0.0163545
3.27231	1	4	3	62	0.0134973
3.27231	1	4	3	62	0.0104973
3.27231	1	4	3	54	0.00856877
3.27231	1	4	3	54	0.00356877
3.27239	1	3	3	54	0.0176402
3.27239	1	3	3	54	0.0166402
3.27246	1	2	3	54	0.0169973
3.27246	1	2	3	54	0.0149973
3.27246	1	2	3	54	0.0109973
3.27246	1	2	3	54	0.00899734
3.27324	3	4	3	62	0.00821162
3.27324	3	4	3	62	0.00821042
3.27324	3	4	3	62	0.00820923
3.27324	3	4	3	54	0.00820805
3.27424	3	4	3	54	0.00821163
3.27624	3	1	3	54	0.00321163
3.27624	3	1	3	54	0.00320924
3.27624	3	1	3	54	0.00320685
3.27624	3	1	3	54	0.00320446
3.28024	3	2	3	62	0.00321162
3.28024	3	2	3	62	0.00321042
3.28624	3	2	3	62	0.00321162
3.28624	3	2	3	62	0.00321042
3.28624	3	2	3	62	0.00320923
3.28624	3	2	3	62	0.00320803
3.28624	3	2	3	62	0.00320684
3.28624	3	2	3	62	0.00320564
3.29224	3	2	3	62	0.00321046
3.29224	3	2	3	54	0.00320928
3.29224	3	2	3	62	0.00320807
3.29824	3	4	3	62	0.00821162
3.29824	3	4	3	62	0.00821042
3.29824	3	4	3	62	0.00820923
3.29824	3	4	3	62	0.00820803
3.29831	3	2	3	62	0.00328305
3.29831	3	2	3	62	0.00328185
3.30024	1	1	3	62	0.0242116
3.30024	1	1	3	70	0.0242104
3.30024	1	1	3	70	0.0242092
3.30024	1	1	3	70	0.024208
3.30024	1	1	3	70	0.0242068
3.30039	1	4	3	62	0.0124973
3.30039	1	4	3	62	0.00635447
3.30039	1	4	3	62	0.00635328
3.30046	1	3	3	54	0.00656877
3.30046	1	3	3	54	0.00585448
3.30053	1	2	3	54	0.00892591
3.30053	1	2	3	54	0.00699734
3.30053	1	2	3	54	0.00399734
3.30124	3	1	3	54	0.00321044
3.30124	3	1	3	54	0.00320805
3.30124	3	1	3	54	0.00320566
3.30424	3	2	3	62	0.00321162
3.30424	3	2	3	62	0.00321042
3.30424	3	2	3	62	0.00320923
3.30424	3	2	3	62	0.00320803
3.30424	3	2	3	62	0.00320684
3.30424	3	2	3	70	0.00320563
3.31024	3	2	3	70	0.0032116
3.31024	3	2	3	70	0.00321041
3.31024	3	2	3	62	0.00320923
3.31724	3	2	3	62	0.00285447
3.31724	3	2	3	62	0.00285327
3.31824	3	4	3	62	0.00321162
3.31824	3	4	3	62	0.00321042
3.31824	3	4	3	62	0.00320923
3.31824	3	4	3	54	0.00320805
3.32324	3	2	3	62	0.00321162
3.32324	3	2	3	62	0.00321042
3.32324	3	2	3	54	0.00320924
3.32924	3	2	3	54	0.00321044
3.33324	3	1	3	62	0.0102116
3.33324	3	1	3	62	0.0102104
3.33324	3	1	3	62	0.0102092
3.33324	3	1	3	62	0.010208
3.33324	3	1	3	62	0.0102068
3.33324	3	1	3	62	0.0102056
3.33324	3	1	3	62	0.0102044
3.33424	1	3	3	54	0.0185688
3.33424	1	3	3	54	0.0154973
3.33431	1	1	3	70	0.00428303
3.33524	3	2	3	54	0.00321163
3.33524	3	2	3	54	0.00320924
3.33624	1	2	3	62	0.0198545
3.33624	1	2	3	62	0.017783
3.33624	1	2	3	62	0.014783
3.33624	1	2	3	62	0.0114973
3.33824	3	4	3	54	0.00321044
3.33824	3	4	3	54	0.00320805
3.34124	3	2	3	54	0.00321044
3.34124	3	2	3	54	0.00320805
3.34231	1	4	3	62	0.0233545
3.34231	1	4	3	62	0.0194973
3.34231	1	4	3	62	0.0164973
3.34239	1	2	3	62	0.016783
3.34239	1	2	3	62	0.0149259
3.34246	1	1	3	70	0.00342589
3.34824	3	2	3	54	0.00235329
3.35424	3	2	3	54	0.00228187
3.35824	3	1	3	62	0.00321162
3.35824	3	1	3	62	0.00321042
3.35824	3	1	3	62	0.00320923
3.35824	3	1	3	54	0.00320805
3.35824	3	1	3	54	0.00320566
3.36024	3	2	3	54	0.00321044
3.36424	3	4	3	54	0.00321163
3.36424	3	4	3	54	0.00320805
3.36624	3	2	3	54	0.00321163
3.36624	3	2	3	54	0.00320924
3.37024	1	1	3	62	0.0302105
3.37039	1	4	3	62	0.0256402
3.37039	1	4	3	62	0.00856876
3.37039	1	4	3	54	0.00585448
3.37046	1	3	3	54	0.0207116
3.37046	1	3	3	54	0.0179973
3.37046	1	3	3	54	0.011639
3.3706	1	2	3	62	0.0169973
3.3706	1	2	3	62	0.0149973
3.3706	1	2	3	62	0.012283
3.3706	1	2	3	54	0.0102116
3.3706	1	2	3	54	0.00628305
3.37139	1	1	3	62	0.0233545
3.37139	1	1	3	62	0.0223545
3.37139	1	1	3	62	0.0203545
3.37139	1	1	3	62	0.0103533
3.37424	3	2	3	54	0.00320928
3.37724	3	1	3	62	0.00228305
3.37724	3	1	3	62	0.00228185
3.37724	3	1	3	62	0.00228066
3.38024	3	2	3	54	0.00320928
3.38624	3	2	3	54	0.00321044
3.38924	3	4	3	54	0.00821048
3.38924	3	4	3	54	0.00820809
3.39224	3	2	3	54	0.00321163
3.39224	3	2	3	54	0.00320924
3.40524	3	2	3	54	0.00320924
3.40624	3	1	3	62	0.00821162
3.40624	3	1	3	62	0.00821042
3.40624	3	1	3	62	0.00820923
3.40624	3	1	3	62	0.00820803
3.40924	1	4	3	54	0.0212105
3.40924	1	4	3	54	0.0144259
3.40924	3	4	3	54	0.00321163
3.40924	3	4	3	54	0.00320924
3.40924	3	4	3	54	0.00320685
3.40931	1	3	3	54	0.0228545
3.40931	1	3	3	54	0.0215676
3.40931	1	3	3	54	0.0195688
3.40939	1	2	3	62	0.0230688
3.40939	1	2	3	62	0.0209259
3.40939	1	2	3	62	0.0189259
3.40939	1	2	3	62	0.0169259
3.40946	1	1	3	62	0.0074259
3.41024	3	2	3	54	0.00228187
3.41024	3	2	3	54	0.00227947
3.41324	1	1	3	62	0.00421162
3.41624	1	1	3	62	0.00521162
3.41924	3	2	3	54	0.00321163
3.42524	3	2	3	54	0.00321163
3.42524	3	2	3	54	0.00320924
3.42624	3	1	3	62	0.00321162
3.42624	3	1	3	54	0.00321044
3.42624	3	1	3	54	0.00320805
3.43324	3	2	3	54	0.00321163
3.43424	3	4	3	54	0.00321044
3.43424	3	4	3	54	0.00320805
3.43424	3	4	3	54	0.00320566
3.43924	3	2	3	54	0.00321163
3.44524	3	2	3	54	0.00321163
3.44524	3	2	3	54	0.00320924
3.44724	1	1	3	62	0.0292116
3.44731	1	3	3	54	0.0207116
3.44731	1	3	3	54	0.0177116
3.44731	1	3	3	54	0.0158545
3.44739	1	2	3	62	0.0200688
3.44739	1	2	3	62	0.0169259
3.44739	1	2	3	62	0.014783
3.44739	1	2	3	54	0.0119259
3.45024	1	4	3	54	0.0215688
3.45024	1	4	3	54	0.0144259
3.45039	1	1	3	62	0.0293545
3.45039	1	1	3	62	0.0113545
3.45124	1	1	3	62	0.00321162
3.45124	3	1	3	54	0.00821044
3.45124	3	1	3	54	0.00820805
3.45131	3	2	3	54	0.00328067
3.45424	3	4	3	54	0.00321044
3.45424	3	4	3	54	0.00320805
3.45524	3	4	3	54	0.00321163
3.45724	3	2	3	54	0.00321163
3.45724	3	2	3	54	0.00320924
3.46324	3	2	3	54	0.00321044
3.46924	3	2	3	54	0.00321044
3.47524	3	1	3	54	0.00821163
3.47524	3	1	3	54	0.00820805
3.47924	3	4	3	54	0.00321163
3.47924	3	4	3	54	0.00320805
3.47924	3	4	3	54	0.00320566
3.48024	3	2	3	54	0.00321163
3.48024	3	2	3	54	0.00320924
3.48024	3	2	3	54	0.00320685
3.48224	3	2	3	54	0.00228306
3.48324	1	4	3	54	0.0122116
3.48324	1	4	3	54	0.00542592
3.48331	1	3	3	54	0.0204259
3.48331	1	3	3	54	0.0104259
3.48331	1	3	3	54	0.0104235
3.48339	1	2	3	54	0.0147831
3.48339	1	2	3	54	0.00999734
3.48346	1	1	3	62	0.0164247
3.48424	1	1	3	62	0.00821042
3.49424	3	2	3	54	0.00328306
3.49524	3	1	3	54	0.00321163
3.49524	3	1	3	54	0.00320924
3.49824	3	2	3	54	0.00292591
3.49824	3	2	3	54	0.00292352
3.49824	3	2	3	54	0.00292113
3.49924	3	4	3	54	0.00321163
3.49924	3	4	3	54	0.00320805
3.50024	3	4	3	54	0.00321163
3.50024	3	4	3	54	0.00320924
3.50724	3	2	3	62	0.00228305
3.50724	3	2	3	62	0.00228185
3.51224	3	2	3	62	0.00228305
3.51224	3	2	3	62	0.00228185
3.51224	3	2	3	62	0.00228066
3.51224	3	2	3	62	0.00227946
3.51224	3	2	3	62	0.00227827
3.51624	3	4	3	54	0.00321044
3.51624	3	4	3	54	0.00320805
3.51631	1	2	3	54	0.0129973
3.51631	1	2	3	54	0.00785448
3.51724	1	4	3	54	0.0154259
3.51724	1	4	3	54	0.00742592
3.51724	3	4	3	54	0.00321163
3.51746	1	1	3	62	0.0314247
3.51746	1	1	3	62	0.0244259
3.51746	1	1	3	62	0.0214247
3.51746	1	1	3	62	0.0144259
3.51824	1	4	3	54	0.00256877
3.52024	3	2	3	70	0.00256874
3.52024	3	2	3	70	0.00256755
3.52031	3	1	3	54	0.00328306
3.52031	3	1	3	54	0.00328067
3.52031	3	1	3	54	0.00327828
3.52124	1	3	3	54	0.0225688
3.52124	1	3	3	54	0.0196402
3.52124	1	3	3	54	0.0157831
3.52124	1	3	3	54	0.0136402
3.52524	3	2	3	62	0.00256876
