time(s)	cellId	rnti	lcid	packetSize	delay(s)
3.27103	1	5	3	458	0.00795714
3.27203	3	3	3	1073	0.00295714
3.27303	1	5	3	692	0.00795714
3.27403	1	5	3	692	0.00795714
3.27503	3	2	3	4022	0.00295714
3.27703	1	5	3	692	0.00795714
3.27803	3	3	3	1073	0.00295714
3.28003	1	5	3	1396	0.00795714
3.28031	1	4	3	135	0.00224286
3.28096	1	5	3	104	0.00788571
3.28103	3	2	3	8052	0.00295714
3.28124	1	2	3	208	0.00217143
3.28203	3	4	3	633	0.00295714
3.28396	3	3	3	2155	0.00288571
3.28403	1	5	3	1396	0.00795714
3.28503	3	1	3	736	0.00295714
3.28589	1	4	3	1454	0.00281428
3.28603	1	3	3	531	0.00795714
3.28703	1	5	3	38	0.00795714
3.28703	3	2	3	4022	0.00295714
3.2876	1	2	3	1308	0.00252857
3.28803	3	4	3	5192	0.00295714
3.28803	1	4	3	868	0.00295714
3.2886	1	2	3	1308	0.00252857
3.28903	1	4	3	868	0.00295714
3.28903	3	3	3	362	0.00295714
3.2896	1	2	3	1308	0.00252857
3.28996	1	4	3	721	0.00288571
3.2906	1	2	3	1308	0.00252857
3.29096	1	4	3	199	0.00288571
3.29103	1	5	3	106	0.00795714
3.29153	1	2	3	1088	0.00245714
3.29189	1	3	3	2694	0.00281428
3.29203	1	4	3	135	0.00795714
3.29239	1	2	3	648	0.00231428
3.2926	1	3	3	1612	0.00252857
3.29303	3	2	3	4022	0.00295714
3.29339	1	2	3	648	0.00231428
3.2936	1	3	3	992	0.00252857
3.29453	1	2	3	1088	0.00245714
3.2956	1	2	3	1298	0.00252857
3.29603	3	1	3	8929	0.00795714
3.29674	3	3	3	1073	0.00267142
3.29696	3	1	3	528	0.00788571
3.29696	1	5	3	106	0.00788571
3.29803	1	5	3	340	0.00795714
3.29903	1	5	3	340	0.00795714
3.29903	3	2	3	8052	0.00295714
3.30003	1	5	3	575	0.00795714
3.30103	1	5	3	692	0.00795714
3.30203	3	3	3	1073	0.00295714
3.30503	3	2	3	3862	0.00295714
3.30703	1	5	3	809	0.00795714
3.30703	3	4	3	633	0.00295714
3.30803	3	3	3	956	0.00295714
3.30839	1	2	3	208	0.00231428
3.30846	1	3	3	428	0.00238571
3.30853	1	4	3	135	0.00245714
3.30903	1	5	3	809	0.00795714
3.31003	1	5	3	535	0.00795714
3.31003	3	1	3	736	0.00295714
3.31239	3	2	3	4022	0.00231428
3.31303	3	4	3	5192	0.00295714
3.31346	1	2	3	868	0.00238571
3.31367	1	3	3	1308	0.0026
3.31389	1	4	3	428	0.00281428
3.31403	3	3	3	2155	0.00295714
3.31403	1	1	3	106	0.00795714
3.31439	1	2	3	648	0.00231428
3.3146	1	3	3	1308	0.00252857
3.31481	1	4	3	428	0.00274285
3.31539	1	2	3	648	0.00231428
3.3156	1	3	3	1308	0.00252857
3.31581	1	4	3	428	0.00274285
3.31646	1	2	3	868	0.00238571
3.31674	1	3	3	1480	0.00267142
3.31696	1	4	3	428	0.00288571
3.31703	3	1	3	528	0.00295714
3.31803	1	5	3	1396	0.00895714
3.31803	3	2	3	4022	0.00295714
3.31846	1	2	3	868	0.00238571
3.31896	1	4	3	428	0.00288571
3.31903	1	5	3	38	0.00795714
3.31946	1	2	3	428	0.00238571
3.31981	1	4	3	428	0.00274285
3.32003	3	3	3	479	0.00295714
3.32046	1	2	3	428	0.00238571
3.32081	1	4	3	428	0.00274285
3.32103	3	1	3	8929	0.00795714
3.32103	1	5	3	340	0.00795714
3.32174	1	2	3	868	0.00267142
3.32196	1	4	3	428	0.00288571
3.32274	1	2	3	868	0.00267142
3.32303	1	4	3	575	0.00295714
3.3236	1	2	3	648	0.00252857
3.32381	1	4	3	428	0.00274285
3.32403	3	2	3	4022	0.00295714
3.32446	1	2	3	868	0.00238571
3.32467	1	4	3	428	0.0026
3.32503	1	1	3	223	0.00795714
3.32546	1	2	3	544	0.00238571
3.32567	1	4	3	428	0.0026
3.32603	1	1	3	223	0.00795714
3.32603	3	3	3	1073	0.00295714
3.32667	1	4	3	428	0.0026
3.32674	1	5	3	106	0.00767142
3.32703	1	1	3	458	0.00795714
3.32703	3	4	3	633	0.00295714
3.32803	1	1	3	458	0.00795714
3.32881	1	5	3	340	0.00774285
3.32903	1	1	3	340	0.00795714
3.33003	1	5	3	340	0.00795714
3.33003	3	2	3	4022	0.00295714
3.33103	1	5	3	340	0.00795714
3.33203	3	3	3	1073	0.00295714
3.33303	3	4	3	6647	0.00295714
3.33303	1	5	3	340	0.00795714
3.33503	1	1	3	340	0.00795714
3.33603	1	1	3	575	0.00795714
3.33603	3	2	3	5755	0.00295714
3.3366	1	5	3	575	0.00752857
3.33703	1	1	3	692	0.00795714
3.33803	1	1	3	1044	0.00795714
3.33803	3	3	3	1073	0.00295714
3.3386	1	5	3	692	0.00752857
3.33903	1	1	3	692	0.00795714
3.34003	1	5	3	809	0.00795714
3.34103	1	5	3	432	0.00795714
3.34203	3	1	3	633	0.00295714
3.34267	1	3	3	428	0.0026
3.34274	1	4	3	6	0.00267142
3.34389	3	2	3	2912	0.00281428
3.34403	3	3	3	2155	0.00295714
3.34467	1	2	3	208	0.0026
3.34503	1	1	3	575	0.00795714
3.34603	1	1	3	575	0.00795714
3.34703	1	1	3	1396	0.00795714
3.34703	3	4	3	633	0.00295714
3.34774	1	3	3	2155	0.00267142
3.34824	1	5	3	106	0.00717143
3.34903	1	1	3	1067	0.00795714
3.34903	3	1	3	631	0.00295714
3.3496	1	2	3	648	0.00252857
3.34981	1	3	3	1612	0.00274285
3.34996	3	2	3	4022	0.00288571
3.35003	3	3	3	362	0.00295714
3.35039	1	2	3	428	0.00231428
3.35046	1	3	3	531	0.00238571
3.35053	1	4	3	135	0.00245714
3.35103	1	5	3	809	0.00795714
3.3516	1	2	3	648	0.00252857
3.35231	1	2	3	428	0.00224286
3.35246	1	3	3	952	0.00238571
3.35274	1	5	3	458	0.00767142
3.35303	3	1	3	8929	0.00795714
3.35303	1	1	3	458	0.00795714
3.3536	1	2	3	648	0.00252857
3.35439	1	2	3	648	0.00231428
3.35481	1	5	3	340	0.00774285
3.35503	1	1	3	340	0.00795714
3.35503	3	2	3	4022	0.00295714
3.35531	1	2	3	428	0.00224286
3.35574	1	4	3	428	0.00267142
3.35603	3	3	3	1073	0.00295714
3.35603	1	1	3	106	0.00795714
3.35631	1	2	3	428	0.00224286
3.35639	1	4	3	135	0.00231428
3.3566	1	5	3	340	0.00752857
3.35681	1	3	3	1612	0.00774285
3.35703	1	1	3	340	0.00795714
3.35774	1	2	3	868	0.00267142
3.35839	1	2	3	648	0.00231428
3.3586	1	4	3	428	0.00252857
3.35881	1	5	3	340	0.00774285
3.35903	3	4	3	5192	0.00795714
3.35903	1	1	3	220	0.00795714
3.3596	1	2	3	648	0.00252857
3.35981	1	4	3	428	0.00274285
3.36046	1	2	3	868	0.00238571
3.36074	1	4	3	575	0.00267142
3.36096	1	5	3	340	0.00788571
3.36103	3	2	3	3605	0.00295714
3.36146	1	2	3	868	0.00238571
3.36174	1	4	3	575	0.00267142
3.36203	3	3	3	1073	0.00295714
3.36231	1	2	3	428	0.00224286
3.36253	1	4	3	428	0.00245714
3.36274	1	5	3	340	0.00767142
3.36346	1	2	3	868	0.00238571
3.36374	1	4	3	575	0.00267142
3.36439	1	2	3	516	0.00231428
3.3646	1	4	3	428	0.00252857
3.36481	1	5	3	340	0.00774285
3.36574	1	4	3	253	0.00267142
3.36703	1	5	3	458	0.00795714
3.36703	3	1	3	736	0.00295714
3.36803	3	3	3	1073	0.00295714
3.36903	1	5	3	458	0.00795714
3.36903	3	2	3	2912	0.00295714
3.37103	1	5	3	458	0.00795714
3.37296	3	1	3	3633	0.00288571
3.37303	1	5	3	458	0.00795714
3.37303	3	4	3	633	0.00295714
3.37403	3	3	3	2155	0.00295714
3.37503	1	5	3	1161	0.00795714
3.37503	3	2	3	4022	0.00295714
3.37696	1	5	3	340	0.00788571
3.37824	1	2	3	208	0.00217143
3.37831	1	3	3	531	0.00224286
3.37839	1	4	3	135	0.00231428
3.37903	3	4	3	5192	0.00295714
3.37903	1	5	3	444	0.00795714
3.38003	3	3	3	1073	0.00295714
3.38103	1	5	3	1396	0.00795714
3.38103	3	2	3	4022	0.00295714
3.38303	1	5	3	38	0.00795714
3.38346	1	2	3	868	0.00238571
3.38374	1	3	3	2155	0.00267142
3.38403	1	4	3	575	0.00295714
3.38431	1	2	3	428	0.00224286
3.38446	1	3	3	1073	0.00238571
3.3846	1	4	3	282	0.00252857
3.38503	1	1	3	106	0.00795714
3.38546	1	2	3	868	0.00238571
3.38574	1	3	3	2155	0.00267142
3.38596	3	1	3	736	0.00288571
3.38603	1	4	3	575	0.00295714
3.38603	3	3	3	723	0.00295714
3.38646	1	2	3	868	0.00238571
3.38674	1	3	3	2155	0.00267142
3.38696	1	4	3	428	0.00288571
3.38703	3	2	3	3605	0.00295714
3.38746	1	2	3	868	0.00238571
3.38774	1	3	3	676	0.00267142
3.38803	1	4	3	575	0.00295714
3.38846	1	2	3	868	0.00238571
3.38896	1	4	3	428	0.00288571
3.38939	1	2	3	648	0.00231428
3.38981	1	4	3	428	0.00274285
3.39046	1	2	3	216	0.00238571
3.39081	1	4	3	428	0.00274285
3.39181	1	4	3	428	0.00274285
3.39281	1	4	3	428	0.00274285
3.39303	3	3	3	956	0.00295714
3.39396	1	4	3	428	0.00288571
3.39403	1	5	3	106	0.00795714
3.3946	1	4	3	282	0.00252857
3.39481	1	5	3	340	0.00774285
3.39567	1	4	3	430	0.0026
3.39589	1	5	3	340	0.00781428
3.39603	3	1	3	5089	0.00795714
3.39603	1	1	3	223	0.00795714
3.39681	1	5	3	340	0.00774285
3.39696	1	1	3	223	0.00788571
3.39781	1	5	3	340	0.00774285
3.39803	1	1	3	340	0.00795714
3.39803	3	4	3	633	0.00295714
3.39903	1	1	3	458	0.00795714
3.39903	3	3	3	1073	0.00295714
3.40003	1	1	3	223	0.00795714
3.40003	3	2	3	4022	0.00795714
3.40403	3	4	3	6647	0.00295714
3.40403	1	5	3	458	0.00795714
3.40503	1	5	3	692	0.00795714
3.4056	1	5	3	692	0.00752857
3.40596	3	2	3	6169	0.00288571
3.40603	1	1	3	692	0.00795714
3.40603	3	3	3	1073	0.00295714
3.4066	1	5	3	692	0.00752857
3.40703	1	1	3	692	0.00795714
3.4076	1	5	3	314	0.00752857
3.40803	1	1	3	692	0.00795714
3.40903	1	1	3	927	0.00795714
3.41003	1	1	3	692	0.00795714
3.41203	3	3	3	2155	0.00295714
3.41403	1	5	3	458	0.00795714
3.41403	3	2	3	4022	0.00295714
3.41503	3	1	3	736	0.00295714
3.41524	1	5	3	106	0.00717143
3.41603	1	1	3	578	0.00795714
3.4166	1	5	3	575	0.00752857
3.4176	1	5	3	692	0.00752857
3.41796	3	3	3	1073	0.00288571
3.41803	1	1	3	692	0.00795714
3.41803	3	4	3	633	0.00295714
3.41831	1	2	3	208	0.00224286
3.41839	1	3	3	531	0.00231428
3.41846	1	4	3	135	0.00238571
3.41903	1	1	3	766	0.00795714
3.4196	1	5	3	692	0.00752857
3.42003	3	2	3	4714	0.00295714
3.42103	3	1	3	5089	0.00295714
3.42303	3	3	3	840	0.00295714
3.42353	1	2	3	648	0.00245714
3.42374	1	3	3	1612	0.00267142
3.42396	1	4	3	428	0.00288571
3.42403	1	5	3	106	0.00795714
3.42446	1	2	3	428	0.00238571
3.4246	1	3	3	1073	0.00252857
3.42481	1	4	3	428	0.00274285
3.42503	3	4	3	404	0.00295714
3.42531	1	2	3	428	0.00224286
3.42546	1	3	3	1073	0.00238571
3.42567	1	4	3	428	0.0026
3.42596	1	5	3	458	0.00788571
3.42603	1	1	3	106	0.00795714
3.42631	1	2	3	428	0.00224286
3.42646	1	3	3	1073	0.00238571
3.42667	1	4	3	428	0.0026
3.42696	1	5	3	458	0.00788571
3.42703	1	1	3	106	0.00795714
3.42746	1	2	3	428	0.00238571
3.4276	1	3	3	1073	0.00252857
3.42774	1	4	3	282	0.00267142
3.42803	1	5	3	458	0.00795714
3.42803	3	2	3	2912	0.00295714
3.42846	1	2	3	868	0.00238571
3.42867	1	3	3	1612	0.0026
3.42889	1	4	3	428	0.00281428
3.42903	3	4	3	7701	0.00795714
3.42903	1	1	3	223	0.00795714
3.42931	1	2	3	428	0.00224286
3.42946	1	3	3	1073	0.00238571
3.42967	1	4	3	428	0.0026
3.42989	1	5	3	311	0.00781428
3.43003	1	1	3	223	0.00795714
3.43003	3	3	3	1073	0.00295714
3.4306	1	2	3	648	0.00252857
3.43081	1	3	3	1088	0.00274285
3.43103	1	4	3	428	0.00295714
3.4316	1	2	3	648	0.00252857
3.43203	1	4	3	428	0.00295714
3.43239	1	2	3	648	0.00231428
3.43281	1	4	3	428	0.00274285
3.43303	1	1	3	223	0.00795714
3.43346	1	2	3	38	0.00238571
3.43381	1	4	3	428	0.00274285
3.43403	3	2	3	4022	0.00295714
3.43481	1	4	3	428	0.00274285
3.43503	3	1	3	736	0.00295714
3.4356	1	4	3	428	0.00252857
3.43603	1	1	3	340	0.00795714
3.43603	3	3	3	956	0.00295714
3.4366	1	4	3	299	0.00252857
3.43703	1	1	3	340	0.00795714
3.43774	1	5	3	106	0.00767142
3.43889	1	5	3	340	0.00781428
3.43903	1	1	3	223	0.00795714
3.43974	1	5	3	340	0.00767142
3.44003	1	1	3	223	0.00795714
3.44003	3	2	3	4022	0.00295714
3.44096	1	5	3	340	0.00788571
3.44103	3	1	3	6544	0.00295714
3.44203	1	5	3	340	0.00795714
3.44203	3	3	3	1073	0.00295714
3.44303	1	1	3	692	0.00795714
3.44303	3	4	3	531	0.00295714
3.44603	1	1	3	233	0.00795714
3.44603	3	2	3	4022	0.00295714
3.44803	1	5	3	692	0.00795714
3.44803	3	3	3	1920	0.00295714
3.4486	1	5	3	692	0.00752857
3.44903	3	4	3	7701	0.00295714
3.44981	1	5	3	1044	0.00774285
3.45003	3	4	3	1962	0.00295714
3.45103	1	5	3	418	0.00795714
3.45203	3	2	3	4022	0.00295714
3.45403	3	3	3	714	0.00295714
3.45589	1	2	3	208	0.00281428
3.45596	1	3	3	428	0.00288571
3.45803	1	5	3	1044	0.00795714
3.45803	3	2	3	4022	0.00295714
3.45867	1	4	3	135	0.0026
3.45996	3	1	3	736	0.00288571
3.46003	3	3	3	956	0.00295714
3.46053	1	2	3	1088	0.00245714
3.46089	1	3	3	2184	0.00281428
3.46096	1	5	3	106	0.00788571
3.46103	1	1	3	106	0.00795714
3.46124	1	3	3	428	0.00217143
3.46203	1	5	3	286	0.00795714
3.46274	1	2	3	868	0.00267142
3.46296	1	3	3	1308	0.00288571
3.46303	3	4	3	633	0.00295714
3.4636	1	5	3	575	0.00752857
3.46403	1	1	3	692	0.00795714
3.46403	3	2	3	4022	0.00295714
3.4646	1	5	3	692	0.00752857
3.46503	3	1	3	5089	0.00295714
3.46503	1	1	3	692	0.00795714
3.46546	1	2	3	428	0.00238571
3.46589	1	4	3	428	0.00281428
3.46603	3	3	3	956	0.00295714
3.4666	1	2	3	648	0.00252857
3.46681	1	3	3	1308	0.00274285
3.46703	1	4	3	428	0.00295714
3.46731	1	2	3	428	0.00224286
3.46746	1	3	3	1073	0.00238571
3.46767	1	4	3	428	0.0026
3.46774	1	5	3	106	0.00767142
3.46803	1	1	3	458	0.00795714
3.46867	1	2	3	648	0.0026
3.46889	1	3	3	408	0.00281428
3.46903	1	4	3	135	0.00795714
3.46953	1	2	3	648	0.00245714
3.46996	1	4	3	340	0.00288571
3.47031	1	2	3	428	0.00224286
3.47053	1	4	3	428	0.00245714
3.47067	1	5	3	223	0.0076
3.47089	1	3	3	1612	0.00781428
3.47103	1	1	3	223	0.00795714
3.47139	1	2	3	648	0.00231428
3.47181	1	4	3	428	0.00274285
3.47203	1	1	3	340	0.00795714
3.47203	3	3	3	1920	0.00295714
3.47253	1	2	3	648	0.00245714
3.47281	1	4	3	428	0.00274285
3.47346	1	2	3	614	0.00238571
3.47367	1	4	3	428	0.0026
3.47374	1	5	3	106	0.00767142
3.47403	3	4	3	7701	0.00795714
3.47403	1	1	3	458	0.00795714
3.47481	1	4	3	721	0.00274285
3.47489	3	4	3	404	0.00781428
3.47489	1	5	3	106	0.00781428
3.47503	3	2	3	7904	0.00795714
3.47503	1	1	3	223	0.00795714
3.47581	1	4	3	428	0.00274285
3.47674	1	4	3	428	0.00267142
3.47767	1	4	3	428	0.0026
3.47789	1	5	3	340	0.00781428
3.47796	3	2	3	2912	0.00288571
3.47803	1	1	3	223	0.00795714
3.47803	3	3	3	1073	0.00295714
3.47874	1	4	3	241	0.00267142
3.48081	1	5	3	340	0.00774285
3.48103	1	1	3	340	0.00795714
3.48203	1	1	3	223	0.00795714
3.48374	1	5	3	458	0.00767142
3.48396	3	1	3	736	0.00288571
3.48403	1	1	3	458	0.00795714
3.48403	3	3	3	831	0.00295714
3.48474	1	5	3	458	0.00767142
3.48503	1	1	3	458	0.00795714
3.48703	1	5	3	575	0.00795714
3.48767	1	5	3	575	0.0076
3.48803	1	1	3	575	0.00795714
3.48803	3	4	3	633	0.00295714
3.48896	3	2	3	4022	0.00288571
3.49003	3	1	3	5089	0.00295714
3.4906	1	5	3	692	0.00752857
3.49103	1	1	3	383	0.00795714
3.49103	3	3	3	1073	0.00295714
3.49124	1	3	3	531	0.00217143
3.49131	1	4	3	135	0.00224286
3.49196	1	1	3	809	0.00788571
3.49231	1	2	3	208	0.00224286
3.49331	3	2	3	6169	0.00224286
3.4936	1	5	3	692	0.00752857
3.49403	3	4	3	6417	0.00295714
3.49403	1	1	3	692	0.00795714
3.49474	1	5	3	927	0.00767142
3.49503	3	4	3	3143	0.00295714
3.49503	1	1	3	458	0.00795714
3.49667	1	3	3	1612	0.0026
3.49689	1	4	3	428	0.00281428
3.49703	1	5	3	223	0.00795714
3.49703	3	3	3	1073	0.00295714
3.49724	1	4	3	135	0.00217143
3.49796	1	5	3	104	0.00788571
3.49803	1	1	3	106	0.00795714
3.4986	1	2	3	648	0.00252857
3.49881	1	3	3	1612	0.00274285
3.49903	1	4	3	428	0.00295714
3.49946	1	2	3	428	0.00238571
3.4996	1	3	3	1073	0.00252857
3.49981	1	4	3	428	0.00274285
3.50046	1	5	3	458	0.00738571
3.50103	1	1	3	855	0.00795714
3.50131	1	2	3	428	0.00224286
3.50146	1	3	3	868	0.00238571
3.50167	1	4	3	428	0.0026
3.50231	1	2	3	428	0.00224286
3.50253	1	3	3	1308	0.00245714
3.50274	1	4	3	428	0.00267142
3.50296	3	2	3	4022	0.00288571
3.50303	3	3	3	1073	0.00295714
3.50331	1	2	3	428	0.00224286
3.50346	1	3	3	1073	0.00238571
3.5036	1	4	3	282	0.00252857
3.50403	3	1	3	736	0.00295714
3.50431	1	2	3	428	0.00224286
3.50446	1	3	3	1073	0.00238571
3.50467	1	4	3	428	0.0026
3.50489	1	5	3	340	0.00781428
3.50539	1	2	3	648	0.00231428
3.5056	1	3	3	1058	0.00252857
3.50581	1	4	3	428	0.00274285
3.50646	1	2	3	868	0.00238571
3.50696	1	4	3	428	0.00288571
3.50703	1	5	3	106	0.00795714
3.50739	1	2	3	648	0.00231428
3.50781	1	4	3	428	0.00274285
3.50796	3	2	3	6169	0.00288571
3.50803	1	5	3	340	0.00795714
3.50803	3	4	3	531	0.00295714
3.50839	1	2	3	648	0.00231428
3.50881	1	4	3	428	0.00274285
3.50903	1	5	3	340	0.00795714
3.50903	3	3	3	2155	0.00295714
3.50939	1	2	3	38	0.00231428
3.50981	1	4	3	428	0.00274285
3.51081	1	4	3	721	0.00274285
3.51103	3	4	3	7701	0.00295714
3.51103	1	5	3	340	0.00795714
3.51174	1	4	3	575	0.00267142
3.51203	3	4	3	1962	0.00295714
3.5126	1	4	3	428	0.00252857
3.51367	1	4	3	330	0.0026
3.51503	3	1	3	6544	0.00795714
3.51503	1	5	3	340	0.00795714
3.51567	3	2	3	4022	0.0026
3.51574	3	3	3	1073	0.00267142
3.51703	1	5	3	458	0.00795714
3.51796	1	5	3	340	0.00788571
3.51903	1	5	3	575	0.00795714
3.52067	3	2	3	6169	0.0026
3.52074	3	3	3	723	0.00267142
3.52096	1	5	3	679	0.00788571
3.52503	1	5	3	1396	0.00795714
3.52503	3	4	3	633	0.00295714
3.52589	1	2	3	208	0.00281428
3.52596	1	4	3	135	0.00288571
3.52624	3	3	3	956	0.00217143
3.52703	3	4	3	7059	0.00295714
3.52703	1	5	3	38	0.00795714
3.52803	3	4	3	2502	0.00295714
3.52896	3	1	3	736	0.00288571
3.52903	3	2	3	4022	0.00295714
3.52996	1	3	3	531	0.00288571
3.53053	1	2	3	1088	0.00245714
3.53089	1	4	3	721	0.00281428
3.53096	1	5	3	106	0.00788571
3.53103	1	1	3	106	0.00795714
3.53146	1	2	3	868	0.00238571
3.53167	3	3	3	956	0.0026
3.53174	1	4	3	575	0.00267142
3.53246	1	2	3	868	0.00238571
3.53274	1	4	3	575	0.00267142
3.53346	1	2	3	868	0.00238571
3.53374	1	4	3	575	0.00267142
3.53403	3	1	3	8000	0.00295714
3.53446	1	2	3	868	0.00238571
3.53474	1	3	3	2155	0.00267142
3.53496	1	4	3	428	0.00288571
3.53503	3	2	3	6169	0.00295714
3.53503	1	5	3	106	0.00795714
3.53539	1	2	3	648	0.00231428
3.5356	1	3	3	1612	0.00252857
3.53581	1	4	3	340	0.00274285
3.53646	1	2	3	422	0.00238571
3.53667	1	4	3	340	0.0026
3.53696	1	5	3	458	0.00788571
3.53696	3	3	3	1920	0.00288571
3.5376	1	3	3	1073	0.00252857
3.53774	1	4	3	223	0.00267142
3.53803	1	5	3	458	0.00795714
3.53874	1	4	3	223	0.00267142
3.53903	1	5	3	458	0.00795714
3.5396	1	3	3	1073	0.00252857
3.53981	1	4	3	340	0.00274285
3.5406	1	3	3	1073	0.00252857
3.54081	1	4	3	340	0.00274285
3.54103	1	5	3	340	0.00795714
3.54103	3	4	3	633	0.00295714
3.54146	1	3	3	1616	0.00238571
3.54167	1	4	3	340	0.0026
3.54203	1	1	3	223	0.00795714
3.54203	3	3	3	470	0.00295714
3.54267	1	4	3	340	0.0026
3.54303	1	1	3	223	0.00795714
3.54346	1	4	3	458	0.00238571
3.54389	1	3	3	1073	0.00781428
3.54403	1	1	3	223	0.00795714
3.54467	1	4	3	340	0.0026
3.54489	1	5	3	340	0.00781428
3.54503	3	4	3	1860	0.00295714
3.54503	1	1	3	223	0.00795714
3.54567	1	4	3	428	0.0026
3.54603	1	1	3	223	0.00795714
3.54681	1	4	3	721	0.00274285
3.54703	1	5	3	340	0.00795714
3.54753	1	4	3	428	0.00245714
3.54774	1	5	3	340	0.00767142
3.54874	1	4	3	575	0.00267142
3.54903	3	4	3	7701	0.00795714
3.54903	1	5	3	458	0.00795714
3.54953	1	4	3	331	0.00245714
3.55103	1	5	3	340	0.00795714
3.55203	1	1	3	458	0.00795714
3.55246	3	1	3	736	0.00238571
3.55303	1	1	3	223	0.00795714
3.55403	1	1	3	458	0.00795714
3.55489	1	5	3	340	0.00781428
3.55496	3	3	3	956	0.00788571
3.55503	1	1	3	223	0.00795714
3.55503	3	2	3	4022	0.00795714
3.55603	1	1	3	458	0.00795714
3.55696	1	5	3	458	0.00788571
3.55803	3	1	3	8929	0.00295714
3.55803	1	5	3	575	0.00795714
3.55903	1	5	3	575	0.00795714
3.55903	3	1	3	528	0.00295714
3.56003	3	3	3	2155	0.00295714
3.56103	1	5	3	927	0.00795714
3.56103	3	2	3	6169	0.00295714
3.56203	1	1	3	809	0.00795714
3.56224	1	2	3	208	0.00217143
3.56231	1	3	3	428	0.00224286
3.56239	1	4	3	106	0.00231428
3.56303	1	1	3	809	0.00795714
3.56303	3	4	3	531	0.00295714
3.56403	1	1	3	809	0.00795714
3.5646	1	5	3	573	0.00752857
3.56503	1	1	3	384	0.00795714
3.56603	3	3	3	1188	0.00295714
3.56746	1	2	3	868	0.00238571
3.56767	1	3	3	1308	0.0026
3.56789	1	4	3	340	0.00281428
3.56803	1	5	3	223	0.00795714
3.56831	1	2	3	428	0.00224286
3.56846	1	3	3	868	0.00238571
3.56867	1	4	3	340	0.0026
3.56903	1	5	3	575	0.00795714
3.56939	1	2	3	648	0.00231428
3.5696	1	3	3	1308	0.00252857
3.56981	1	4	3	340	0.00274285
3.57031	1	2	3	428	0.00224286
3.57046	1	3	3	868	0.00238571
3.57053	1	4	3	106	0.00245714
3.57103	1	5	3	638	0.00795714
3.57131	1	3	3	868	0.00224286
3.57139	1	4	3	106	0.00231428
3.57203	3	3	3	1073	0.00295714
3.57246	1	2	3	868	0.00238571
3.57274	1	3	3	2155	0.00267142
3.57303	1	4	3	458	0.00295714
3.57353	1	2	3	633	0.00245714
3.57381	1	3	3	2155	0.00274285
3.57396	3	4	3	3838	0.00788571
3.57403	1	4	3	340	0.00295714
3.57403	3	2	3	2912	0.00795714
3.57439	1	2	3	472	0.00231428
3.5746	1	3	3	249	0.00252857
3.57481	1	4	3	340	0.00274285
3.57503	1	5	3	340	0.00795714
3.57503	3	2	3	1744	0.00295714
3.57546	1	2	3	633	0.00238571
3.57596	1	4	3	340	0.00288571
3.57653	1	2	3	472	0.00245714
3.57696	1	4	3	428	0.00288571
3.57703	3	1	3	736	0.00295714
3.57703	1	5	3	106	0.00795714
3.57746	1	2	3	311	0.00238571
3.57781	1	4	3	428	0.00274285
3.57803	3	3	3	1073	0.00295714
3.57846	1	2	3	633	0.00238571
3.57874	1	4	3	428	0.00267142
3.57903	1	1	3	106	0.00795714
3.5796	1	2	3	472	0.00252857
3.57981	1	4	3	428	0.00274285
3.58003	3	2	3	2626	0.00295714
3.58074	1	2	3	232	0.00267142
3.58096	1	4	3	428	0.00288571
3.58103	1	5	3	106	0.00795714
3.58167	1	4	3	428	0.0026
3.58203	1	1	3	223	0.00795714
3.5826	1	4	3	428	0.00252857
3.58281	1	5	3	340	0.00774285
3.58296	1	1	3	223	0.00788571
3.58303	3	1	3	8000	0.00295714
3.58381	1	4	3	428	0.00274285
3.58403	1	5	3	340	0.00795714
3.5846	1	4	3	575	0.00252857
3.58481	1	5	3	340	0.00774285
3.58503	1	1	3	340	0.00795714
3.58546	1	4	3	575	0.00238571
3.58603	1	1	3	458	0.00795714
3.58681	1	4	3	721	0.00274285
3.58703	1	5	3	340	0.00795714
3.58703	3	4	3	428	0.00295714
3.58767	1	4	3	575	0.0026
3.58803	3	2	3	4022	0.00295714
3.58853	1	4	3	575	0.00245714
3.58903	1	1	3	116	0.00795714
3.58903	3	3	3	1073	0.00795714
3.5896	1	4	3	868	0.00252857
3.59074	1	4	3	111	0.00267142
3.59103	1	5	3	458	0.00795714
3.59289	1	5	3	575	0.00781428
3.59303	3	4	3	5397	0.00295714
3.59403	1	5	3	458	0.00795714
3.59403	3	2	3	1803	0.00295714
3.59503	1	5	3	692	0.00795714
3.59503	3	3	3	1920	0.00295714
3.59703	1	5	3	458	0.00795714
3.59703	3	1	3	736	0.00295714
3.60103	3	3	3	1073	0.00295714
3.60203	1	5	3	1199	0.00895714
3.60203	3	2	3	2912	0.00295714
3.60224	1	4	3	135	0.00217143
3.60303	3	1	3	8929	0.00295714
3.60381	1	2	3	208	0.00274285
3.60389	1	3	3	531	0.00281428
3.60503	1	5	3	1396	0.00795714
3.60603	1	5	3	38	0.00795714
3.60696	3	3	3	1920	0.00288571
3.60703	3	4	3	531	0.00295714
3.60803	1	4	3	1396	0.00295714
3.60803	3	2	3	2912	0.00295714
3.60839	1	2	3	648	0.00231428
3.6086	1	3	3	1612	0.00252857
3.60881	1	4	3	340	0.00274285
3.60903	3	1	3	528	0.00795714
3.60903	1	1	3	106	0.00795714
3.60946	1	2	3	868	0.00238571
3.60974	1	3	3	2155	0.00267142
