Time	CellId	RNTI	BWPId	SINR(dB)
1.09807	1	4	0	-16.5026
1.09807	1	5	0	-19.2362
1.09807	1	6	0	-25.4063
1.09907	1	1	0	-15.5104
1.09907	1	2	0	-11.4553
1.09907	1	3	0	-9.48987
1.09907	1	4	0	-16.5156
1.09907	1	5	0	-19.2073
1.09907	1	6	0	-25.3451
1.10007	1	1	0	-15.5203
1.10007	1	2	0	-11.5238
1.10007	1	3	0	-22.5298
1.10007	1	4	0	-17.1301
1.10007	1	5	0	-19.1724
1.10007	1	6	0	-25.3547
1.10007	3	1	0	-10.429
1.10007	3	2	0	11.703
1.10007	3	3	0	-2.64693
1.10007	3	4	0	-10.3755
1.10107	1	1	0	-15.5269
1.10107	1	2	0	-11.539
1.10107	1	3	0	-9.53502
1.10107	1	4	0	-16.5723
1.10107	1	5	0	-19.1754
1.10107	1	6	0	-25.343
1.10207	1	1	0	-15.5044
1.10207	1	2	0	-11.5281
1.10207	1	3	0	-9.50761
1.10207	1	4	0	-16.5503
1.10207	1	5	0	-19.168
1.10207	1	6	0	-25.3792
1.10307	1	1	0	-15.4612
1.10307	1	2	0	-11.5937
1.10307	1	3	0	-9.50405
1.10307	1	4	0	-16.574
1.10307	1	5	0	-19.0939
1.10307	1	6	0	-25.4033
1.10407	1	1	0	-15.4616
1.10407	1	2	0	-11.6388
1.10407	1	3	0	-9.53165
1.10407	1	4	0	-16.6134
1.10407	1	5	0	-19.0724
1.10407	1	6	0	-25.3857
1.10507	1	1	0	-15.448
1.10507	1	2	0	-11.5738
1.10507	1	3	0	-22.6026
1.10507	1	4	0	-17.2399
1.10507	1	5	0	-19.0901
1.10507	1	6	0	-25.4001
1.10507	3	1	0	-10.4255
1.10507	3	2	0	11.663
1.10507	3	3	0	-2.60918
1.10507	3	4	0	-10.4202
1.10807	1	1	0	-15.512
1.10807	1	2	0	-11.6294
1.10807	1	3	0	-9.45496
1.10807	1	4	0	-16.7177
1.10807	1	5	0	-19.1301
1.10807	1	6	0	-25.3827
1.11007	1	1	0	-15.5771
1.11007	1	2	0	-11.6553
1.11007	1	3	0	-22.4977
1.11007	1	4	0	-17.3205
1.11007	1	5	0	-19.1484
1.11007	1	6	0	-25.4968
1.11007	3	1	0	-10.4026
1.11007	3	2	0	11.5944
1.11007	3	3	0	-2.53584
1.11007	3	4	0	-10.4961
1.11307	1	1	0	-15.4964
1.11307	1	2	0	-11.5733
1.11307	1	3	0	-9.49536
1.11307	1	4	0	-16.6451
1.11307	1	5	0	-19.1135
1.11307	1	6	0	-25.5944
1.11507	1	1	0	-15.4718
1.11507	1	2	0	-11.5095
1.11507	1	3	0	-22.5416
1.11507	1	4	0	-17.2676
1.11507	1	5	0	-19.2305
1.11507	1	6	0	-25.5875
1.11507	3	1	0	-10.4182
1.11507	3	2	0	11.6411
1.11507	3	3	0	-2.56821
1.11507	3	4	0	-10.6523
1.11807	1	1	0	-15.4221
1.11807	1	2	0	-11.4445
1.11807	1	3	0	-9.39098
1.11807	1	4	0	-16.6945
1.11807	1	5	0	-19.3016
1.11807	1	6	0	-25.621
1.11907	1	1	0	-15.3806
1.11907	1	2	0	-11.4424
1.11907	1	3	0	-9.36248
1.11907	1	4	0	-16.6717
1.11907	1	5	0	-19.3045
1.11907	1	6	0	-25.5961
1.12007	1	1	0	-15.368
1.12007	1	2	0	-11.4422
1.12007	1	3	0	-22.4159
1.12007	1	4	0	-17.2717
1.12007	1	5	0	-19.3218
1.12007	1	6	0	-25.5519
1.12007	3	1	0	-10.3514
1.12007	3	2	0	11.6171
1.12007	3	3	0	-2.50367
1.12007	3	4	0	-10.7398
1.12107	3	1	0	-10.2551
1.12107	3	2	0	11.6359
1.12107	3	3	0	-2.52
1.12107	3	4	0	-10.7725
1.12507	1	1	0	-15.4331
1.12507	1	2	0	-11.3817
1.12507	1	3	0	-22.488
1.12507	1	4	0	-17.2258
1.12507	1	5	0	-19.318
1.12507	1	6	0	-25.5782
1.12507	3	1	0	-10.3671
1.12507	3	2	0	11.6459
1.12507	3	3	0	-2.55997
1.12507	3	4	0	-10.7978
1.12607	1	1	0	-15.4541
1.12607	1	2	0	-11.4192
1.12607	1	3	0	-9.41639
1.12607	1	4	0	-16.6245
1.12607	1	5	0	-19.3784
1.12607	1	6	0	-25.5491
1.12707	1	1	0	-15.49
1.12707	1	2	0	-11.4264
1.12707	1	3	0	-9.44666
1.12707	1	4	0	-16.6072
1.12707	1	5	0	-19.3833
1.12707	1	6	0	-25.5429
1.12807	1	1	0	-15.4513
1.12807	1	2	0	-11.4704
1.12807	1	3	0	-9.40011
1.12807	1	4	0	-16.6328
1.12807	1	5	0	-19.4106
1.12807	1	6	0	-25.5668
1.12907	1	1	0	-15.4757
1.12907	1	2	0	-11.3719
1.12907	1	3	0	-9.45999
1.12907	1	4	0	-16.6095
1.12907	1	5	0	-19.3683
1.12907	1	6	0	-25.6134
1.13007	1	1	0	-15.5205
1.13007	1	2	0	-11.323
1.13007	1	3	0	-22.513
1.13007	1	4	0	-17.203
1.13007	1	5	0	-19.3977
1.13007	1	6	0	-25.6055
1.13007	3	1	0	-10.1962
1.13007	3	2	0	11.6271
1.13007	3	3	0	-2.46585
1.13007	3	4	0	-10.7551
1.13107	1	1	0	-15.5105
1.13107	1	2	0	-11.3434
1.13107	1	3	0	-9.45517
1.13107	1	4	0	-16.5955
1.13107	1	5	0	-19.3895
1.13107	1	6	0	-25.612
1.13207	1	1	0	-15.5631
1.13207	1	2	0	-11.3355
1.13207	1	3	0	-9.45522
1.13207	1	4	0	-16.6329
1.13207	1	5	0	-19.3888
1.13207	1	6	0	-25.6526
1.13307	1	1	0	-15.5861
1.13307	1	2	0	-11.397
1.13307	1	3	0	-9.43977
1.13307	1	4	0	-16.6192
1.13307	1	5	0	-19.4375
1.13307	1	6	0	-25.6608
1.13407	1	1	0	-15.5588
1.13407	1	2	0	-11.4347
1.13407	1	3	0	-22.4923
1.13407	1	4	0	-17.1694
1.13407	1	5	0	-19.461
1.13407	1	6	0	-25.6521
1.13407	3	1	0	-10.1464
1.13407	3	2	0	11.6377
1.13407	3	3	0	-2.48967
1.13407	3	4	0	-10.7462
1.13507	1	1	0	-15.5935
1.13507	1	2	0	-11.386
1.13507	1	3	0	-22.4678
1.13507	1	4	0	-17.1524
1.13507	1	5	0	-19.5006
1.13507	1	6	0	-25.6668
1.13507	3	1	0	-10.1021
1.13507	3	2	0	11.6467
1.13507	3	3	0	-2.48145
1.13507	3	4	0	-10.7494
1.13607	1	1	0	-15.583
1.13607	1	2	0	-11.3843
1.13607	1	3	0	-9.4283
1.13607	1	4	0	-16.5915
1.13607	1	5	0	-19.5463
1.13607	1	6	0	-25.6245
1.14007	1	1	0	-15.57
1.14007	1	2	0	-11.4336
1.14007	1	3	0	-22.6774
1.14007	1	4	0	-17.2117
1.14007	1	5	0	-19.5296
1.14007	1	6	0	-25.5837
1.14007	3	1	0	-10.1488
1.14007	3	2	0	11.6741
1.14007	3	3	0	-2.50603
1.14007	3	4	0	-10.7057
1.14207	1	1	0	-15.5765
1.14207	1	2	0	-11.4697
1.14207	1	3	0	-9.55502
1.14207	1	4	0	-16.5592
1.14207	1	5	0	-19.5358
1.14207	1	6	0	-25.5039
1.14507	1	1	0	-15.5819
1.14507	1	2	0	-11.5374
1.14507	1	3	0	-22.6574
1.14507	1	4	0	-17.1571
1.14507	1	5	0	-19.6545
1.14507	1	6	0	-25.5415
1.14507	3	1	0	-10.2037
1.14507	3	2	0	11.6897
1.14507	3	3	0	-2.45283
1.14507	3	4	0	-10.8095
1.14807	1	1	0	-15.5971
1.14807	1	2	0	-11.5028
1.14807	1	3	0	-9.60142
1.14807	1	4	0	-16.481
1.14807	1	5	0	-19.7035
1.14807	1	6	0	-25.4382
1.14907	1	1	0	-15.5852
1.14907	1	2	0	-11.4916
1.14907	1	3	0	-9.63503
1.14907	1	4	0	-16.4558
1.14907	1	5	0	-19.7123
1.14907	1	6	0	-25.4652
1.15007	1	1	0	-15.5913
1.15007	1	2	0	-11.5125
1.15007	1	3	0	-22.7285
1.15007	1	4	0	-17.0506
1.15007	1	5	0	-19.7069
1.15007	1	6	0	-25.5229
1.15007	3	1	0	-10.2526
1.15007	3	2	0	11.6941
1.15007	3	3	0	-2.47472
1.15007	3	4	0	-10.7547
1.15107	1	1	0	-15.5579
1.15107	1	2	0	-11.4699
1.15107	1	3	0	-9.6319
1.15107	1	4	0	-16.4405
1.15107	1	5	0	-19.6928
1.15107	1	6	0	-25.4585
1.15207	1	1	0	-15.5967
1.15207	1	2	0	-11.4861
1.15207	1	3	0	-9.62226
1.15207	1	4	0	-16.3649
1.15207	1	5	0	-19.6587
1.15207	1	6	0	-25.4801
1.15407	1	1	0	-15.6381
1.15407	1	2	0	-11.5394
1.15407	1	3	0	-9.59139
1.15407	1	4	0	-16.3966
1.15407	1	5	0	-19.6776
1.15407	1	6	0	-25.5297
1.15507	1	1	0	-15.6431
1.15507	1	2	0	-11.6328
1.15507	1	3	0	-22.7626
1.15507	1	4	0	-16.9589
1.15507	1	5	0	-19.7379
1.15507	1	6	0	-25.5352
1.15507	3	1	0	-10.314
1.15507	3	2	0	11.6949
1.15507	3	3	0	-2.55233
1.15507	3	4	0	-10.7687
1.15607	1	1	0	-15.6372
1.15607	1	2	0	-11.6925
1.15607	1	3	0	-9.64929
1.15607	1	4	0	-16.3887
1.15607	1	5	0	-19.7758
1.15607	1	6	0	-25.4902
1.15907	1	1	0	-15.6204
1.15907	1	2	0	-11.5779
1.15907	1	3	0	-9.67112
1.15907	1	4	0	-16.425
1.15907	1	5	0	-19.8329
1.15907	1	6	0	-25.5497
1.16007	1	1	0	-15.6361
1.16007	1	2	0	-11.6346
1.16007	1	3	0	-22.8345
1.16007	1	4	0	-17.0093
1.16007	1	5	0	-19.8631
1.16007	1	6	0	-25.6158
1.16007	3	1	0	-10.3654
1.16007	3	2	0	11.7556
1.16007	3	3	0	-2.54078
1.16007	3	4	0	-10.7655
1.16207	3	1	0	-10.2686
1.16207	3	2	0	11.7823
1.16207	3	3	0	-2.58884
1.16207	3	4	0	-10.7766
1.16507	1	1	0	-15.5334
1.16507	1	2	0	-11.4661
1.16507	1	3	0	-22.7554
1.16507	1	4	0	-17.0459
1.16507	1	5	0	-20.0335
1.16507	1	6	0	-25.5891
1.16507	3	1	0	-10.2783
1.16507	3	2	0	11.7771
1.16507	3	3	0	-2.69141
1.16507	3	4	0	-10.7228
1.16607	3	1	0	-10.1764
1.16607	3	2	0	11.7865
1.16607	3	3	0	-2.67746
1.16607	3	4	0	-10.693
1.16907	1	1	0	-15.5792
1.16907	1	2	0	-11.4231
1.16907	1	3	0	-9.64217
1.16907	1	4	0	-16.5337
1.16907	1	5	0	-20.1196
1.16907	1	6	0	-25.5999
1.17007	1	1	0	-15.5875
1.17007	1	2	0	-11.4559
1.17007	1	3	0	-22.7967
1.17007	1	4	0	-17.1292
1.17007	1	5	0	-20.0834
1.17007	1	6	0	-25.5758
1.17007	3	1	0	-10.2132
1.17007	3	2	0	11.7458
1.17007	3	3	0	-2.68502
1.17007	3	4	0	-10.6003
1.17107	1	1	0	-15.5887
1.17107	1	2	0	-11.4696
1.17107	1	3	0	-9.70623
1.17107	1	4	0	-16.5711
1.17107	1	5	0	-20.0508
1.17107	1	6	0	-25.5058
1.17207	1	1	0	-15.6046
1.17207	1	2	0	-11.4777
1.17207	1	3	0	-9.68397
1.17207	1	4	0	-16.6096
1.17207	1	5	0	-20.024
1.17207	1	6	0	-25.5263
1.17307	1	1	0	-15.6006
1.17307	1	2	0	-11.4713
1.17307	1	3	0	-9.70635
1.17307	1	4	0	-16.5874
1.17307	1	5	0	-19.9944
1.17307	1	6	0	-25.5603
1.17407	1	1	0	-15.6015
1.17407	1	2	0	-11.4481
1.17407	1	3	0	-9.69092
1.17407	1	4	0	-16.6444
1.17407	1	5	0	-19.9852
1.17407	1	6	0	-25.6384
1.17507	1	1	0	-15.603
1.17507	1	2	0	-11.4594
1.17507	1	3	0	-22.8142
1.17507	1	4	0	-17.1675
1.17507	1	5	0	-20.0051
1.17507	1	6	0	-25.5919
1.17507	3	1	0	-10.2597
1.17507	3	2	0	11.6793
1.17507	3	3	0	-2.65559
1.17507	3	4	0	-10.6617
1.17707	1	1	0	-15.6287
1.17707	1	2	0	-11.551
1.17707	1	3	0	-9.71216
1.17707	1	4	0	-16.5723
1.17707	1	5	0	-19.9934
1.17707	1	6	0	-25.5044
1.17807	1	1	0	-15.6632
1.17807	1	2	0	-11.6019
1.17807	1	3	0	-9.72434
1.17807	1	4	0	-16.5437
1.17807	1	5	0	-19.97
1.17807	1	6	0	-25.4708
1.17907	1	1	0	-15.6417
1.17907	1	2	0	-11.5446
1.17907	1	3	0	-9.75749
1.17907	1	4	0	-16.5414
1.17907	1	5	0	-19.9807
1.17907	1	6	0	-25.4784
1.18007	1	1	0	-15.6517
1.18007	1	2	0	-11.5426
1.18007	1	3	0	-22.8814
1.18007	1	4	0	-17.0944
1.18007	1	5	0	-19.9725
1.18007	1	6	0	-25.5071
1.18007	3	1	0	-10.2394
1.18007	3	2	0	11.643
1.18007	3	3	0	-2.68734
1.18007	3	4	0	-10.4825
1.18207	1	1	0	-15.7243
1.18207	1	2	0	-11.5388
1.18207	1	3	0	-9.79457
1.18207	1	4	0	-16.4794
1.18207	1	5	0	-19.8766
1.18207	1	6	0	-25.4668
1.18507	1	1	0	-15.7248
1.18507	1	2	0	-11.456
1.18507	1	3	0	-22.9111
1.18507	1	4	0	-17.0046
1.18507	1	5	0	-19.861
1.18507	1	6	0	-25.5349
1.18507	3	1	0	-10.1958
1.18507	3	2	0	11.6133
1.18507	3	3	0	-2.71898
1.18507	3	4	0	-10.4088
1.18807	1	1	0	-15.651
1.18807	1	2	0	-11.4969
1.18807	1	3	0	-9.84667
1.18807	1	4	0	-16.4188
1.18807	1	5	0	-19.7458
1.18807	1	6	0	-25.496
1.19007	1	1	0	-15.563
1.19007	1	2	0	-11.4534
1.19007	1	3	0	-22.9313
1.19007	1	4	0	-16.955
1.19007	1	5	0	-19.8276
1.19007	1	6	0	-25.5182
1.19007	3	1	0	-10.1361
1.19007	3	2	0	11.6276
1.19007	3	3	0	-2.70357
1.19007	3	4	0	-10.3377
1.19407	1	1	0	-15.6357
1.19407	1	2	0	-11.4485
1.19407	1	3	0	-9.86357
1.19407	1	4	0	-16.3614
1.19407	1	5	0	-19.8612
1.19407	1	6	0	-25.5422
1.19507	1	1	0	-15.6549
1.19507	1	2	0	-11.5118
1.19507	1	3	0	-22.8876
1.19507	1	4	0	-16.9021
1.19507	1	5	0	-19.9074
1.19507	1	6	0	-25.5381
1.19507	3	1	0	-10.1424
1.19507	3	2	0	11.674
1.19507	3	3	0	-2.66264
1.19507	3	4	0	-10.2028
1.19607	1	1	0	-15.6641
1.19607	1	2	0	-11.4938
1.19607	1	3	0	-9.86919
1.19607	1	4	0	-16.394
1.19607	1	5	0	-19.8368
1.19607	1	6	0	-25.5426
1.19707	1	1	0	-15.6873
1.19707	1	2	0	-11.4316
1.19707	1	3	0	-9.91941
1.19707	1	4	0	-16.3883
1.19707	1	5	0	-19.8266
1.19707	1	6	0	-25.5468
1.19807	1	1	0	-15.7024
1.19807	1	2	0	-11.389
1.19807	1	3	0	-9.90517
1.19807	1	4	0	-16.367
1.19807	1	5	0	-19.8253
1.19807	1	6	0	-25.558
1.20007	1	1	0	-15.649
1.20007	1	2	0	-11.4622
1.20007	1	3	0	-23.0259
1.20007	1	4	0	-16.9539
1.20007	1	5	0	-19.7982
1.20007	1	6	0	-25.5336
1.20007	3	1	0	-10.1235
1.20007	3	2	0	11.7143
1.20007	3	3	0	-2.72926
1.20007	3	4	0	-10.0507
1.20107	1	1	0	-15.6683
1.20107	1	2	0	-11.4733
1.20107	1	3	0	-23.0503
1.20107	1	4	0	-16.9349
1.20107	1	5	0	-19.7944
1.20107	1	6	0	-25.5229
1.20107	3	1	0	-10.1091
1.20107	3	2	0	11.7178
1.20107	3	3	0	-2.72656
1.20107	3	4	0	-9.99726
1.20207	1	1	0	-15.7031
1.20207	1	2	0	-11.4771
1.20207	1	3	0	-9.95934
1.20207	1	4	0	-16.38
1.20207	1	5	0	-19.8294
1.20207	1	6	0	-25.5706
1.20507	1	1	0	-15.7374
1.20507	1	2	0	-11.5362
1.20507	1	3	0	-23.0837
1.20507	1	4	0	-16.9139
1.20507	1	5	0	-19.7302
1.20507	1	6	0	-25.6055
1.20507	3	1	0	-10.0595
1.20507	3	2	0	11.708
1.20507	3	3	0	-2.71062
1.20507	3	4	0	-9.87464
1.21007	1	1	0	-15.7367
1.21007	1	2	0	-11.6056
1.21007	1	3	0	-23.1552
1.21007	1	4	0	-16.8454
1.21007	1	5	0	-19.6509
1.21007	1	6	0	-25.7079
1.21007	3	1	0	-10.1058
1.21007	3	2	0	11.5851
1.21007	3	3	0	-2.67207
1.21007	3	4	0	-9.79456
1.21107	1	1	0	-15.7194
1.21107	1	2	0	-11.6614
1.21107	1	3	0	-10.077
1.21107	1	4	0	-16.2974
1.21107	1	5	0	-19.591
1.21107	1	6	0	-25.6821
1.21307	1	1	0	-15.7114
1.21307	1	2	0	-11.6332
1.21307	1	3	0	-10.096
1.21307	1	4	0	-16.2571
1.21307	1	5	0	-19.5538
1.21307	1	6	0	-25.6546
1.21407	1	1	0	-15.6916
1.21407	1	2	0	-11.6758
1.21407	1	3	0	-23.2589
1.21407	1	4	0	-16.8302
1.21407	1	5	0	-19.5755
1.21407	1	6	0	-25.6477
1.21407	3	1	0	-10.1399
1.21407	3	2	0	11.5124
1.21407	3	3	0	-2.59428
1.21407	3	4	0	-9.64857
1.21507	1	1	0	-15.7011
1.21507	1	2	0	-11.6108
1.21507	1	3	0	-23.2603
1.21507	1	4	0	-16.8345
1.21507	1	5	0	-19.5975
1.21507	1	6	0	-25.6194
1.21507	3	1	0	-10.1641
1.21507	3	2	0	11.5403
1.21507	3	3	0	-2.56274
1.21507	3	4	0	-9.61663
1.21607	1	1	0	-15.6551
1.21607	1	2	0	-11.5623
1.21607	1	3	0	-10.1257
1.21607	1	4	0	-16.2782
1.21607	1	5	0	-19.5882
1.21607	1	6	0	-25.6125
1.21707	1	1	0	-15.683
1.21707	1	2	0	-11.5648
1.21707	1	3	0	-10.1198
1.21707	1	4	0	-16.2433
1.21707	1	5	0	-19.5483
1.21707	1	6	0	-25.6483
1.21807	1	1	0	-15.7057
1.21807	1	2	0	-11.6079
1.21807	1	3	0	-10.0998
1.21807	1	4	0	-16.2242
1.21807	1	5	0	-19.5107
1.21807	1	6	0	-25.6132
1.21907	1	1	0	-15.6736
1.21907	1	2	0	-11.6391
1.21907	1	3	0	-10.1328
1.21907	1	4	0	-16.1979
1.21907	1	5	0	-19.4735
1.21907	1	6	0	-25.617
1.22007	1	1	0	-15.6385
1.22007	1	2	0	-11.7149
1.22007	1	3	0	-23.2169
1.22007	1	4	0	-16.6772
1.22007	1	5	0	-19.4417
1.22007	1	6	0	-25.6803
1.22007	3	1	0	-10.3236
1.22007	3	2	0	11.5793
1.22007	3	3	0	-2.56865
1.22007	3	4	0	-9.57527
1.22107	1	1	0	-15.6437
1.22107	1	2	0	-11.7133
1.22107	1	3	0	-10.1096
1.22107	1	4	0	-16.14
1.22107	1	5	0	-19.4266
1.22107	1	6	0	-25.6973
1.22207	1	1	0	-15.6096
1.22207	1	2	0	-11.6557
1.22207	1	3	0	-10.0911
1.22207	1	4	0	-16.1356
1.22207	1	5	0	-19.4124
1.22207	1	6	0	-25.679
1.22307	1	1	0	-15.6039
1.22307	1	2	0	-11.6618
1.22307	1	3	0	-10.0634
1.22307	1	4	0	-16.0935
1.22307	1	5	0	-19.3542
1.22307	1	6	0	-25.6412
1.22407	1	1	0	-15.5731
1.22407	1	2	0	-11.6453
1.22407	1	3	0	-10.0348
1.22407	1	4	0	-16.0898
1.22407	1	5	0	-19.3002
1.22407	1	6	0	-25.618
1.22507	1	1	0	-15.5853
1.22507	1	2	0	-11.7121
1.22507	1	3	0	-23.1592
1.22507	1	4	0	-16.6278
1.22507	1	5	0	-19.2644
1.22507	1	6	0	-25.6634
1.22507	3	1	0	-10.3581
1.22507	3	2	0	11.549
1.22507	3	3	0	-2.6336
1.22507	3	4	0	-9.5477
1.22607	1	1	0	-15.5817
1.22607	1	2	0	-11.7153
1.22607	1	3	0	-10.084
1.22607	1	4	0	-16.1502
1.22607	1	5	0	-19.2456
1.22607	1	6	0	-25.683
1.22707	1	1	0	-15.5833
1.22707	1	2	0	-11.7152
1.22707	1	3	0	-10.0771
1.22707	1	4	0	-16.1552
1.22707	1	5	0	-19.2312
1.22707	1	6	0	-25.6863
1.22807	1	1	0	-15.5486
1.22807	1	2	0	-11.6871
1.22807	1	3	0	-10.0822
1.22807	1	4	0	-16.1266
1.22807	1	5	0	-19.1633
1.22807	1	6	0	-25.7418
1.22907	1	1	0	-15.5753
1.22907	1	2	0	-11.6452
1.22907	1	3	0	-10.1414
1.22907	1	4	0	-16.1243
1.22907	1	5	0	-19.1121
1.22907	1	6	0	-25.7358
1.23007	1	1	0	-15.5761
1.23007	1	2	0	-11.5877
1.23007	1	3	0	-23.277
1.23007	1	4	0	-16.6378
1.23007	1	5	0	-19.1031
1.23007	1	6	0	-25.744
1.23007	3	1	0	-10.4044
1.23007	3	2	0	11.6478
1.23007	3	3	0	-2.81659
1.23007	3	4	0	-9.4395
1.23107	1	1	0	-15.5946
1.23107	1	2	0	-11.62
1.23107	1	3	0	-10.1746
1.23107	1	4	0	-16.0796
1.23107	1	5	0	-19.0535
1.23107	1	6	0	-25.6882
1.23207	1	1	0	-15.5884
1.23207	1	2	0	-11.5735
1.23207	1	3	0	-10.1788
1.23207	1	4	0	-16.1015
1.23207	1	5	0	-19.0143
1.23207	1	6	0	-25.6609
1.23307	1	1	0	-15.6298
1.23307	1	2	0	-11.5201
1.23307	1	3	0	-10.2262
1.23307	1	4	0	-16.0768
1.23307	1	5	0	-19.0192
1.23307	1	6	0	-25.6262
1.23407	1	1	0	-15.6474
1.23407	1	2	0	-11.4932
1.23407	1	3	0	-10.2704
1.23407	1	4	0	-16.0609
1.23407	1	5	0	-18.9959
1.23407	1	6	0	-25.6693
1.23507	1	1	0	-15.6416
1.23507	1	2	0	-11.5121
1.23507	1	3	0	-23.3559
1.23507	1	4	0	-16.5944
1.23507	1	5	0	-19.0078
1.23507	1	6	0	-25.6033
1.23507	3	1	0	-10.4282
1.23507	3	2	0	11.6465
1.23507	3	3	0	-2.92203
1.23507	3	4	0	-9.42384
1.23607	1	1	0	-15.664
1.23607	1	2	0	-11.5062
1.23607	1	3	0	-10.2591
1.23607	1	4	0	-16.038
1.23607	1	5	0	-18.9797
1.23607	1	6	0	-25.5952
1.23707	1	1	0	-15.6321
1.23707	1	2	0	-11.4978
1.23707	1	3	0	-10.2494
1.23707	1	4	0	-16.066
1.23707	1	5	0	-19.0018
1.23707	1	6	0	-25.5176
1.23807	1	1	0	-15.6715
1.23807	1	2	0	-11.5297
1.23807	1	3	0	-10.2337
1.23807	1	4	0	-16.0226
1.23807	1	5	0	-18.9747
1.23807	1	6	0	-25.5825
1.23907	1	1	0	-15.6782
1.23907	1	2	0	-11.5527
1.23907	1	3	0	-10.2517
1.23907	1	4	0	-16.0515
1.23907	1	5	0	-18.9883
1.23907	1	6	0	-25.6369
1.24007	1	1	0	-15.6698
1.24007	1	2	0	-11.5879
1.24007	1	3	0	-23.3119
1.24007	1	4	0	-16.5626
1.24007	1	5	0	-18.9812
1.24007	1	6	0	-25.6372
1.24007	3	1	0	-10.4405
1.24007	3	2	0	11.6288
1.24007	3	3	0	-2.92201
1.24007	3	4	0	-9.31632
1.24107	1	1	0	-15.7094
1.24107	1	2	0	-11.5213
1.24107	1	3	0	-10.269
1.24107	1	4	0	-16.0586
1.24107	1	5	0	-18.8879
1.24107	1	6	0	-25.6191
1.24207	1	1	0	-15.6747
1.24207	1	2	0	-11.4834
1.24207	1	3	0	-23.3178
1.24207	1	4	0	-16.5774
1.24207	1	5	0	-18.8894
1.24207	1	6	0	-25.6414
1.24207	3	1	0	-10.4437
1.24207	3	2	0	11.6538
1.24207	3	3	0	-2.89799
1.24207	3	4	0	-9.2302
1.24307	1	1	0	-15.6686
1.24307	1	2	0	-11.4049
1.24307	1	3	0	-10.2863
1.24307	1	4	0	-16.0948
1.24307	1	5	0	-18.9088
1.24307	1	6	0	-25.6697
1.24407	1	1	0	-15.6775
1.24407	1	2	0	-11.369
1.24407	1	3	0	-10.319
1.24407	1	4	0	-16.1176
1.24407	1	5	0	-18.8584
1.24407	1	6	0	-25.7172
1.24507	1	1	0	-15.685
1.24507	1	2	0	-11.3934
1.24507	1	3	0	-23.3671
1.24507	1	4	0	-16.667
1.24507	1	5	0	-18.8467
1.24507	1	6	0	-25.7564
1.24507	3	1	0	-10.4413
1.24507	3	2	0	11.6527
1.24507	3	3	0	-3.00397
1.24507	3	4	0	-9.23868
1.24607	1	1	0	-15.652
1.24607	1	2	0	-11.399
1.24607	1	3	0	-23.3531
1.24607	1	4	0	-16.7264
1.24607	1	5	0	-18.8978
1.24607	1	6	0	-25.7317
1.24607	3	1	0	-10.4541
1.24607	3	2	0	11.6348
1.24607	3	3	0	-2.99282
1.24607	3	4	0	-9.21871
1.24807	1	1	0	-15.603
1.24807	1	2	0	-11.4289
1.24807	1	3	0	-10.3716
1.24807	1	4	0	-16.0989
1.24807	1	5	0	-18.9144
1.24807	1	6	0	-25.677
1.24907	1	1	0	-15.6157
1.24907	1	2	0	-11.4017
1.24907	1	3	0	-10.4052
1.24907	1	4	0	-16.0788
1.24907	1	5	0	-18.9641
1.24907	1	6	0	-25.7342
1.25007	1	1	0	-15.6135
1.25007	1	2	0	-11.355
1.25007	1	3	0	-23.3934
1.25007	1	4	0	-16.6217
1.25007	1	5	0	-18.938
1.25007	1	6	0	-25.7292
1.25007	3	1	0	-10.4118
1.25007	3	2	0	11.6623
1.25007	3	3	0	-3.04822
1.25007	3	4	0	-9.15908
1.25107	1	1	0	-15.6351
1.25107	1	2	0	-11.3572
1.25107	1	3	0	-10.476
1.25107	1	4	0	-16.1474
1.25107	1	5	0	-18.9211
1.25107	1	6	0	-25.7167
1.25207	1	1	0	-15.6625
1.25207	1	2	0	-11.3371
1.25207	1	3	0	-10.5363
1.25207	1	4	0	-16.1541
1.25207	1	5	0	-18.9096
1.25207	1	6	0	-25.7257
1.25307	1	1	0	-15.6406
1.25307	1	2	0	-11.3613
1.25307	1	3	0	-10.5726
1.25307	1	4	0	-16.1597
1.25307	1	5	0	-18.8805
1.25307	1	6	0	-25.7536
1.25407	1	1	0	-15.6191
1.25407	1	2	0	-11.3657
1.25407	1	3	0	-10.5933
1.25407	1	4	0	-16.1081
1.25407	1	5	0	-18.9178
1.25407	1	6	0	-25.7933
1.25507	1	1	0	-15.6037
1.25507	1	2	0	-11.4003
1.25507	1	3	0	-23.5508
1.25507	1	4	0	-16.6067
1.25507	1	5	0	-18.9067
1.25507	1	6	0	-25.7965
1.25507	3	1	0	-10.49
1.25507	3	2	0	11.673
1.25507	3	3	0	-3.02519
1.25507	3	4	0	-9.01094
1.25607	1	1	0	-15.6749
1.25607	1	2	0	-11.3888
1.25607	1	3	0	-10.6172
1.25607	1	4	0	-16.07
1.25607	1	5	0	-18.8274
1.25607	1	6	0	-25.7765
1.25707	1	1	0	-15.6422
1.25707	1	2	0	-11.4193
1.25707	1	3	0	-10.6268
1.25707	1	4	0	-16.1182
1.25707	1	5	0	-18.7984
1.25707	1	6	0	-25.772
1.25807	1	1	0	-15.6922
1.25807	1	2	0	-11.4293
1.25807	1	3	0	-10.6432
1.25807	1	4	0	-16.0874
1.25807	1	5	0	-18.7971
1.25807	1	6	0	-25.7743
