time(s)	cellId	rnti	lcid	packetSize
3.68407	1	2	3	868
3.68407	1	4	3	575
3.68507	1	2	3	146
3.68507	1	4	3	458
3.68507	1	5	3	458
3.68607	1	4	3	458
3.68607	1	5	3	458
3.68707	1	4	3	458
3.68707	1	5	3	458
3.68707	3	1	3	3633
3.68807	1	4	3	325
3.68807	1	5	3	458
3.68907	1	5	3	575
3.68907	3	3	3	1073
3.69007	3	2	3	4022
3.69507	1	5	3	1396
3.69507	3	3	3	1073
3.69607	1	5	3	1396
3.69607	3	2	3	4022
3.69707	1	5	3	897
3.69907	1	4	3	106
3.70107	3	1	3	736
3.70107	3	3	3	1073
3.70207	3	2	3	3605
3.70407	1	4	3	106
3.70407	3	4	3	428
3.70507	1	1	3	106
3.70507	1	2	3	208
3.70507	1	3	3	428
3.70507	1	4	3	458
3.70507	1	5	3	575
3.70607	1	4	3	1396
3.70607	3	1	3	5089
3.70707	1	4	3	1278
3.70707	1	5	3	106
3.70707	3	3	3	2155
3.70807	1	4	3	692
3.70807	1	5	3	692
3.70907	1	4	3	692
3.70907	1	5	3	692
3.71007	1	2	3	428
3.71007	1	3	3	868
3.71007	1	4	3	223
3.71007	3	2	3	4022
3.71007	3	4	3	5936
3.71107	1	2	3	648
3.71107	1	3	3	1308
3.71107	1	4	3	340
3.71107	1	5	3	340
3.71107	3	4	3	918
3.71207	1	2	3	868
3.71207	1	3	3	1744
3.71207	1	4	3	340
3.71307	1	2	3	428
3.71307	1	3	3	868
3.71307	1	4	3	223
3.71307	3	3	3	1073
3.71407	1	2	3	428
3.71407	1	3	3	618
3.71407	1	4	3	106
3.71507	1	2	3	648
3.71507	1	4	3	340
3.71507	1	5	3	340
3.71507	3	2	3	4022
3.71607	1	1	3	223
3.71607	1	2	3	428
3.71607	1	4	3	340
3.71707	1	1	3	223
3.71707	1	2	3	428
3.71707	1	4	3	340
3.71707	1	5	3	340
3.71807	1	1	3	223
3.71807	1	2	3	428
3.71807	1	4	3	340
3.71807	1	5	3	340
3.71907	1	1	3	340
3.71907	1	2	3	648
3.71907	1	4	3	340
3.71907	1	5	3	340
3.71907	3	3	3	723
3.72007	1	1	3	340
3.72007	1	2	3	648
3.72007	1	4	3	340
3.72007	3	2	3	4022
3.72107	1	2	3	868
3.72107	1	4	3	458
3.72107	1	5	3	223
3.72207	1	2	3	868
3.72207	1	4	3	316
3.72307	1	2	3	868
3.72407	1	2	3	648
3.72507	1	2	3	648
3.72507	1	5	3	340
3.72507	3	1	3	736
3.72607	1	1	3	458
3.72607	1	2	3	90
3.72607	3	2	3	4022
3.72607	3	3	3	1073
3.72707	1	1	3	458
3.72807	1	1	3	458
3.72807	1	5	3	458
3.72907	1	1	3	692
3.72907	1	5	3	575
3.72907	3	4	3	428
3.73007	1	1	3	927
3.73107	3	1	3	5089
3.73107	3	2	3	4022
3.73107	3	3	3	1073
3.73207	1	5	3	927
3.73507	3	4	3	6475
3.73607	1	1	3	692
3.73607	1	5	3	692
3.73607	3	2	3	4022
3.73607	3	4	3	1835
3.73707	1	1	3	458
3.73707	3	3	3	1073
3.73807	1	1	3	252
3.73807	1	5	3	210
3.73907	1	3	3	531
3.73907	1	4	3	106
3.73907	1	5	3	575
3.74007	1	5	3	859
3.74107	3	2	3	7904
3.74307	3	3	3	2155
3.74407	1	3	3	531
3.74407	1	4	3	106
3.74407	3	1	3	736
3.74507	1	1	3	106
3.74507	1	3	3	531
3.74507	1	4	3	106
3.74607	1	1	3	223
3.74607	1	3	3	1073
3.74607	1	4	3	223
3.74707	1	3	3	3233
3.74707	1	4	3	692
3.74807	1	1	3	106
3.74807	1	2	3	208
3.74807	1	3	3	1390
3.74807	1	4	3	575
3.74907	1	1	3	458
3.74907	1	4	3	458
3.74907	3	2	3	4022
3.74907	3	3	3	362
3.74907	3	4	3	428
3.75007	1	4	3	106
3.75007	3	1	3	6544
3.75107	1	4	3	575
3.75107	1	5	3	106
3.75207	1	1	3	340
3.75207	1	4	3	340
3.75207	1	5	3	340
3.75307	1	2	3	633
3.75307	1	4	3	458
3.75307	1	5	3	340
3.75407	1	2	3	311
3.75407	1	4	3	340
3.75407	1	5	3	340
3.75407	3	2	3	6169
3.75507	1	1	3	233
3.75507	1	2	3	633
3.75507	1	5	3	340
3.75507	3	4	3	5250
3.75607	1	2	3	633
3.75607	1	4	3	340
3.75607	3	3	3	956
3.75607	3	4	3	2621
3.75707	1	2	3	472
3.75707	1	4	3	340
3.75807	1	2	3	472
3.75807	1	4	3	340
3.75907	1	2	3	472
3.75907	1	4	3	340
3.76007	1	2	3	311
3.76007	1	4	3	340
3.76007	3	3	3	1910
3.76107	1	2	3	311
3.76107	1	4	3	340
3.76107	1	5	3	340
3.76207	1	2	3	472
3.76207	1	4	3	340
3.76207	3	2	3	4022
3.76207	3	4	3	1897
3.76307	1	2	3	633
3.76307	1	4	3	340
3.76407	1	2	3	472
3.76407	1	4	3	340
3.76407	3	1	3	736
3.76507	1	2	3	633
3.76507	1	4	3	575
3.76607	1	2	3	633
3.76607	1	4	3	575
3.76707	1	2	3	472
3.76707	1	4	3	340
3.76707	1	5	3	340
3.76707	3	2	3	6169
3.76807	1	2	3	633
3.76807	1	4	3	458
3.76807	1	5	3	458
3.76907	1	2	3	633
3.76907	1	4	3	458
3.76907	1	5	3	458
3.76907	3	4	3	428
3.77007	1	2	3	633
3.77007	1	4	3	458
3.77007	1	5	3	458
3.77007	3	1	3	5089
3.77107	1	2	3	560
3.77107	1	4	3	237
3.77107	1	5	3	458
3.77107	3	3	3	1073
3.77507	3	2	3	2912
3.77507	3	4	3	5936
3.77707	3	3	3	1073
3.77807	1	5	3	1396
3.78107	3	2	3	4022
3.78107	3	4	3	2374
3.78207	1	5	3	1396
3.78307	3	3	3	1073
3.78407	1	1	3	106
3.78407	1	2	3	150
3.78407	1	3	3	531
3.78407	1	4	3	106
3.78407	1	5	3	927
3.78407	3	1	3	736
3.78507	1	5	3	923
3.78607	3	2	3	8052
3.78907	1	2	3	208
3.78907	1	3	3	428
3.78907	1	4	3	106
3.78907	3	3	3	2155
3.78907	3	4	3	531
3.79007	3	1	3	5089
3.79207	3	2	3	3941
3.79307	1	2	3	648
3.79307	1	3	3	1308
3.79307	1	4	3	340
3.79307	1	5	3	340
3.79407	1	2	3	208
3.79407	1	3	3	428
3.79407	1	4	3	106
3.79407	3	3	3	362
3.79507	3	4	3	6475
3.79607	3	4	3	1612
3.79707	1	1	3	223
3.79707	1	2	3	648
3.79707	1	3	3	1308
3.79707	1	4	3	340
3.79707	1	5	3	106
3.79807	1	1	3	223
3.79807	1	2	3	428
3.79807	1	3	3	868
3.79807	1	4	3	340
3.79907	1	1	3	223
3.79907	1	2	3	428
3.79907	1	3	3	868
3.79907	1	4	3	340
3.79907	1	5	3	340
3.80007	1	1	3	223
3.80007	1	2	3	428
3.80007	1	3	3	99
3.80007	1	4	3	340
3.80007	1	5	3	340
3.80007	3	2	3	4022
3.80107	1	1	3	223
3.80107	1	2	3	428
3.80107	1	4	3	340
3.80107	1	5	3	340
3.80107	3	3	3	1073
3.80107	3	4	3	1578
3.80207	1	2	3	648
3.80207	1	4	3	340
3.80307	1	2	3	428
3.80307	1	4	3	340
3.80407	1	2	3	648
3.80407	1	4	3	340
3.80507	1	2	3	868
3.80507	1	4	3	340
3.80607	1	2	3	868
3.80607	1	4	3	340
3.80607	3	2	3	4022
3.80607	3	3	3	1073
3.80707	1	1	3	458
3.80707	1	2	3	633
3.80707	1	4	3	338
3.80807	1	1	3	340
3.80807	1	2	3	648
3.80807	1	4	3	340
3.80807	1	5	3	340
3.80907	1	1	3	458
3.80907	1	4	3	458
3.80907	3	1	3	736
3.80907	3	4	3	531
3.81007	1	1	3	340
3.81007	1	2	3	648
3.81007	1	4	3	340
3.81007	1	5	3	340
3.81107	1	1	3	340
3.81107	1	2	3	648
3.81107	1	4	3	340
3.81107	3	2	3	4022
3.81107	3	3	3	1073
3.81107	3	4	3	5394
3.81207	1	2	3	428
3.81207	1	4	3	340
3.81207	1	5	3	340
3.81207	3	4	3	2813
3.81307	1	2	3	191
3.81307	1	4	3	340
3.81407	1	4	3	340
3.81407	1	5	3	340
3.81407	3	1	3	6544
3.81507	1	4	3	340
3.81507	3	4	3	2912
3.81607	1	4	3	340
3.81607	1	5	3	340
3.81607	3	2	3	4022
3.81607	3	3	3	1083
3.81707	1	1	3	458
3.81707	1	4	3	340
3.81807	1	1	3	458
3.81807	1	4	3	458
3.81807	1	5	3	458
3.81907	1	1	3	458
3.81907	1	4	3	575
3.82007	1	4	3	927
3.82007	3	4	3	531
3.82107	1	1	3	458
3.82107	1	4	3	372
3.82107	3	2	3	4022
3.82207	1	5	3	458
3.82307	3	3	3	1073
3.82507	1	1	3	458
3.82507	1	5	3	458
3.82507	3	4	3	531
3.82607	3	4	3	5936
3.82707	1	1	3	409
3.82707	3	2	3	4022
3.82907	1	5	3	692
3.82907	3	3	3	1073
3.83107	1	5	3	692
3.83107	3	4	3	3197
3.83307	1	5	3	458
3.83307	3	1	3	736
3.83307	3	2	3	4022
3.83507	1	2	3	208
3.83507	1	3	3	428
3.83507	3	3	3	1073
3.83707	1	4	3	106
3.83707	1	5	3	1278
3.83807	3	1	3	8000
3.83907	1	5	3	1396
3.83907	3	2	3	4022
3.84007	1	2	3	311
3.84007	1	3	3	868
3.84007	1	5	3	340
3.84007	3	4	3	531
3.84107	1	2	3	633
3.84107	1	3	3	1744
3.84107	1	5	3	458
3.84107	3	3	3	2155
3.84207	1	4	3	106
3.84307	1	2	3	472
3.84307	1	3	3	1308
3.84307	1	4	3	340
3.84307	1	5	3	340
3.84507	1	2	3	472
3.84507	1	3	3	1308
3.84507	1	4	3	340
3.84507	3	2	3	4022
3.84607	1	1	3	106
3.84607	1	2	3	311
3.84607	1	3	3	177
3.84607	1	4	3	340
3.84607	3	3	3	362
3.84607	3	4	3	5936
3.84707	1	4	3	106
3.84807	1	2	3	472
3.84807	1	4	3	340
3.85007	1	2	3	633
3.85007	1	4	3	458
3.85107	1	2	3	633
3.85107	1	4	3	458
3.85107	1	5	3	340
3.85107	3	2	3	4022
3.85207	1	2	3	633
3.85207	1	4	3	458
3.85207	1	5	3	458
3.85307	1	2	3	633
3.85307	1	4	3	575
3.85307	3	3	3	1073
3.85407	1	2	3	633
3.85407	1	4	3	458
3.85407	1	5	3	340
3.85507	1	2	3	868
3.85507	1	4	3	458
3.85507	1	5	3	458
3.85607	1	2	3	868
3.85607	1	4	3	575
3.85607	3	2	3	4022
3.85707	1	1	3	223
3.85707	1	2	3	648
3.85707	1	4	3	340
3.85707	3	4	3	2271
3.85807	1	1	3	340
3.85807	1	2	3	648
3.85807	1	4	3	340
3.85807	1	5	3	340
3.85907	1	1	3	340
3.85907	1	2	3	648
3.85907	1	4	3	340
3.85907	3	3	3	1073
3.86007	1	1	3	223
3.86007	1	2	3	502
3.86007	1	4	3	340
3.86107	1	1	3	234
3.86107	1	4	3	340
3.86107	1	5	3	340
3.86207	1	4	3	340
3.86207	1	5	3	340
3.86207	3	1	3	736
3.86207	3	2	3	4022
3.86307	1	4	3	340
3.86407	1	4	3	340
3.86507	1	4	3	692
3.86507	3	3	3	1073
3.86507	3	4	3	531
3.86607	1	4	3	692
3.86707	1	4	3	1018
3.86707	3	1	3	9455
3.86807	3	2	3	7074
3.86907	1	5	3	692
3.87007	1	5	3	692
3.87007	3	3	3	2155
3.87107	3	4	3	5936
3.87307	1	5	3	1396
3.87607	1	5	3	1396
3.87607	3	2	3	4022
3.87607	3	3	3	362
3.87707	1	5	3	262
3.87707	3	4	3	2271
3.88007	1	1	3	106
3.88007	1	4	3	106
3.88107	3	2	3	4022
3.88307	3	3	3	1073
3.88507	1	4	3	692
3.88507	1	5	3	575
3.88507	3	4	3	531
3.88707	3	2	3	7972
3.88807	1	2	3	208
3.88807	1	4	3	1161
3.88807	1	5	3	106
3.88907	1	4	3	692
3.88907	1	5	3	575
3.88907	3	3	3	1073
3.89107	1	1	3	458
3.89107	1	4	3	458
3.89107	1	5	3	458
3.89107	3	4	3	5936
3.89207	1	1	3	458
3.89207	1	4	3	458
3.89207	1	5	3	458
3.89307	1	1	3	458
3.89307	1	2	3	868
3.89307	1	4	3	340
3.89407	1	1	3	223
3.89407	1	2	3	428
3.89407	1	4	3	340
3.89507	1	1	3	340
3.89507	1	2	3	648
3.89507	1	4	3	137
3.89507	1	5	3	340
3.89507	3	2	3	4022
3.89507	3	3	3	1073
3.89607	1	2	3	428
3.89607	3	1	3	736
3.89707	1	2	3	428
3.89707	3	4	3	2271
3.89807	1	2	3	868
3.89907	1	2	3	506
3.90007	3	2	3	4022
3.90107	1	1	3	458
3.90107	3	3	3	2155
3.90207	1	1	3	425
3.90207	3	1	3	8000
3.90307	1	5	3	575
3.90407	1	5	3	692
3.90507	3	4	3	531
3.90607	1	5	3	927
3.90607	3	2	3	7972
3.90707	1	5	3	927
3.90707	3	3	3	362
3.91007	1	5	3	115
3.91107	3	4	3	5775
3.91307	1	5	3	223
3.91307	3	3	3	1073
3.91407	3	2	3	2912
3.91607	1	1	3	106
3.91607	1	2	3	208
3.91607	3	1	3	736
3.91707	1	5	3	106
3.91707	3	4	3	2432
3.91907	1	3	3	428
3.91907	1	4	3	106
3.91907	1	5	3	1161
3.91907	3	3	3	1073
3.92007	1	5	3	1380
3.92007	3	2	3	4022
3.92107	1	2	3	2184
3.92207	1	2	3	2401
3.92207	3	1	3	8929
3.92307	1	2	3	1036
3.92307	3	1	3	528
3.92407	1	3	3	428
3.92407	1	4	3	106
3.92507	3	3	3	1073
3.92507	3	4	3	633
3.92607	1	3	3	1744
3.92607	1	4	3	340
3.92607	3	2	3	8052
3.92707	1	1	3	223
3.92707	1	3	3	1308
3.92707	1	4	3	340
3.92807	1	1	3	340
3.92807	1	3	3	1308
3.92807	1	4	3	340
3.92807	1	5	3	340
3.92907	1	3	3	428
3.92907	1	4	3	106
3.93007	3	3	3	2155
3.93107	1	1	3	458
3.93107	1	3	3	1648
3.93107	1	4	3	340
3.93107	1	5	3	106
3.93107	3	4	3	5775
3.93207	1	4	3	340
3.93207	1	5	3	340
3.93207	3	2	3	4022
3.93307	1	4	3	340
3.93407	1	1	3	458
3.93407	1	4	3	458
3.93407	1	5	3	340
3.93507	1	1	3	340
3.93507	1	4	3	340
3.93507	1	5	3	340
3.93607	1	4	3	809
3.93607	3	3	3	362
3.93707	1	1	3	458
3.93707	1	4	3	575
3.93807	1	1	3	458
3.93807	1	4	3	575
3.93807	3	2	3	4022
3.93907	1	4	3	575
3.94007	1	4	3	164
3.94107	1	1	3	692
3.94107	3	1	3	736
3.94207	1	5	3	458
3.94207	3	4	3	2330
3.94307	1	5	3	458
3.94307	3	3	3	956
3.94407	1	1	3	575
3.94407	1	5	3	575
3.94407	3	2	3	8052
3.94507	1	1	3	1044
3.94607	1	5	3	692
3.94707	1	1	3	694
3.94707	3	1	3	8929
3.94807	3	1	3	528
3.94907	3	3	3	1073
3.95007	1	5	3	340
3.95007	3	2	3	951
3.95207	1	5	3	458
3.95507	3	3	3	1073
3.95607	3	4	3	633
3.95707	1	2	3	208
3.95807	1	5	3	1396
3.95807	3	2	3	4022
3.95907	1	5	3	692
3.96007	1	5	3	651
3.96107	3	3	3	2155
3.96207	1	2	3	1308
3.96207	3	4	3	7059
3.96307	3	4	3	2502
3.96407	1	2	3	868
3.96407	1	3	3	428
3.96407	1	4	3	106
3.96407	3	2	3	7625
3.96507	1	2	3	1088
3.96707	1	2	3	1308
3.96707	3	1	3	736
3.96707	3	3	3	1073
3.96907	1	1	3	106
3.96907	1	3	3	1744
3.96907	1	4	3	575
3.96907	1	5	3	106
3.97007	1	2	3	648
3.97007	1	3	3	1308
3.97007	1	4	3	340
3.97007	1	5	3	340
3.97107	1	2	3	408
3.97107	1	3	3	1308
3.97107	1	4	3	340
3.97107	1	5	3	340
3.97207	1	3	3	1308
3.97207	1	4	3	340
3.97207	1	5	3	340
3.97207	3	1	3	7440
3.97207	3	2	3	1456
3.97207	3	3	3	840
3.97307	1	3	3	1308
3.97307	1	4	3	340
3.97307	1	5	3	340
3.97307	3	1	3	2018
3.97407	1	3	3	1308
3.97407	1	4	3	340
3.97507	1	3	3	38
3.97507	1	4	3	340
3.97507	3	4	3	633
3.97607	1	4	3	575
3.97707	1	4	3	575
3.97807	1	4	3	575
3.97807	3	2	3	4022
3.97907	1	4	3	692
3.97907	1	5	3	575
3.98007	1	4	3	710
3.98007	3	3	3	1073
3.98107	1	1	3	458
3.98107	1	5	3	458
3.98107	3	4	3	7701
3.98207	1	1	3	458
3.98207	1	5	3	458
3.98207	3	4	3	1860
3.98307	1	1	3	458
3.98307	1	5	3	458
3.98407	1	1	3	458
3.98407	3	2	3	7625
3.98507	1	1	3	692
3.98507	1	5	3	692
3.98607	3	3	3	1073
3.98907	1	5	3	927
3.99107	1	1	3	927
3.99107	3	1	3	633
3.99207	1	1	3	458
3.99207	3	2	3	2912
3.99207	3	3	3	1073
3.99307	1	1	3	369
3.99407	1	2	3	208
3.99407	1	3	3	428
3.99407	1	4	3	106
3.99507	1	1	3	692
3.99507	1	5	3	575
3.99507	3	4	3	633
3.99607	1	5	3	223
3.99707	1	5	3	809
3.99707	3	1	3	8929
3.99807	1	5	3	547
3.99807	3	1	3	631
3.99807	3	2	3	4022
3.99807	3	3	3	2155
3.99907	1	2	3	208
3.99907	1	3	3	428
3.99907	1	4	3	106
4.00007	1	4	3	106
4.00107	1	1	3	106
4.00107	1	2	3	648
4.00107	1	3	3	1308
4.00107	1	4	3	340
4.00207	1	1	3	223
4.00207	1	2	3	208
4.00207	1	3	3	428
4.00207	1	4	3	106
4.00207	3	4	3	7701
4.00307	1	1	3	223
4.00307	1	2	3	208
4.00307	1	3	3	428
4.00307	1	4	3	106
4.00307	3	2	3	7625
4.00307	3	4	3	1860
4.00407	1	1	3	220
4.00407	1	2	3	648
4.00407	1	3	3	1308
4.00407	1	4	3	428
4.00407	3	3	3	362
4.00507	1	2	3	648
4.00507	1	3	3	1308
4.00507	1	4	3	428
4.00507	1	5	3	106
4.00607	1	2	3	868
4.00607	1	3	3	1744
4.00607	1	4	3	428
4.00707	1	2	3	428
4.00707	1	3	3	868
4.00707	1	4	3	428
4.00707	1	5	3	340
4.00807	1	2	3	428
4.00807	1	3	3	868
4.00807	1	4	3	428
4.00807	1	5	3	340
4.00907	1	2	3	428
4.00907	1	3	3	868
4.00907	1	4	3	282
4.00907	1	5	3	340
4.01007	1	2	3	648
4.01007	1	3	3	229
4.01007	1	4	3	428
4.01007	3	3	3	956
4.01107	1	2	3	428
4.01107	1	4	3	340
4.01107	1	5	3	340
4.01107	3	2	3	4022
4.01207	1	2	3	648
4.01207	1	4	3	428
4.01307	1	2	3	472
4.01307	1	4	3	428
4.01407	1	2	3	186
4.01407	1	4	3	575
4.01507	1	4	3	575
4.01507	1	5	3	458
4.01507	3	3	3	1910
4.01607	1	4	3	340
4.01607	3	1	3	736
4.01607	3	4	3	633
4.01707	1	4	3	458
4.01707	1	5	3	458
4.01707	3	2	3	6169
4.01807	1	4	3	456
4.01807	1	5	3	575
4.01907	1	5	3	692
4.02107	1	5	3	665
4.02107	3	1	3	3633
4.02207	3	4	3	7701
4.02307	3	4	3	1860
4.02507	1	5	3	1396
4.02507	3	2	3	4022
4.02507	3	3	3	1073
4.02707	1	5	3	38
4.03007	3	2	3	4022
4.03107	1	1	3	106
4.03107	1	2	3	208
4.03107	1	3	3	428
4.03107	1	4	3	135
4.03107	1	5	3	927
4.03107	3	3	3	1073
4.03507	3	1	3	736
4.03607	1	2	3	208
4.03607	1	3	3	531
4.03607	3	2	3	4022
4.03607	3	4	3	633
4.03707	1	2	3	1308
4.03707	1	3	3	2694
4.03707	1	5	3	106
4.03707	3	3	3	1073
4.03807	1	2	3	868
4.03807	1	3	3	2155
4.03807	1	5	3	458
4.03907	1	2	3	868
4.03907	1	3	3	2155
4.03907	1	5	3	458
4.04007	1	2	3	1308
4.04007	1	3	3	781
4.04007	1	5	3	106
4.04107	1	4	3	458
4.04107	1	5	3	340
4.04107	3	1	3	5089
4.04107	3	2	3	4022
4.04207	1	1	3	223
4.04207	1	2	3	648
4.04207	1	4	3	340
4.04207	3	4	3	3736
4.04307	1	1	3	223
4.04307	1	2	3	422
4.04307	1	4	3	223
4.04307	3	3	3	2155
4.04407	1	1	3	223
4.04407	1	4	3	223
4.04507	1	1	3	458
4.04507	1	4	3	340
4.04607	1	1	3	340
4.04607	1	4	3	340
4.04707	1	4	3	721
4.04707	1	5	3	223
4.04707	3	2	3	8052
4.04807	1	4	3	721
4.04807	1	5	3	575
4.04907	1	4	3	575
4.04907	1	5	3	575
4.04907	3	3	3	1073
4.05007	1	4	3	575
4.05007	1	5	3	458
4.05107	1	4	3	575
4.05107	1	5	3	90
4.05207	1	1	3	575
4.05207	1	4	3	622
4.05207	3	2	3	4022
4.05307	1	1	3	458
4.05407	1	1	3	458
4.05507	1	1	3	458
4.05507	3	3	3	723
4.05607	1	1	3	458
4.05707	1	5	3	809
4.05807	1	5	3	106
4.05807	3	2	3	3874
4.05907	1	5	3	521
4.05907	3	1	3	736
4.06007	1	5	3	809
4.06107	1	5	3	625
4.06107	3	4	3	633
4.06207	1	1	3	575
4.06207	3	3	3	1073
4.06307	1	1	3	1278
4.06407	1	1	3	458
4.06507	1	1	3	575
4.06507	3	1	3	5089
4.06607	1	1	3	106
4.06607	1	2	3	208
4.06607	1	3	3	531
4.06607	1	4	3	106
4.06607	3	2	3	4022
4.06707	1	5	3	106
4.06707	3	4	3	5192
4.06807	3	3	3	1073
4.07107	1	2	3	868
4.07107	1	3	3	2155
4.07107	1	4	3	428
4.07207	1	1	3	223
4.07207	1	2	3	648
4.07207	1	3	3	1612
4.07207	1	4	3	428
4.07207	3	2	3	4022
4.07307	1	1	3	119
4.07307	1	2	3	648
4.07307	1	3	3	1612
4.07307	1	4	3	428
4.07307	1	5	3	106
4.07407	1	2	3	648
4.07407	1	3	3	1612
4.07407	1	4	3	428
4.07407	3	3	3	1073
4.07507	1	2	3	868
4.07507	1	3	3	1612
4.07607	1	2	3	648
4.07607	1	3	3	1069
4.07607	1	4	3	340
4.07707	1	2	3	868
4.07707	1	4	3	340
4.07707	3	2	3	3605
4.07807	1	2	3	428
4.07807	1	4	3	428
4.07907	1	4	3	223
4.07907	1	5	3	340
4.07907	3	1	3	736
4.08007	1	4	3	223
4.08007	1	5	3	223
4.08007	3	3	3	1920
4.08107	1	4	3	428
4.08107	1	5	3	340
4.08207	1	4	3	340
4.08207	1	5	3	340
4.08307	1	4	3	721
4.08307	1	5	3	575
4.08407	1	4	3	987
4.08507	3	1	3	6544
4.08507	3	2	3	4022
4.08607	3	3	3	597
4.08607	3	4	3	633
4.08907	1	5	3	1396
4.09007	1	5	3	223
4.09107	1	5	3	1396
4.09107	3	2	3	4022
4.09207	1	5	3	692
4.09207	3	3	3	1073
4.09207	3	4	3	5192
4.09307	1	5	3	13
4.09407	1	1	3	106
4.09407	1	2	3	10
4.09707	3	2	3	4022
4.09707	3	3	3	1073
4.10007	1	5	3	1396
4.10207	1	5	3	38
4.10207	3	2	3	4022
4.10607	1	1	3	927
4.10607	1	2	3	208
4.10607	1	3	3	531
4.10607	1	4	3	106
4.10607	1	5	3	106
4.10707	1	1	3	427
4.10707	3	2	3	4022
4.10807	3	3	3	2154
4.10907	3	1	3	633
4.11007	1	5	3	106
4.11107	1	2	3	150
4.11107	1	3	3	531
4.11107	1	4	3	106
4.11207	1	2	3	311
4.11207	1	3	3	1073
4.11207	1	4	3	223
4.11207	1	5	3	106
4.11307	1	2	3	472
4.11307	1	3	3	1612
4.11307	1	4	3	340
4.11307	1	5	3	340
4.11307	3	2	3	4022
4.11407	1	2	3	633
4.11407	1	3	3	2155
4.11407	1	4	3	340
4.11407	3	3	3	1073
4.11507	1	2	3	633
4.11507	1	3	3	2155
4.11507	1	4	3	340
4.11507	3	1	3	5192
4.11607	1	2	3	472
4.11607	1	3	3	1612
4.11607	1	4	3	340
4.11607	1	5	3	340
4.11607	3	4	3	736
4.11707	1	2	3	648
4.11707	1	3	3	536
4.11707	1	4	3	340
4.11707	1	5	3	340
4.11807	1	2	3	472
4.11807	1	4	3	340
4.11907	1	2	3	472
4.11907	1	4	3	340
4.11907	1	5	3	340
4.11907	3	2	3	4022
4.12007	1	2	3	472
4.12007	1	4	3	340
4.12007	1	5	3	340
4.12007	3	3	3	1073
4.12107	1	2	3	633
4.12107	1	4	3	458
4.12207	1	2	3	633
4.12207	1	4	3	575
4.12207	3	4	3	6544
4.12307	1	2	3	633
4.12307	1	4	3	458
4.12307	1	5	3	458
4.12407	1	2	3	466
4.12407	1	4	3	575
4.12507	1	4	3	575
4.12507	3	2	3	4022
4.12607	1	4	3	458
4.12607	1	5	3	458
4.12707	1	4	3	458
4.12707	1	5	3	458
4.12807	1	4	3	458
4.12907	1	4	3	148
4.12907	1	5	3	575
4.13007	1	5	3	692
4.13007	3	2	3	4022
4.13107	3	3	3	2154
4.13307	1	5	3	1095
4.13507	3	4	3	736
4.13607	1	5	3	1396
4.13607	3	2	3	7489
4.13707	1	5	3	38
4.13707	3	3	3	1073
4.13907	3	1	3	633
4.14007	1	3	3	531
4.14307	1	2	3	150
4.14307	1	4	3	106
4.14307	1	5	3	1161
4.14307	3	3	3	1073
4.14407	3	2	3	2912
4.14507	1	3	3	5936
4.14507	3	1	3	5192
4.14607	1	3	3	3726
4.14607	3	4	3	5089
4.14707	1	5	3	106
4.14807	1	2	3	208
4.14807	1	4	3	106
4.14907	1	1	3	106
4.14907	1	2	3	868
4.14907	1	4	3	458
4.14907	1	5	3	340
4.14907	3	3	3	1073
4.15007	1	2	3	648
4.15007	1	4	3	340
4.15007	1	5	3	340
4.15007	3	2	3	4022
4.15107	1	2	3	648
4.15107	1	4	3	340
4.15107	1	5	3	340
4.15207	1	2	3	1308
4.15207	1	4	3	575
4.15307	1	2	3	1308
4.15307	1	4	3	575
4.15307	1	5	3	106
4.15407	1	2	3	868
4.15407	1	4	3	458
4.15507	1	2	3	1744
4.15507	3	3	3	1920
4.15607	1	2	3	868
4.15607	1	4	3	575
4.15707	1	2	3	138
4.15707	1	4	3	575
4.15707	1	5	3	223
4.15807	1	4	3	575
4.15907	1	4	3	458
4.15907	1	5	3	458
4.16007	1	1	3	340
4.16007	1	4	3	340
4.16007	1	5	3	340
4.16007	3	3	3	597
4.16107	1	1	3	458
4.16107	1	4	3	575
4.16107	1	5	3	223
4.16107	3	2	3	9080
4.16207	1	1	3	558
4.16207	1	4	3	575
4.16307	1	4	3	692
4.16307	1	5	3	575
4.16407	1	4	3	927
4.16407	3	1	3	633
4.16507	1	4	3	520
4.16507	3	4	3	633
4.16707	1	5	3	340
4.16707	3	3	3	956
4.16907	1	5	3	809
4.16907	3	2	3	4022
4.17007	1	5	3	393
4.17007	3	1	3	6647
4.17107	3	4	3	5192
4.17307	1	5	3	1396
4.17307	3	3	3	1073
4.17507	3	2	3	6169
4.17707	1	5	3	38
4.17907	1	5	3	106
4.17907	3	3	3	1073
4.18007	1	2	3	208
4.18007	1	3	3	531
4.18007	1	4	3	106
4.18107	1	5	3	106
4.18307	1	5	3	106
4.18307	3	2	3	2912
4.18507	1	2	3	1308
4.18507	1	3	3	2694
4.18507	1	5	3	106
4.18507	3	3	3	2155
4.18507	3	4	3	736
4.18607	1	2	3	868
4.18607	1	3	3	2155
4.18607	1	4	3	340
4.18707	1	2	3	868
4.18707	1	3	3	2155
4.18707	1	4	3	458
4.18807	1	2	3	868
4.18807	1	3	3	2155
4.18807	1	4	3	340
4.18907	1	2	3	648
4.18907	1	3	3	510
4.18907	1	4	3	340
4.18907	1	5	3	340
4.18907	3	1	3	736
