Time	CellId	RNTI	BWPId	SINR(dB)
14.2891	3	6	0	24.7587
14.2931	1	5	0	-12.5386
14.2951	3	6	0	24.7582
14.2981	1	5	0	-12.5435
14.3031	3	6	0	24.7568
14.3091	3	6	0	24.7572
14.3151	3	6	0	24.758
14.3231	3	6	0	21.6893
14.3291	3	6	0	24.7614
14.3351	3	6	0	24.7635
14.3411	3	6	0	24.7659
14.3471	3	6	0	24.7687
14.3531	3	6	0	24.7717
14.3611	3	6	0	24.7761
14.3671	3	6	0	24.7796
14.3731	3	6	0	24.7833
14.3791	3	6	0	24.7871
14.3851	3	6	0	24.7909
14.3931	3	6	0	24.7961
14.3991	3	6	0	24.8
14.4051	3	6	0	24.8023
14.4111	3	6	0	24.806
14.4191	3	6	0	24.8107
14.4222	1	5	0	-12.5655
14.4251	3	6	0	24.8141
14.4272	1	5	0	-12.5588
14.4311	3	6	0	24.8171
14.4322	1	5	0	-12.5526
14.4372	1	5	0	-12.5469
14.4381	3	6	0	24.8204
14.4441	3	6	0	24.8229
14.4501	3	6	0	24.8251
14.4581	3	6	0	24.8274
14.4641	3	6	0	24.8288
14.4701	3	6	0	24.8298
14.4781	3	6	0	24.8304
14.4791	1	5	0	-12.5363
14.4831	3	6	0	24.8305
14.4841	1	5	0	-12.5401
14.4891	1	5	0	-12.5447
14.4941	1	5	0	-12.5501
14.5281	3	7	0	-22.5584
14.5331	3	7	0	-22.4761
14.5381	3	7	0	-22.4162
14.5431	3	7	0	-22.3797
14.6181	1	5	0	-12.5656
14.6231	1	5	0	-12.5593
14.6281	1	5	0	-12.5535
14.6331	1	5	0	-12.5484
14.6631	1	5	0	-12.5376
14.6691	1	5	0	-12.5401
14.6741	1	5	0	-12.5434
14.6791	1	5	0	-12.5476
14.7131	1	5	0	-12.5919
14.7181	1	5	0	-12.5987
14.7231	1	5	0	-12.605
14.7281	1	5	0	-12.6108
14.7581	1	5	0	-12.6258
14.7631	1	5	0	-12.6244
14.7681	1	5	0	-12.622
14.7731	1	5	0	-12.6185
14.8031	1	5	0	-7.25485
14.8231	1	5	0	-7.23025
14.8431	1	5	0	-7.21693
14.8631	1	5	0	-7.22066
14.8681	1	5	0	-7.22429
14.8891	1	5	0	-7.24842
14.8901	1	5	0	-7.24982
14.8951	1	5	0	-7.25696
14.9121	1	5	0	-7.28139
14.9161	1	5	0	-7.2865
14.9171	1	5	0	-7.28772
14.9211	1	5	0	-7.29232
14.9391	1	5	0	-7.30599
14.9401	1	5	0	-7.30635
14.9441	1	5	0	-7.30735
14.9451	1	5	0	-7.30748
14.9641	1	5	0	-7.3014
14.9651	1	5	0	-7.30065
14.9851	1	5	0	-7.27923
14.9871	1	5	0	-7.27662
14.9881	1	5	0	-7.27529
14.9931	1	5	0	-7.26856
15.0081	1	5	0	-7.22558
15.0091	1	5	0	-7.22486
15.0111	1	5	0	-7.22352
15.0141	1	5	0	-7.2218
15.0372	1	5	0	-7.22079
15.0602	1	5	0	-7.2404
15.0832	1	5	0	-7.27142
15.0851	1	5	0	-7.27418
15.0882	1	5	0	-7.27823
15.1122	1	5	0	-7.30378
15.1364	1	5	0	-7.30795
15.1371	1	5	0	-7.30758
15.1414	1	5	0	-7.30572
15.1643	1	5	0	-7.28429
15.1651	1	5	0	-7.28305
15.1701	1	5	0	-7.27664
15.1841	1	5	0	-7.25798
15.1851	1	5	0	-7.25668
15.1861	1	5	0	-7.25538
15.1911	1	5	0	-7.24912
15.2042	1	5	0	-7.23555
15.2051	1	5	0	-7.23469
15.2092	1	5	0	-7.23158
15.2101	1	5	0	-7.23089
15.2111	1	5	0	-7.23023
15.2161	1	5	0	-7.22755
15.2312	1	5	0	-7.22567
15.2351	1	5	0	-7.22679
15.2401	1	5	0	-7.22912
15.2541	1	5	0	-7.24065
15.2571	1	5	0	-7.24394
15.2591	1	5	0	-7.24626
15.2621	1	5	0	-7.24992
15.2811	1	5	0	-7.27586
15.2821	1	5	0	-7.27725
15.2861	1	5	0	-7.28276
15.3081	1	5	0	-7.30787
15.3091	1	5	0	-7.30866
15.3131	1	5	0	-7.31145
15.3141	1	5	0	-7.31205
15.3351	1	5	0	-7.31481
15.3361	1	5	0	-7.31447
15.3411	1	5	0	-7.31211
15.3601	1	5	0	-7.29497
15.3631	1	5	0	-7.29135
15.3641	1	5	0	-7.2901
15.3651	1	5	0	-7.28884
15.3681	1	5	0	-7.28497
15.3691	1	5	0	-7.28365
15.3892	1	5	0	-7.25696
15.4122	1	5	0	-7.23488
15.4362	1	5	0	-7.2325
15.4371	1	5	0	-7.23293
15.4602	1	5	0	-7.2528
15.4834	1	5	0	-7.28376
15.4851	1	5	0	-7.28649
15.4901	1	5	0	-7.29308
15.5063	1	5	0	-7.31081
15.5272	1	5	0	-7.32008
15.5281	1	5	0	-7.32005
15.5322	1	5	0	-7.31951
15.5543	1	5	0	-7.30499
15.5762	1	5	0	-7.27735
15.5981	1	5	0	-7.24954
15.5991	1	5	0	-7.24849
15.6031	1	5	0	-7.24484
15.6041	1	5	0	-7.24394
15.6241	1	5	0	-7.23382
15.6251	1	5	0	-7.23374
15.6291	1	5	0	-7.23385
15.6511	1	5	0	-7.2461
15.6521	1	5	0	-7.24707
15.6732	1	5	0	-7.27271
15.6961	1	5	0	-7.30278
15.6971	1	5	0	-7.3039
15.7011	1	5	0	-7.30839
15.7021	1	5	0	-7.30937
15.7241	1	5	0	-7.32173
15.7251	1	5	0	-7.32182
15.7301	1	5	0	-7.32162
15.7512	1	5	0	-7.30961
15.7752	1	5	0	-7.28047
15.7761	1	5	0	-7.27911
15.7811	1	5	0	-7.27235
15.7992	1	5	0	-7.2505
15.8234	1	5	0	-7.23613
15.8473	1	5	0	-7.2447
15.8682	1	5	0	-7.26796
15.8691	1	5	0	-7.26928
15.8732	1	5	0	-7.27466
15.8953	1	5	0	-7.30342
15.9172	1	5	0	-7.32167
15.9391	1	5	0	-7.32059
15.9401	1	5	0	-7.32007
15.9441	1	5	0	-7.31757
15.9661	1	5	0	-7.29499
15.9671	1	5	0	-7.29372
15.9711	1	5	0	-7.28851
15.9931	1	5	0	-7.26014
15.9941	1	5	0	-7.259
16.0151	1	5	0	-7.2875
16.0161	1	5	0	-7.28683
16.0211	1	5	0	-7.28404
16.0401	1	5	0	-7.28319
16.0431	1	5	0	-7.28449
16.0441	1	5	0	-7.28501
16.0451	1	5	0	-7.28557
16.0692	1	5	0	-7.30949
16.0742	1	5	0	-7.31626
16.0972	1	5	0	-7.34801
16.1022	1	5	0	-7.35428
16.1262	1	5	0	-7.37101
16.1271	1	5	0	-7.37119
16.1321	1	5	0	-7.37139
16.1502	1	5	0	-7.36301
16.1734	1	5	0	-7.33662
16.1741	1	5	0	-7.33526
16.1791	1	5	0	-7.3284
16.1973	1	5	0	-7.3052
16.2182	1	5	0	-7.28895
16.2191	1	5	0	-7.28859
16.2232	1	5	0	-7.28758
16.2442	1	5	0	-7.29387
16.2451	1	5	0	-7.29463
16.2461	1	5	0	-7.29543
16.2501	1	5	0	-7.299
16.2652	1	5	0	-7.3166
16.2702	1	5	0	-7.32348
16.2721	1	5	0	-7.32631
16.2771	1	5	0	-7.33346
16.2921	1	5	0	-7.35403
16.2951	1	5	0	-7.35769
16.2971	1	5	0	-7.36
16.3001	1	5	0	-7.36358
16.3181	1	5	0	-7.37623
16.3191	1	5	0	-7.37653
16.3241	1	5	0	-7.37737
16.3411	1	5	0	-7.37174
16.3441	1	5	0	-7.36947
16.3461	1	5	0	-7.36778
16.3681	1	5	0	-7.34174
16.3691	1	5	0	-7.34036
16.3731	1	5	0	-7.33479
16.3741	1	5	0	-7.33339
16.3951	1	5	0	-7.3065
16.3961	1	5	0	-7.30545
16.4011	1	5	0	-7.30096
16.4201	1	5	0	-7.29159
16.4231	1	5	0	-7.29155
16.4241	1	5	0	-7.29162
16.4251	1	5	0	-7.29174
16.4482	1	5	0	-7.3061
16.4722	1	5	0	-7.33735
16.4731	1	5	0	-7.33878
16.4772	1	5	0	-7.34443
16.4781	1	5	0	-7.34582
16.5012	1	5	0	-7.37269
16.5243	1	5	0	-7.38008
16.5251	1	5	0	-7.37986
16.5261	1	5	0	-7.3796
16.5473	1	5	0	-7.36443
16.5481	1	5	0	-7.36332
16.5531	1	5	0	-7.35737
16.5682	1	5	0	-7.33701
16.5691	1	5	0	-7.3356
16.5732	1	5	0	-7.32998
16.5741	1	5	0	-7.32859
16.5953	1	5	0	-7.30349
16.6003	1	5	0	-7.29965
16.6222	1	5	0	-7.29378
16.6441	1	5	0	-7.30854
16.6451	1	5	0	-7.30962
16.6501	1	5	0	-7.31543
16.6651	1	5	0	-7.33551
16.6701	1	5	0	-7.34252
16.6711	1	5	0	-7.34391
16.6911	1	5	0	-7.36836
16.6921	1	5	0	-7.36931
16.6961	1	5	0	-7.37278
16.7181	1	5	0	-7.38039
16.7191	1	5	0	-7.38021
16.7231	1	5	0	-7.37902
16.7241	1	5	0	-7.37861
16.7451	1	5	0	-7.36104
16.7461	1	5	0	-7.35985
16.7471	1	5	0	-7.35864
16.7501	1	5	0	-7.35487
16.7732	1	5	0	-7.32322
16.7782	1	5	0	-7.31674
16.8012	1	5	0	-7.29602
16.8242	1	5	0	-7.2962
16.8261	1	5	0	-7.2973
16.8292	1	5	0	-7.29926
16.8532	1	5	0	-7.32517
16.8582	1	5	0	-7.332
16.8824	1	5	0	-7.3633
16.8831	1	5	0	-7.36437
16.8874	1	5	0	-7.36838
16.9113	1	5	0	-7.37987
16.9121	1	5	0	-7.37979
16.9163	1	5	0	-7.37902
16.9171	1	5	0	-7.37872
16.9372	1	5	0	-7.36418
16.9381	1	5	0	-7.36309
16.9431	1	5	0	-7.35724
16.9582	1	5	0	-7.33719
16.9591	1	5	0	-7.33579
16.9631	1	5	0	-7.33024
16.9641	1	5	0	-7.32887
16.9812	1	5	0	-7.30784
16.9841	1	5	0	-7.30486
16.9862	1	5	0	-7.30303
16.9891	1	5	0	-7.30054
17.0081	1	5	0	-7.43696
17.0091	1	5	0	-7.43777
17.0131	1	5	0	-7.44068
17.0331	1	5	0	-7.44589
17.0341	1	5	0	-7.44572
17.0381	1	5	0	-7.44465
17.0391	1	5	0	-7.44428
17.0601	1	5	0	-7.42848
17.0611	1	5	0	-7.42741
17.0651	1	5	0	-7.42293
17.0661	1	5	0	-7.42176
17.0871	1	5	0	-7.3955
17.0881	1	5	0	-7.39427
17.1101	1	5	0	-7.3724
17.1111	1	5	0	-7.37171
17.1151	1	5	0	-7.36927
17.1161	1	5	0	-7.36875
17.1392	1	5	0	-7.36761
17.1442	1	5	0	-7.37014
17.1672	1	5	0	-7.39226
17.1722	1	5	0	-7.39869
17.1962	1	5	0	-7.43067
17.1971	1	5	0	-7.43189
17.2012	1	5	0	-7.43691
17.2242	1	5	0	-7.45456
17.2484	1	5	0	-7.45118
17.2491	1	5	0	-7.45055
17.2541	1	5	0	-7.44688
17.2723	1	5	0	-7.42797
17.2773	1	5	0	-7.4217
17.2982	1	5	0	-7.39545
17.2991	1	5	0	-7.39433
17.3041	1	5	0	-7.38934
17.3202	1	5	0	-7.37715
17.3231	1	5	0	-7.37585
17.3252	1	5	0	-7.37517
17.3462	1	5	0	-7.37772
17.3481	1	5	0	-7.37886
17.3531	1	5	0	-7.38234
17.3691	1	5	0	-7.39858
17.3721	1	5	0	-7.40228
17.3741	1	5	0	-7.40482
17.3771	1	5	0	-7.40873
17.3961	1	5	0	-7.43401
17.3971	1	5	0	-7.43527
17.4011	1	5	0	-7.44049
17.4021	1	5	0	-7.44166
17.4231	1	5	0	-7.45983
17.4241	1	5	0	-7.46032
17.4462	1	5	0	-7.4609
17.4512	1	5	0	-7.45834
17.4741	1	5	0	-7.43649
17.4751	1	5	0	-7.43527
17.4791	1	5	0	-7.43028
17.4801	1	5	0	-7.42901
17.5032	1	5	0	-7.40072
17.5262	1	5	0	-7.38258
17.5281	3	7	0	-24.091
17.5331	3	7	0	-24.1112
17.5381	3	7	0	-24.1062
17.5431	3	7	0	-24.1812
17.5502	1	5	0	-7.3843
17.5521	1	5	0	-7.38545
17.5571	1	5	0	-7.38895
17.5732	1	5	0	-7.40513
17.5782	1	5	0	-7.41132
17.6024	1	5	0	-7.44292
17.6031	1	5	0	-7.44412
17.6074	1	5	0	-7.44875
17.6081	1	5	0	-7.44985
17.6313	1	5	0	-7.4669
17.6321	1	5	0	-7.46721
17.6371	1	5	0	-7.46816
17.6522	1	5	0	-7.46495
17.6531	1	5	0	-7.46442
17.6581	1	5	0	-7.46126
17.6732	1	5	0	-7.44717
17.6771	1	5	0	-7.44253
17.6782	1	5	0	-7.44133
17.7002	1	5	0	-7.41397
17.7221	1	5	0	-7.39236
17.7231	1	5	0	-7.3917
17.7271	1	5	0	-7.38941
17.7281	1	5	0	-7.38893
17.7491	1	5	0	-7.38777
17.7501	1	5	0	-7.38815
17.7541	1	5	0	-7.39003
17.7551	1	5	0	-7.3906
17.7761	1	5	0	-7.4097
17.7771	1	5	0	-7.41088
17.7811	1	5	0	-7.41579
17.7821	1	5	0	-7.41705
17.8032	1	5	0	-7.44478
17.8082	1	5	0	-7.45083
17.8311	1	5	0	-7.47062
17.8321	1	5	0	-7.47109
17.8371	1	5	0	-7.47282
17.8561	1	5	0	-7.4703
17.8591	1	5	0	-7.46863
17.8601	1	5	0	-7.468
17.8611	1	5	0	-7.46734
17.8641	1	5	0	-7.46515
17.8651	1	5	0	-7.46436
17.8832	1	5	0	-7.44572
17.9062	1	5	0	-7.41751
17.9081	1	5	0	-7.41521
17.9131	1	5	0	-7.40977
17.9302	1	5	0	-7.39623
17.9352	1	5	0	-7.39407
17.9594	1	5	0	-7.39722
17.9601	1	5	0	-7.39783
17.9651	1	5	0	-7.4014
17.9833	1	5	0	-7.42013
18.0032	1	5	0	-7.35412
18.0051	1	5	0	-7.35222
18.0082	1	5	0	-7.34962
18.0101	1	5	0	-7.34805
18.0303	1	5	0	-7.34136
18.0512	1	5	0	-7.35274
18.0562	1	5	0	-7.35787
18.0781	1	5	0	-7.38677
18.0791	1	5	0	-7.38819
18.0831	1	5	0	-7.39383
18.0841	1	5	0	-7.39523
18.1041	1	5	0	-7.41978
18.1051	1	5	0	-7.42071
18.1091	1	5	0	-7.42407
18.1101	1	5	0	-7.42482
18.1311	1	5	0	-7.43075
18.1321	1	5	0	-7.43054
18.1371	1	5	0	-7.42886
18.1541	1	5	0	-7.41577
18.1551	1	5	0	-7.4147
18.1571	1	5	0	-7.41248
18.1591	1	5	0	-7.41017
18.1601	1	5	0	-7.40897
18.1621	1	5	0	-7.40653
18.1821	1	5	0	-7.37999
18.1831	1	5	0	-7.37867
18.1871	1	5	0	-7.37354
18.2112	1	5	0	-7.35126
18.2332	1	5	0	-7.34985
18.2382	1	5	0	-7.35243
18.2622	1	5	0	-7.37688
18.2631	1	5	0	-7.37821
18.2681	1	5	0	-7.38506
18.2862	1	5	0	-7.41004
18.3104	1	5	0	-7.43402
18.3111	1	5	0	-7.43456
18.3161	1	5	0	-7.43666
18.3333	1	5	0	-7.43556
18.3542	1	5	0	-7.41829
18.3551	1	5	0	-7.41713
18.3601	1	5	0	-7.41106
18.3762	1	5	0	-7.38996
18.3801	1	5	0	-7.38475
18.3812	1	5	0	-7.38348
18.3851	1	5	0	-7.37854
18.4032	1	5	0	-7.36147
18.4082	1	5	0	-7.35858
18.4301	1	5	0	-7.3584
18.4311	1	5	0	-7.35889
18.4361	1	5	0	-7.36194
18.4521	1	5	0	-7.37764
18.4551	1	5	0	-7.38139
18.4571	1	5	0	-7.38398
18.4601	1	5	0	-7.38801
18.4781	1	5	0	-7.41335
18.4791	1	5	0	-7.41472
18.4831	1	5	0	-7.42005
18.4841	1	5	0	-7.42134
18.5051	1	5	0	-7.44245
18.5061	1	5	0	-7.44305
18.5101	1	5	0	-7.44504
18.5111	1	5	0	-7.44543
18.5321	1	5	0	-7.44345
18.5331	1	5	0	-7.44288
18.5371	1	5	0	-7.44023
18.5381	1	5	0	-7.43947
18.5612	1	5	0	-7.41432
18.5842	1	5	0	-7.38495
18.5892	1	5	0	-7.37963
18.6132	1	5	0	-7.36623
18.6141	1	5	0	-7.36616
18.6182	1	5	0	-7.36636
18.6422	1	5	0	-7.38156
18.6653	1	5	0	-7.41187
18.6661	1	5	0	-7.41332
18.6671	1	5	0	-7.41477
18.6703	1	5	0	-7.41909
18.6711	1	5	0	-7.42052
18.6721	1	5	0	-7.42194
18.6933	1	5	0	-7.44764
18.7132	1	5	0	-7.45883
18.7182	1	5	0	-7.45882
18.7403	1	5	0	-7.44623
18.7622	1	5	0	-7.41963
18.7672	1	5	0	-7.41297
18.7901	1	5	0	-7.3869
18.7911	1	5	0	-7.38608
18.7961	1	5	0	-7.38252
18.8121	1	5	0	-7.37828
18.8151	1	5	0	-7.37867
18.8171	1	5	0	-7.37915
18.8401	1	5	0	-7.39643
18.8411	1	5	0	-7.3976
18.8451	1	5	0	-7.40253
18.8461	1	5	0	-7.40382
18.8671	1	5	0	-7.43374
18.8681	1	5	0	-7.43518
18.8731	1	5	0	-7.4422
18.8921	1	5	0	-7.46371
18.8951	1	5	0	-7.46602
18.8961	1	5	0	-7.46672
18.9001	1	5	0	-7.46943
18.9011	1	5	0	-7.46991
18.9171	1	5	0	-7.47146
18.9201	1	5	0	-7.47046
18.9211	1	5	0	-7.47004
18.9251	1	5	0	-7.46794
18.9271	1	5	0	-7.46665
18.9311	1	5	0	-7.46361
18.9361	1	5	0	-7.45901
18.9411	1	5	0	-7.45367
18.9431	1	5	0	-7.45135
18.9461	1	5	0	-7.44772
18.9471	1	5	0	-7.44647
18.9481	1	5	0	-7.4452
18.9702	1	5	0	-7.41613
18.9711	1	5	0	-7.41488
18.9761	1	5	0	-7.40894
18.9952	1	5	0	-7.393
19.0002	1	5	0	-7.40734
19.0192	1	1	0	-21.0069
19.0234	1	5	0	-7.43798
19.0242	1	1	0	-20.9943
19.0251	1	5	0	-7.43994
19.0284	1	5	0	-7.44259
19.0292	1	1	0	-20.982
19.0301	1	5	0	-7.44414
19.0342	1	1	0	-20.9705
19.0523	1	5	0	-7.44887
19.0573	1	5	0	-7.4467
19.0792	1	5	0	-7.42542
19.0801	1	5	0	-7.42412
19.0842	1	5	0	-7.41876
19.0851	1	5	0	-7.41738
19.1063	1	5	0	-7.38901
19.1272	1	5	0	-7.36998
19.1291	1	5	0	-7.36907
19.1341	1	5	0	-7.36763
19.1501	1	5	0	-7.37107
19.1531	1	5	0	-7.37305
19.1551	1	5	0	-7.37459
19.1581	1	5	0	-7.37721
19.1771	1	5	0	-7.40076
19.1781	1	5	0	-7.40223
19.1821	1	5	0	-7.40825
19.2031	1	5	0	-7.43965
19.2041	1	5	0	-7.44095
19.2081	1	5	0	-7.44588
19.2301	1	5	0	-7.46184
19.2311	1	5	0	-7.46203
19.2321	1	5	0	-7.46218
19.2351	1	5	0	-7.46232
19.2581	1	5	0	-7.44931
19.2591	1	5	0	-7.44826
19.2631	1	5	0	-7.44372
19.2641	1	5	0	-7.44252
19.2872	1	5	0	-7.41084
19.3102	1	5	0	-7.38494
19.3132	3	2	0	-35.0718
19.3152	1	5	0	-7.38161
19.3182	3	2	0	-35.0774
19.3232	3	2	0	-35.0808
19.3282	3	2	0	-35.0819
19.3392	1	5	0	-7.38191
19.3401	1	5	0	-7.38252
19.3442	1	5	0	-7.38539
19.3672	1	5	0	-7.41291
19.3913	1	5	0	-7.44849
19.3921	1	5	0	-7.44981
19.3931	1	5	0	-7.4511
19.3971	1	5	0	-7.45599
19.4153	1	5	0	-7.47084
19.4362	1	5	0	-7.46839
19.4371	1	5	0	-7.46775
19.4583	1	5	0	-7.44568
19.4802	1	5	0	-7.41455
19.5032	1	5	0	-7.39106
19.5082	1	5	0	-7.38855
19.5171	1	4	0	-19.4836
19.5271	1	4	0	-19.4838
19.5311	1	5	0	-7.39235
19.5321	1	4	0	-19.4838
19.5322	1	5	0	-7.39313
19.5361	1	5	0	-7.3964
19.5371	1	4	0	-19.4839
19.5381	1	5	0	-7.39831
19.5591	1	5	0	-7.42541
19.5601	1	5	0	-7.4269
19.5641	1	5	0	-7.43294
19.5861	1	5	0	-7.46348
19.5871	1	5	0	-7.46461
19.5881	1	5	0	-7.4657
19.5911	1	5	0	-7.46875
19.5921	1	5	0	-7.46969
19.5931	1	5	0	-7.47059
19.6141	1	5	0	-7.47945
19.6151	1	5	0	-7.47932
19.6191	1	5	0	-7.4783
19.6432	1	5	0	-7.45777
19.6482	1	5	0	-7.45118
19.6712	1	5	0	-7.41869
19.6762	1	5	0	-7.41238
19.7002	1	5	0	-7.39422
19.7011	1	5	0	-7.39399
19.7061	1	5	0	-7.39354
19.7232	1	5	0	-7.4009
19.7464	1	5	0	-7.42819
19.7481	1	5	0	-7.43111
19.7514	1	5	0	-7.43556
19.7753	1	5	0	-7.46876
19.7803	1	5	0	-7.47399
19.8012	1	5	0	-7.48482
19.8021	1	5	0	-7.4848
19.8062	1	5	0	-7.48422
19.8272	1	5	0	-7.46937
19.8281	1	5	0	-7.46824
19.8291	1	5	0	-7.46709
19.8331	1	5	0	-7.4622
19.8341	1	5	0	-7.46092
19.8502	1	5	0	-7.4386
19.8541	1	5	0	-7.43293
19.8611	1	5	0	-7.42345
19.8641	1	5	0	-7.41968
19.8691	1	5	0	-7.4139
19.8751	1	5	0	-7.40802
19.8831	1	5	0	-7.40233
19.8891	1	5	0	-7.39989
19.8901	1	5	0	-7.39965
19.9111	1	5	0	-7.40577
19.9121	1	5	0	-7.40655
19.9161	1	5	0	-7.41004
19.9171	1	5	0	-7.41101
19.9381	1	5	0	-7.43785
19.9391	1	5	0	-7.43932
19.9441	1	5	0	-7.44675
19.9661	1	5	0	-7.47627
19.9671	1	5	0	-7.47733
19.9711	1	5	0	-7.48122
19.9721	1	5	0	-7.48209
19.9941	1	5	0	-7.49005
19.9951	1	5	0	-7.48986
19.9991	1	5	0	-7.48864
20.0001	1	5	0	-7.42329
20.0132	3	5	0	-33.5893
20.0172	1	6	0	-37.1288
20.0182	3	5	0	-33.5862
20.0212	1	5	0	-7.40255
20.0222	1	6	0	-37.1289
20.0232	3	5	0	-26.604
20.0262	1	5	0	-7.4002
20.0272	1	6	0	-37.1297
20.0282	3	5	0	-26.6019
20.0322	1	6	0	-37.1312
20.0502	1	5	0	-7.40594
20.0511	1	5	0	-7.40677
20.0552	1	5	0	-7.41051
20.0561	1	5	0	-7.41154
20.0781	1	5	0	-7.44157
20.0791	1	5	0	-7.44313
20.1024	1	5	0	-7.47713
20.1031	1	5	0	-7.47834
20.1074	1	5	0	-7.48279
20.1081	1	5	0	-7.48381
20.1171	1	7	0	-18.191
20.1181	1	7	0	-18.1911
20.1261	1	7	0	-18.1912
20.1311	1	7	0	-18.1907
20.1314	1	5	0	-7.49458
20.1321	1	7	0	-18.1905
20.1363	1	5	0	-7.49343
20.1371	1	7	0	-18.1895
20.1381	1	7	0	-18.1893
20.1421	1	7	0	-18.1884
20.1572	1	5	0	-7.47621
20.1793	1	5	0	-7.44564
20.2012	1	5	0	-7.41911
20.2062	1	5	0	-7.41518
20.2131	1	8	0	-21.1208
20.2181	1	8	0	-21.1191
20.2241	1	8	0	-21.1178
20.2291	1	8	0	-21.1174
20.2292	1	5	0	-7.4123
20.2301	1	5	0	-7.41274
20.2511	1	5	0	-7.43259
20.2521	1	5	0	-7.43393
20.2561	1	5	0	-7.43953
20.2571	1	5	0	-7.44098
20.2781	1	5	0	-7.47326
20.2791	1	5	0	-7.47474
20.2831	1	5	0	-7.48045
20.2841	1	5	0	-7.48182
20.3062	1	5	0	-7.50341
20.3112	1	5	0	-7.50519
20.3341	1	5	0	-7.49715
20.3351	1	5	0	-7.49624
20.3391	1	5	0	-7.49222
20.3401	1	5	0	-7.49113
20.3632	1	5	0	-7.45974
20.3862	1	5	0	-7.43009
20.4102	1	5	0	-7.41988
20.4111	1	5	0	-7.42005
20.4152	1	5	0	-7.42123
20.4281	3	7	0	-23.0975
20.4331	3	7	0	-23.3043
20.4381	3	7	0	-23.4143
20.4392	1	5	0	-7.44322
20.4431	3	7	0	-23.4227
20.4442	1	5	0	-7.45023
20.4673	1	5	0	-7.48508
20.4681	1	5	0	-7.4865
20.4691	1	5	0	-7.48789
20.4723	1	5	0	-7.49193
20.4731	1	5	0	-7.49322
20.4963	1	5	0	-7.51232
20.5013	1	5	0	-7.5136
20.5222	1	5	0	-7.50364
20.5231	1	5	0	-7.50267
20.5281	1	5	0	-7.49728
20.5432	1	5	0	-7.47711
20.5482	1	5	0	-7.46971
20.5491	1	5	0	-7.46823
20.5702	1	5	0	-7.44011
20.5752	1	5	0	-7.43516
20.5971	1	5	0	-7.42646
20.5981	1	5	0	-7.42663
20.6021	1	5	0	-7.42813
20.6231	1	5	0	-7.44601
20.6241	1	5	0	-7.44727
20.6291	1	5	0	-7.45397
20.6451	1	5	0	-7.47789
20.6491	1	5	0	-7.48391
20.6501	1	5	0	-7.48539
20.6541	1	5	0	-7.49115
20.6731	1	5	0	-7.51247
20.6741	1	5	0	-7.51322
20.6781	1	5	0	-7.51573
20.6791	1	5	0	-7.51624
20.7011	1	5	0	-7.51517
20.7021	1	5	0	-7.51454
20.7061	1	5	0	-7.51156
20.7071	1	5	0	-7.51071
20.7302	1	5	0	-7.48244
20.7352	1	5	0	-7.47509
20.7582	1	5	0	-7.44463
20.7632	1	5	0	-7.4399
20.7862	1	5	0	-7.43247
20.7881	1	5	0	-7.43304
20.7912	1	5	0	-7.43426
20.7931	1	5	0	-7.43531
20.8152	1	5	0	-7.45792
20.8394	1	5	0	-7.49337
20.8401	1	5	0	-7.49479
20.8444	1	5	0	-7.50029
20.8673	1	5	0	-7.52172
20.8681	1	5	0	-7.52214
20.8723	1	5	0	-7.52333
20.8731	1	5	0	-7.5235
20.8932	1	5	0	-7.51656
20.8941	1	5	0	-7.51573
20.8982	1	5	0	-7.51201
20.9203	1	5	0	-7.48399
20.9253	1	5	0	-7.47672
20.9462	1	5	0	-7.44993
20.9481	1	5	0	-7.44801
20.9512	1	5	0	-7.44543
20.9531	1	5	0	-7.44391
20.9731	1	5	0	-7.43886
20.9741	1	5	0	-7.43912
20.9791	1	5	0	-7.44113
20.9961	1	5	0	-7.45617
20.9991	1	5	0	-7.45991
21.0011	1	5	0	-7.61613
21.0041	1	5	0	-7.61608
21.0231	1	5	0	-7.60515
21.0241	1	5	0	-7.60413
21.0281	1	5	0	-7.59967
21.0291	1	5	0	-7.59848
21.0501	1	5	0	-7.569
21.0511	1	5	0	-7.56754
21.0551	1	5	0	-7.56179
21.0781	1	5	0	-7.53665
21.0791	1	5	0	-7.53602
21.0831	1	5	0	-7.53397
21.0841	1	5	0	-7.53358
21.1062	1	5	0	-7.53844
21.1292	1	5	0	-7.56567
21.1542	1	5	0	-7.60313
21.1551	1	5	0	-7.60443
21.1601	1	5	0	-7.61044
21.1782	1	5	0	-7.62334
21.1832	1	5	0	-7.62404
21.2074	1	5	0	-7.61033
21.2081	1	5	0	-7.6092
21.2124	1	5	0	-7.60433
21.2131	1	5	0	-7.60304
21.2363	1	5	0	-7.56983
21.2413	1	5	0	-7.5629
21.2622	1	5	0	-7.54224
21.2631	1	5	0	-7.54172
21.2672	1	5	0	-7.54012
21.2681	1	5	0	-7.53985
21.2893	1	5	0	-7.54589
21.2943	1	5	0	-7.55044
21.3162	1	5	0	-7.58023
21.3381	1	5	0	-7.6119
21.3391	1	5	0	-7.6131
21.3441	1	5	0	-7.61855
21.3611	1	5	0	-7.62882
21.3631	1	5	0	-7.62907
21.3681	1	5	0	-7.62879
21.3841	1	5	0	-7.61945
21.3871	1	5	0	-7.61643
21.3891	1	5	0	-7.61424
21.3921	1	5	0	-7.61069
21.4111	1	5	0	-7.58445
