file,node,event,time,rate,mac_type,retry,length,src_ip,dst_ip,ip_id,l4,src_port,dst_port
5g_playfield_ascii_traces-8-1.tr,8,r,0.00125202,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.00128602,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.00145444,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.00166086,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.00184528,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.0019737,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.0020167,OfdmRate6Mbps,MGT_ACTION,1.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.00217212,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.00414912,OfdmRate6Mbps,MGT_ACTION,1.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.00431754,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.00433354,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.00452396,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.00453996,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.00470838,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.00472438,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.00483679,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.0048798,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.00504421,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.00506021,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.043,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.0432545,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.0432705,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.0433829,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.0434169,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.0435813,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.0435973,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.0437657,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.0437817,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.0439902,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.0440062,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.0441186,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.0611349,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.501268,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,0.543,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,0.561135,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.00127,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.043,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.06113,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.50127,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.51067,OfdmRate6Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.51104,OfdmRate6Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.51136,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.51164,OfdmRate6Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.51172,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.51236,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.51832,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.51869,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.5187,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.51882,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.51905,OfdmRate6Mbps,MGT_ACTION,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.51922,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.51923,OfdmRate6Mbps,CTL_END,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.51957,OfdmRate6Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.51959,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.51995,OfdmRate6Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.52013,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.52056,OfdmRate6Mbps,QOSDATA,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.53961,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.54168,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,0.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.5417,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.542,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,0.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.54379,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.54382,OfdmRate6Mbps,MGT_BEACON,0.0,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.55781,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.55977,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.56154,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,1.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.56156,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.56339,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.56341,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.56355,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,1.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.56533,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.56548,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,2.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.56743,OfdmRate6Mbps,QOSDATA,1.0,1228.0,10.0.0.1,10.0.0.10,2.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.56922,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.5712,OfdmRate6Mbps,QOSDATA,1.0,1228.0,10.0.0.1,10.0.0.10,2.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.57122,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.57385,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.57574,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.5778,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,19.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.57781,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.57816,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,19.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.57995,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.58859,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.59043,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.59233,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,20.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.59234,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.59418,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,21.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.59419,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.59428,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,20.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.59607,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.59621,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,21.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.598,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.60277,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.60463,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.60644,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,22.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.60645,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.6083,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,23.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.60831,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.6085,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,22.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.61029,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.61046,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,23.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.61225,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.6147,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.61663,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.61853,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,24.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.61854,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.62043,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,25.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.62045,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.62058,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,24.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.62237,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.62243,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,25.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.62422,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.62634,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.62833,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,26.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.62834,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.62874,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,26.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.63052,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.6467,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.64876,OfdmRate6Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,27.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.64878,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.64916,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,27.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.65038,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.66553,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.66742,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.66864,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,28.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.66866,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.67003,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,29.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.67005,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.67024,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,28.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.67146,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.67151,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,29.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.67273,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.67626,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.67767,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,30.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.67769,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.67798,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,30.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.6792,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.68195,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.68335,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,31.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.68337,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.68372,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,31.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.68494,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.69126,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.69272,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,32.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.69274,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.69303,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,32.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.69425,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.70083,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.70225,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,33.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.70226,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.70257,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,33.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.70379,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.71407,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.71546,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.71667,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,34.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.71668,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.71804,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,35.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.71805,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.71815,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,34.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.71937,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.71945,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,35.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.72067,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.72203,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.72346,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,36.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.72347,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.72381,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,36.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.72503,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.72923,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.73066,OfdmRate9Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,37.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.73067,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.73098,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,37.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.7319,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.74112,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.74246,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.74352,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,38.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.74353,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.7445,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,39.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.74452,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.74464,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,38.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.74556,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.74562,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,39.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.74655,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.75464,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.75579,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,40.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.75581,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.75617,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,40.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.75709,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.76181,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.76296,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,41.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.76297,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.76334,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,41.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.76426,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.76792,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.76914,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,42.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.76915,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.76953,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,42.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.77045,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.77394,OfdmRate6Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.77513,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,43.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,t,1.77515,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,t,1.77547,OfdmRate12Mbps,QOSDATA,0.0,1228.0,10.0.0.1,10.0.0.10,43.0,UDP,49153.0,5000.0
5g_playfield_ascii_traces-8-1.tr,8,r,1.7764,OfdmRate12Mbps,CTL_ACK,,,,,,,,
5g_playfield_ascii_traces-8-1.tr,8,r,1.78805,OfdmRate6Mbps,CTL_ACK,,,,,,,,
